SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FOULS_PER36	FOULS_PER36	CHANGE_IN_FP36	COMBINED_MINUTES
19082	06-MAR-13	Earl Clark	2.97759908098793796668581275129236071224	0	-2.97759908098793796668581275129236071224	52
19084	06-MAR-13	Antawn Jamison	3.06939854593522802379378717779246530073	1.56521739130434782608695652173913043478	-1.50418115463088019770683065605333486595	45
19083	06-MAR-13	Jodie Meeks	1.95979363102650773883650595979363102651	1.38461538461538461538461538461538461539	-0.57517824641112312345189057517824641112	47
19085	06-MAR-13	Steve Blake	2.56946913893827787655575311150622301244	3.27272727272727272727272727272727272727	0.70325813378899485071697416122104971483	41
19227	06-MAR-13	Isaiah Thomas	2.57930430977904178516735943994749507766	7.2	4.62069569022095821483264056005250492234	54
19224	06-MAR-13	John Salmons	2.51967557825172724541904475818564133373	0.9473684210526315789473684210526315789468	-1.57230715719909566647167633713300975478	70
19226	06-MAR-13	Tyreke Evans	2.58870011853022520742789411299881469775	1.16129032258064516129032258064516129032	-1.42740979594958004613757153235365340743	63
19225	06-MAR-13	Jason Thompson	4.3424124513618677042801556420233463035	2.11764705882352941176470588235294117647	-2.22476539253833829251544975967040512703	63
19228	06-MAR-13	DeMarcus Cousins	4.10877476748887990295188030731904569349	5.4	1.29122523251112009704811969268095430651	47
19230	06-MAR-13	Marcus Thornton	2.34479793637145313843508168529664660361	5.14285714285714285714285714285714285714	2.79805920648568971870777545756049625353	63
19253	07-MAR-13	Raymond Felton	2.44793880152996175095622609434764130897	1.89473684210526315789473684210526315789	-0.55320195942469859306148925224237815108	75
19254	07-MAR-13	Tyson Chandler	3.18398967075532601678502259522272433828	3.08571428571428571428571428571428571429	-0.09827538504104030249930830950843862399	65
19255	07-MAR-13	Iman Shumpert	3.45630385088799015298048180059785475646	4	0.54369614911200984701951819940214524354	46
19258	07-MAR-13	J.R. Smith	2.86333785051600125091212342332951110184	3	0.13666214948399874908787657667048889816	76
19260	07-MAR-13	Jason Kidd	2.20689655172413793103448275862068965517	0	-2.20689655172413793103448275862068965517	59
19259	07-MAR-13	Amar'e Stoudemire	4.37599510104102878138395590936925903246	2.48275862068965517241379310344827586207	-1.89323648035137360897016280592098317039	60
19264	07-MAR-13	Blake Griffin	3.04935781764143933764993100520114637512	3.27272727272727272727272727272727272727	0.22336945508583338962279626752612635215	66
19263	07-MAR-13	Chris Paul	2.64802431610942249240121580547112462006	0.9473684210526315789473684210526315789468	-1.70065589505679091345384738441849304111	70
19266	07-MAR-13	DeAndre Jordan	3.05685131195335276967930029154518950437	1.44	-1.61685131195335276967930029154518950437	45
19265	07-MAR-13	Caron Butler	2.67384284176533907427341227125941872982	1.33333333333333333333333333333333333333	-1.34050950843200574094007893792608539649	46
19268	07-MAR-13	Matt Barnes	3.84985147177963813124493653794220901972	2	-1.84985147177963813124493653794220901972	65
19309	08-MAR-13	Kevin Durant	1.89388779351138196809464061659795662305	0	-1.89388779351138196809464061659795662305	68
19310	08-MAR-13	Serge Ibaka	3.16725638328392464377928660227598737688	6	2.83274361671607535622071339772401262312	64
19308	08-MAR-13	Russell Westbrook	2.54346067415730337078651685393258426966	1.44	-1.10346067415730337078651685393258426966	61
19307	08-MAR-13	Thabo Sefolosha	2.35479632063074901445466491458607095926	4.32	1.96520367936925098554533508541392904074	56
19311	08-MAR-13	Kendrick Perkins	4.64689758285571891353102417144281086469	3.13043478260869565217391304347826086957	-1.51646280024702326135711112796454999512	43
19314	08-MAR-13	Kevin Martin	2.22948328267477203647416413373860182371	0	-2.22948328267477203647416413373860182371	52
19585	09-MAR-13	Kemba Walker	1.54551018623764973332167526449243682784	0.8181818181818181818181818181818181818172	-0.7273283680558315515034934463106186460228	75
19586	09-MAR-13	Gerald Henderson	2.34825597363361713814886020324086789343	0.9230769230769230769230769230769230769216	-1.42517905055669406122578328016394481651	69
19589	09-MAR-13	Bismack Biyombo	3.9462039045553145336225596529284164859	4.23529411764705882352941176470588235294	0.28909021309174428990685211177746586704	46
19588	09-MAR-13	Michael Kidd-Gilchrist	2.8147278861669356021710429807833357782	3.78947368421052631578947368421052631579	0.97474579804359071361843070342719053759	41
19591	09-MAR-13	Ben Gordon	2.80283114256825075834175935288169868554	1.44	-1.36283114256825075834175935288169868554	53
19590	09-MAR-13	Brendan Haywood	4.04	3.7241379310344827586206896551724137931	-0.3158620689655172413793103448275862069	43
19622	09-MAR-13	Marc Gasol	2.85586592178770949720670391061452513966	3.27272727272727272727272727272727272727	0.41686135093956323006602336211274758761	73
19620	09-MAR-13	Tayshaun Prince	1.255448997384481255448997384481255449	0.972972972972972972972972972972972972972	-0.282476024411508282476024411508282476028	72
19621	09-MAR-13	Mike Conley	2.16354679802955665024630541871921182266	3.08571428571428571428571428571428571429	0.92216748768472906403940886699507389163	69
19623	09-MAR-13	Tony Allen	3.6021569802276812462552426602756141402	3.48387096774193548387096774193548387097	-0.11828601248574576238427491834013026923	64
19624	09-MAR-13	Ed Davis	4.28338397569166799936030705261474492244	4.8	0.51661602430833200063969294738525507756	59
19626	09-MAR-13	Jerryd Bayless	3.26700472110508830215072565133764644169	1.44	-1.82700472110508830215072565133764644169	48
19625	09-MAR-13	Quincy Pondexter	2.86274509803921568627450980392156862745	1.125	-1.73774509803921568627450980392156862745	48
19547	09-MAR-13	Al Horford	2.11787564766839378238341968911917098446	2.25	0.13212435233160621761658031088082901554	79
19548	09-MAR-13	Josh Smith	2.95792682926829268292682926829268292683	2.32258064516129032258064516129032258064	-0.63534618410700236034618410700236034619	77
19550	09-MAR-13	Jeff Teague	2.44320859647469129983975869544726175889	1.56521739130434782608695652173913043478	-0.87799120517034347375280217370813132411	67
19552	09-MAR-13	Devin Harris	3.24625709860609189468249870934434692824	5.53846153846153846153846153846153846154	2.2922044398554465668559628291171915333	54
19549	09-MAR-13	Kyle Korver	2.3738398445931361968486941506583207425	2.76923076923076923076923076923076923077	0.39539092463763303392053661857244848827	64
19555	09-MAR-13	Anthony Tolliver	2.82036933407946278679350867375489647454	5.14285714285714285714285714285714285714	2.3224878087776800703493484691022463826	48
19598	09-MAR-13	John Wall	2.35244808534959039817108020575347685273	0	-2.35244808534959039817108020575347685273	62
19599	09-MAR-13	Emeka Okafor	2.78829604130808950086058519793459552496	2.57142857142857142857142857142857142857	-0.21686746987951807228915662650602409639	54
19596	09-MAR-13	Martell Webster	2.66666666666666666666666666666666666667	2.05714285714285714285714285714285714286	-0.60952380952380952380952380952380952381	60
19597	09-MAR-13	Nenê	4.22619456858026813337916809900309384668	4.64516129032258064516129032258064516129	0.41896672174231251178212222357755131461	54
19601	09-MAR-13	Trevor Ariza	2.06633499170812603648424543946932006634	2.05714285714285714285714285714285714286	-0.00919213456526889362710258232646292348	58
19600	09-MAR-13	Garrett Temple	3.22846025569760978321289605336297943302	7.82608695652173913043478260869565217391	4.59762670082412934722188655533267274089	47
19602	09-MAR-13	Kevin Seraphin	5.01843317972350230414746543778801843318	6.85714285714285714285714285714285714286	1.83870967741935483870967741935483870968	44
19603	09-MAR-13	A.J. Price	1.8763961280714817572598659717051377513	1.8	-0.0763961280714817572598659717051377513	41
19536	09-MAR-13	Deron Williams	2.67827817865140582234386663349091813884	3.1764705882352941176470588235294117647	0.49819240958388829530319219003849362586	72
19538	09-MAR-13	Brook Lopez	3.16729713239780353874313605857230018304	1.28571428571428571428571428571428571429	-1.88158284668351782445742177285801446875	60
19535	09-MAR-13	Joe Johnson	1.70813397129186602870813397129186602871	1.02857142857142857142857142857142857143	-0.67956254272043745727956254272043745728	67
19539	09-MAR-13	Reggie Evans	3.94411764705882352941176470588235294118	1.56521739130434782608695652173913043478	-2.3789002557544757033248081841432225064	55
19537	09-MAR-13	Gerald Wallace	2.04054054054054054054054054054054054054	0	-2.04054054054054054054054054054054054054	49
19541	09-MAR-13	Keith Bogans	2.63837994214079074252651880424300867888	1.63636363636363636363636363636363636364	-1.00201630577715437889015516787937231524	45
19540	09-MAR-13	Mirza Teletović	3.55285313376987839101964452759588400374	2.88	-0.67285313376987839101964452759588400374	44
19560	09-MAR-13	Al Jefferson	2.91593475533249686323713927227101631117	4.32	1.40406524466750313676286072772898368883	55
19561	09-MAR-13	Mo Williams	3.0462724935732647814910025706940874036	4.5	1.4537275064267352185089974293059125964	51
19565	09-MAR-13	Gordon Hayward	2.01001878522229179711959924859110832812	0	-2.01001878522229179711959924859110832812	57
19568	09-MAR-13	Marvin Williams	2.28649760109664153529814941740918437286	7.2	4.91350239890335846470185058259081562714	47
19562	09-MAR-13	Derrick Favors	3.3991062220694396699896871777243038845	6.26086956521739130434782608695652173913	2.86176334314795163435813890923221785463	50
19567	09-MAR-13	Enes Kanter	3.63429478698068272029637470230219634824	1.38461538461538461538461538461538461539	-2.24967940236529810491175931768681173285	44
19566	09-MAR-13	Alec Burks	2.94821356884785226816539542352468887997	1.33333333333333333333333333333333333333	-1.61488023551451893483206209019135554664	41
19644	09-MAR-13	Luis Scola	4.2103004291845493562231759656652360515	2.25	-1.9603004291845493562231759656652360515	52
19641	09-MAR-13	Goran Dragić	2.79841897233201581027667984189723320158	1.24137931034482758620689655172413793104	-1.55703966198718822406978329017309527054	65
19645	09-MAR-13	Wes Johnson	3.19874087852339390470739733867506080984	7.2	4.00125912147660609529260266132493919016	50
19642	09-MAR-13	Marcus Morris	2.8582384120897710612382993120559377467	4.5	1.6417615879102289387617006879440622533	52
19643	09-MAR-13	Markieff Morris	3.91740412979351032448377581120943952802	5.68421052631578947368421052631578947368	1.76680639652227914920043471510634994566	41
19649	09-MAR-13	Michael Beasley	3.31758034026465028355387523629489603025	1.5	-1.81758034026465028355387523629489603025	52
19650	09-MAR-13	P.J. Tucker	2.91891891891891891891891891891891891892	6.54545454545454545454545454545454545454	3.62653562653562653562653562653562653562	40
19646	09-MAR-13	Jared Dudley	2.92094313453536754507628294036061026352	1.09090909090909090909090909090909090909	-1.83003404362627663598537384945151935443	48
19647	09-MAR-13	Kendall Marshall	1.99911855442926399294843543411194358748	0	-1.99911855442926399294843543411194358748	41
19633	09-MAR-13	Chandler Parsons	2.22308157099697885196374622356495468278	1.02857142857142857142857142857142857143	-1.19451014242555028053517479499352611135	77
19631	09-MAR-13	James Harden	2.38720620305306518051853646716743397141	2.57142857142857142857142857142857142857	0.18422236837550624805289210426113745716	84
19632	09-MAR-13	Omer Asik	3.24698133918770581778265642151481888035	2.84210526315789473684210526315789473684	-0.40487607602981108094055115835692414351	77
19634	09-MAR-13	Jeremy Lin	2.95890410958904109589041095890410958904	6.96774193548387096774193548387096774194	4.0088378258948298718515245249668581529	68
19636	09-MAR-13	Carlos Delfino	2.32633279483037156704361873990306946688	1.24137931034482758620689655172413793104	-1.08495348448554398083672218817893153584	54
19683	09-MAR-13	Klay Thompson	2.24738502407438153743981404615640046489	1.84615384615384615384615384615384615385	-0.40123117792053538359366020000255431104	82
19684	09-MAR-13	Stephen Curry	2.31382294969577513068814808466878052961	3.69230769230769230769230769230769230769	1.37848474261191717700415960763891177808	82
19685	09-MAR-13	Andrew Bogut	4.58234466117031972652322541725316710235	4.96551724137931034482758620689655172414	0.38317258020899061830436078964338462179	57
19687	09-MAR-13	Harrison Barnes	2.03370356185369590195327460743010340866	1.63636363636363636363636363636363636364	-0.39733992549005953831691097106646704502	45
19688	09-MAR-13	Jarrett Jack	2.33413905872316223517702260770652637566	0	-2.33413905872316223517702260770652637566	57
19686	09-MAR-13	Carl Landry	3.87711864406779661016949152542372881356	1.24137931034482758620689655172413793104	-2.63573933372296902396259497369959088252	43
19826	10-MAR-13	Anthony Davis	2.43553223388305847076461769115442278861	2.18181818181818181818181818181818181818	-0.25371405206487665258279950933624097043	71
19825	10-MAR-13	Greivis Vasquez	2.91484092208039626595542008001524099829	0.972972972972972972972972972972972972972	-1.94186794910742329298244710704226802532	72
19827	10-MAR-13	Al-Farouq Aminu	2.56843575418994413407821229050279329609	0	-2.56843575418994413407821229050279329609	49
19828	10-MAR-13	Robin Lopez	2.70771937541235979766879261051242577524	1.89473684210526315789473684210526315789	-0.81298253330709663977405576840716261735	41
19829	10-MAR-13	Ryan Anderson	2.25283875851627554882664647993943981832	1.05882352941176470588235294117647058823	-1.19401522910451084294429353876296923009	65
19830	10-MAR-13	Darius Miller	3.46782471377812870114488748519542045006	1.56521739130434782608695652173913043478	-1.90260732247378087505793096345629001528	40
19824	10-MAR-13	Brian Roberts	2.59097820577800304105423213380638621389	0.8372093023255813953488372093023255813956	-1.75376890345242164570539492450406063249	60
19810	10-MAR-13	Mickael Gelabale	2.1038961038961038961038961038961038961	6.42857142857142857142857142857142857143	4.32467532467532467532467532467532467533	59
19807	10-MAR-13	Luke Ridnour	2.95828065739570164348925410872313527181	2.32258064516129032258064516129032258064	-0.63570001223441132090860894743281269117	61
19808	10-MAR-13	Ricky Rubio	3	2.32258064516129032258064516129032258064	-0.67741935483870967741935483870967741936	60
19806	10-MAR-13	Derrick Williams	2.05524861878453038674033149171270718232	1.94594594594594594594594594594594594595	-0.10930267283858444079438554576676123637	66
19809	10-MAR-13	Greg Stiemsma	5.80073800738007380073800738007380073801	2.32258064516129032258064516129032258064	-3.47815736221878347815736221878347815737	60
19811	10-MAR-13	Jose Barea	2.39044585987261146496815286624203821656	2.25	-0.14044585987261146496815286624203821656	59
19812	10-MAR-13	Dante Cunningham	2.6586734693877551020408163265306122449	1.8	-0.8586734693877551020408163265306122449	44
19813	10-MAR-13	Alexey Shved	2.14971873647771527477282561661618347036	3.78947368421052631578947368421052631579	1.63975494773281104101664806759434284543	42
19834	10-MAR-13	Brandon Jennings	2.08426483233018056749785038693035253654	2.91891891891891891891891891891891891892	0.83465408658873835142106853198856638238	80
19833	10-MAR-13	Monta Ellis	2.40845070422535211267605633802816901408	2.57142857142857142857142857142857142857	0.16297786720321931589537223340040241449	78
19838	10-MAR-13	Mike Dunleavy	2.46483180428134556574923547400611620795	0	-2.46483180428134556574923547400611620795	58
19837	10-MAR-13	Luc Richard Mbah a Moute	2.33465346534653465346534653465346534654	2.11764705882352941176470588235294117647	-0.21700640652300524170064065230052417007	48
19836	10-MAR-13	Ekpe Udoh	4.19723502304147465437788018433179723502	4.32	0.12276497695852534562211981566820276498	46
20085	12-MAR-13	Deron Williams	2.67827817865140582234386663349091813884	1.84615384615384615384615384615384615385	-0.83212433249755966849771278733707198499	79
20087	12-MAR-13	Brook Lopez	3.16729713239780353874313605857230018304	1.125	-2.04229713239780353874313605857230018304	65
20089	12-MAR-13	Reggie Evans	3.94411764705882352941176470588235294118	6.26086956521739130434782608695652173913	2.31675191815856777493606138107416879795	54
20088	12-MAR-13	Gerald Wallace	2.04054054054054054054054054054054054054	1.24137931034482758620689655172413793104	-0.7991612301957129543336439888164026095	55
20092	12-MAR-13	Keith Bogans	2.63837994214079074252651880424300867888	0	-2.63837994214079074252651880424300867888	43
20090	12-MAR-13	Andray Blatche	3.95402298850574712643678160919540229885	1.24137931034482758620689655172413793104	-2.71264367816091954022988505747126436781	44
20086	12-MAR-13	C.J. Watson	2.61276181198246468582562104237700925475	1.09090909090909090909090909090909090909	-1.52185272107337377673471195146791834566	46
20118	12-MAR-13	Tiago Splitter	3.40926542103916048118761197850012797543	3.27272727272727272727272727272727272727	-0.13653814831188775391488470577285524816	56
20117	12-MAR-13	Danny Green	2.45265588914549653579676674364896073903	3	0.54734411085450346420323325635103926097	51
20116	12-MAR-13	Cory Joseph	2.5794761983198814033931806951078899687	2.76923076923076923076923076923076923077	0.18975457091088782737605007412287926207	45
20122	12-MAR-13	Manu Ginóbili	3.07163498098859315589353612167300380228	3.27272727272727272727272727272727272727	0.20109229173867957137919115105426892499	46
20121	12-MAR-13	Boris Diaw	2.61276181198246468582562104237700925475	6.26086956521739130434782608695652173913	3.64810775323492661852220504457951248438	41
20115	12-MAR-13	Stephen Jackson	3.26238145416227608008429926238145416228	1.38461538461538461538461538461538461539	-1.87776606954689146469968387776606954689	42
20246	13-MAR-13	Jeff Green	2.54499205087440381558028616852146263911	4.64516129032258064516129032258064516129	2.10016923944817682958100415405918252218	61
20241	13-MAR-13	Courtney Lee	1.98161648177496038034865293185419968304	2.76923076923076923076923076923076923077	0.78761428745580885042057783737656954773	68
20242	13-MAR-13	Avery Bradley	2.74339035769828926905132192846034214619	0	-2.74339035769828926905132192846034214619	56
20243	13-MAR-13	Brandon Bass	2.89496402877697841726618705035971223022	1.33333333333333333333333333333333333333	-1.56163069544364508393285371702637889689	51
20245	13-MAR-13	Kevin Garnett	3.57501334757074212493326214628937533369	1.8	-1.77501334757074212493326214628937533369	41
20247	13-MAR-13	Jordan Crawford	2.29733520336605890603085553997194950912	6	3.70266479663394109396914446002805049088	52
20248	13-MAR-13	Jason Terry	2.51117519826964671953857245854361932228	3.13043478260869565217391304347826086957	0.61925958433904893263534058493464154729	47
20214	13-MAR-13	Metta World Peace	3.14853632092518973617636429345861944344	1.71428571428571428571428571428571428571	-1.43425060663947545046207857917290515773	81
20217	13-MAR-13	Dwight Howard	3.58590852904820766378244746600741656366	4.73684210526315789473684210526315789474	1.15093357621495023095439463925574133108	76
20215	13-MAR-13	Kobe Bryant	2.12789993947952390558805729271736937664	0.9473684210526315789473684210526315789468	-1.18053151842689232664068887166473779769	74
20216	13-MAR-13	Steve Nash	1.46606334841628959276018099547511312217	2.84210526315789473684210526315789473684	1.37604191474160514408192426768278161467	70
20220	13-MAR-13	Jodie Meeks	1.95979363102650773883650595979363102651	5.14285714285714285714285714285714285714	3.18306351183063511830635118306351183063	49
20219	13-MAR-13	Steve Blake	2.56946913893827787655575311150622301244	3.1764705882352941176470588235294117647	0.60700144929701624109130571202318875226	57
20169	13-MAR-13	Martell Webster	2.66666666666666666666666666666666666667	0	-2.66666666666666666666666666666666666667	75
20166	13-MAR-13	John Wall	2.35244808534959039817108020575347685273	1.67441860465116279069767441860465116279	-0.67802948069842760747340578714882568994	80
20170	13-MAR-13	Emeka Okafor	2.78829604130808950086058519793459552496	0	-2.78829604130808950086058519793459552496	55
20168	13-MAR-13	Nenê	4.22619456858026813337916809900309384668	3.1764705882352941176470588235294117647	-1.04972398034497401573210927547368208198	65
20167	13-MAR-13	Garrett Temple	3.22846025569760978321289605336297943302	0.8780487804878048780487804878048780487804	-2.35041147520980490516411556555810138424	62
20171	13-MAR-13	Trevor Ariza	2.06633499170812603648424543946932006634	2.4	0.33366500829187396351575456053067993366	42
20222	13-MAR-13	Al Horford	2.11787564766839378238341968911917098446	2.63414634146341463414634146341463414634	0.51627069379502085176292177429546316188	73
20225	13-MAR-13	Anthony Tolliver	2.82036933407946278679350867375489647454	0	-2.82036933407946278679350867375489647454	49
20227	13-MAR-13	Kyle Korver	2.3738398445931361968486941506583207425	1.05882352941176470588235294117647058823	-1.31501631518137149096634120948185015427	53
20223	13-MAR-13	Devin Harris	3.24625709860609189468249870934434692824	1.05882352941176470588235294117647058823	-2.18743356919432718880014576816787634001	53
20228	13-MAR-13	Ivan Johnson	4.54417952314165497896213183730715287518	3.7241379310344827586206896551724137931	-0.82004159210717222034144218213473908208	45
20176	13-MAR-13	LeBron James	1.68668491386250201255836419256158428595	0.972972972972972972972972972972972972972	-0.713711940889529039585391219588611312978	67
20175	13-MAR-13	Dwyane Wade	2.17730882192972914173827912542151637115	0.9230769230769230769230769230769230769216	-1.25423189885280606481520220234459329423	69
20178	13-MAR-13	Mario Chalmers	3.90181086519114688128772635814889336016	1.125	-2.77681086519114688128772635814889336016	58
20177	13-MAR-13	Chris Bosh	2.25914221218961625282167042889390519187	1.125	-1.13414221218961625282167042889390519187	56
20179	13-MAR-13	Udonis Haslem	4.19934994582881906825568797399783315276	4	-0.19934994582881906825568797399783315276	42
20180	13-MAR-13	Ray Allen	2.34258373205741626794258373205741626794	2.66666666666666666666666666666666666667	0.32408293460925039872408293460925039873	53
20181	13-MAR-13	Shane Battier	3.07181467181467181467181467181467181467	0	-3.07181467181467181467181467181467181467	45
20154	13-MAR-13	Monta Ellis	2.40845070422535211267605633802816901408	3.34883720930232558139534883720930232558	0.9403865050769734687192924991811333115	84
20158	13-MAR-13	Mike Dunleavy	2.46483180428134556574923547400611620795	2.76923076923076923076923076923076923077	0.30439896494942366501999529522465302282	64
20157	13-MAR-13	Larry Sanders	4.78731836195508586525759577278731836196	3.7241379310344827586206896551724137931	-1.06318043092060310663690611761490456886	59
20155	13-MAR-13	Brandon Jennings	2.08426483233018056749785038693035253654	0.8780487804878048780487804878048780487804	-1.20621605184237568944906989912547448776	68
20156	13-MAR-13	Ersan Ilyasova	3.44707347447073474470734744707347447073	5.14285714285714285714285714285714285714	1.69578366838640811243550969578366838641	58
20159	13-MAR-13	J.J. Redick	2.03631561571475734565863321228128095081	2.57142857142857142857142857142857142857	0.53511295571381408291279535914729047776	59
20196	13-MAR-13	Ricky Rubio	3	0.972972972972972972972972972972972972972	-2.02702702702702702702702702702702702703	72
20195	13-MAR-13	Luke Ridnour	2.95828065739570164348925410872313527181	3.89189189189189189189189189189189189189	0.93361123449619024840263778316875662008	64
20199	13-MAR-13	Mickael Gelabale	2.1038961038961038961038961038961038961	4.5	2.3961038961038961038961038961038961039	42
20198	13-MAR-13	Derrick Williams	2.05524861878453038674033149171270718232	3.85714285714285714285714285714285714286	1.80189423835832675611681136543014996054	52
20197	13-MAR-13	Greg Stiemsma	5.80073800738007380073800738007380073801	5.14285714285714285714285714285714285714	-0.65788086452293094359515023721665788087	59
20200	13-MAR-13	Alexey Shved	2.14971873647771527477282561661618347036	1.28571428571428571428571428571428571429	-0.86400445076342956048711133090189775607	58
20201	13-MAR-13	Jose Barea	2.39044585987261146496815286624203821656	2.76923076923076923076923076923076923077	0.37878490935815776580107790298873101421	52
20202	13-MAR-13	Dante Cunningham	2.6586734693877551020408163265306122449	4.5	1.8413265306122448979591836734693877551	50
20326	13-MAR-13	Marc Gasol	2.85586592178770949720670391061452513966	3.69230769230769230769230769230769230769	0.83644177051998281048560378169316716803	76
20324	13-MAR-13	Mike Conley	2.16354679802955665024630541871921182266	1.8	-0.36354679802955665024630541871921182266	75
20323	13-MAR-13	Zach Randolph	2.65988194585792794626501119478933441889	3.6	0.94011805414207205373498880521066558111	68
20325	13-MAR-13	Tayshaun Prince	1.255448997384481255448997384481255449	0.9230769230769230769230769230769230769216	-0.3323720743075581785259204614043323720784	66
20327	13-MAR-13	Tony Allen	3.6021569802276812462552426602756141402	3.48387096774193548387096774193548387097	-0.11828601248574576238427491834013026923	55
20328	13-MAR-13	Jerryd Bayless	3.26700472110508830215072565133764644169	2.11764705882352941176470588235294117647	-1.14935766228155889038601976898470526522	45
20408	14-MAR-13	Iman Shumpert	3.45630385088799015298048180059785475646	3.13043478260869565217391304347826086957	-0.32586906827929450080656875711959388689	56
20406	14-MAR-13	Raymond Felton	2.44793880152996175095622609434764130897	0	-2.44793880152996175095622609434764130897	58
20410	14-MAR-13	J.R. Smith	2.86333785051600125091212342332951110184	3.08571428571428571428571428571428571429	0.22237643519828446337359086238477461245	67
20405	14-MAR-13	Kenyon Martin	4.81145584725536992840095465393794749404	4.64516129032258064516129032258064516129	-0.16629455693278928323966433135730233275	52
20409	14-MAR-13	Chris Copeland	4.10691003911342894393741851368970013038	5.14285714285714285714285714285714285714	1.03594710374371391320543862916744272676	41
20411	14-MAR-13	Jason Kidd	2.20689655172413793103448275862068965517	0	-2.20689655172413793103448275862068965517	43
20556	15-MAR-13	Dirk Nowitzki	2.47412248339833456308632866027195109097	1.09090909090909090909090909090909090909	-1.38321339248924365399541956936286018188	68
20558	15-MAR-13	Mike James	3.60586319218241042345276872964169381108	3.42857142857142857142857142857142857143	-0.17729176361098185202419730107026523965	56
20557	15-MAR-13	O.J. Mayo	3.1026271026271026271026271026271026271	1.24137931034482758620689655172413793104	-1.86124779228227504089573055090296469606	63
20555	15-MAR-13	Jae Crowder	2.89774871085398063136712363224751603572	2.11764705882352941176470588235294117647	-0.78010165203045121960241774989457485925	57
20560	15-MAR-13	Vince Carter	3.61515019590770570309098824553765781454	2.76923076923076923076923076923076923077	-0.84591942667693647232175747630688858377	52
20562	15-MAR-13	Darren Collison	2.19140885822390385043400845760071221901	4.69565217391304347826086956521739130435	2.50424331568913962782686110761667908534	49
20561	15-MAR-13	Brandan Wright	2.77458563535911602209944751381215469613	2.76923076923076923076923076923076923077	-0.00535486612834679133021674458138546536	50
20650	16-MAR-13	Gerald Henderson	2.34825597363361713814886020324086789343	1.05882352941176470588235294117647058823	-1.2894324442218524322665072620643973052	77
20652	16-MAR-13	Kemba Walker	1.54551018623764973332167526449243682784	1.33333333333333333333333333333333333333	-0.21217685290431639998834193115910349451	68
20649	16-MAR-13	Josh McRoberts	3.24643690075149002332210417206530189168	4.73684210526315789473684210526315789474	1.49040520451166787141473793319785600306	76
20653	16-MAR-13	Michael Kidd-Gilchrist	2.8147278861669356021710429807833357782	2.88	0.0652721138330643978289570192166642218	53
20651	16-MAR-13	Bismack Biyombo	3.9462039045553145336225596529284164859	3.48387096774193548387096774193548387097	-0.46233293681337904975159191099293261493	54
20654	16-MAR-13	Ben Gordon	2.80283114256825075834175935288169868554	1.44	-1.36283114256825075834175935288169868554	51
20640	16-MAR-13	Garrett Temple	3.22846025569760978321289605336297943302	3	-0.22846025569760978321289605336297943302	81
20641	16-MAR-13	John Wall	2.35244808534959039817108020575347685273	3.375	1.02255191465040960182891979424652314727	66
20639	16-MAR-13	Martell Webster	2.66666666666666666666666666666666666667	1.89473684210526315789473684210526315789	-0.77192982456140350877192982456140350878	71
20642	16-MAR-13	Emeka Okafor	2.78829604130808950086058519793459552496	2.76923076923076923076923076923076923077	-0.01906527207732027009135442870382629419	54
20643	16-MAR-13	Nenê	4.22619456858026813337916809900309384668	1.56521739130434782608695652173913043478	-2.6609771772759203072922115772639634119	46
20644	16-MAR-13	Trevor Booker	3.28015564202334630350194552529182879377	0	-3.28015564202334630350194552529182879377	49
20645	16-MAR-13	Kevin Seraphin	5.01843317972350230414746543778801843318	6.54545454545454545454545454545454545454	1.52702136573104315039798910766652702136	40
20671	16-MAR-13	George Hill	2.27802086839447997307303938067990575564	0.9230769230769230769230769230769230769216	-1.35494394531755689614996245760298267872	78
20674	16-MAR-13	David West	3.0119142176330420969023034154090548054	6.66666666666666666666666666666666666667	3.65475244903362456976436325125761186127	65
20673	16-MAR-13	Lance Stephenson	2.91813023507160226965684950013509862199	1.24137931034482758620689655172413793104	-1.67675092472677468344995294841096069095	66
20670	16-MAR-13	Paul George	2.73220469411312043093497499038091573682	3.51219512195121951219512195121951219512	0.7799904278380990812601469608385964583	77
20672	16-MAR-13	Roy Hibbert	4.32654257657921735307049684889344862963	3	-1.32654257657921735307049684889344862963	60
20628	16-MAR-13	Markieff Morris	3.91740412979351032448377581120943952802	1.28571428571428571428571428571428571429	-2.63168984407922461019806152549515381373	63
20627	16-MAR-13	Goran Dragić	2.79841897233201581027667984189723320158	0	-2.79841897233201581027667984189723320158	71
20629	16-MAR-13	Jermaine O'Neal	4.38566775244299674267100977198697068404	2.76923076923076923076923076923076923077	-1.61643698321222751190177900275620145327	55
20630	16-MAR-13	Wes Johnson	3.19874087852339390470739733867506080984	0	-3.19874087852339390470739733867506080984	43
20633	16-MAR-13	Jared Dudley	2.92094313453536754507628294036061026352	4.32	1.39905686546463245492371705963938973648	47
20634	16-MAR-13	Michael Beasley	3.31758034026465028355387523629489603025	3.13043478260869565217391304347826086957	-0.18714555765595463137996219281663516068	43
20689	16-MAR-13	Shaun Livingston	3.21438122121527261922448373198633189719	4.36363636363636363636363636363636363636	1.14925514242109101713915263165003173917	71
20692	16-MAR-13	Dion Waiters	2.47643312101910828025477707006369426751	1.24137931034482758620689655172413793104	-1.23505381067428069404788051833955633647	66
