SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_ORB_PER36	ORB_PER36	CHANGE_IN_ORBP36	COMBINED_MINUTES
658	03-NOV-12	Michael Kidd-Gilchrist	2.1968607892034619334017896435382132903	4	1.8031392107965380665982103564617867097	47
661	03-NOV-12	Ben Gordon	0.3822042467138523761375126390293225480296	0	-0.3822042467138523761375126390293225480296	41
660	03-NOV-12	Ramon Sessions	0.6379903647625602202339986235375086028896	0	-0.6379903647625602202339986235375086028896	49
692	03-NOV-12	Monta Ellis	0.475352112676056338028169014084507042252	0	-0.475352112676056338028169014084507042252	73
694	03-NOV-12	Tobias Harris	1.22866894197952218430034129692832764505	5.53846153846153846153846153846153846154	4.30979259648201627723812024153321081649	46
691	03-NOV-12	Brandon Jennings	0.6964746345657781599312123817712811693912	0	-0.6964746345657781599312123817712811693912	66
693	03-NOV-12	Ersan Ilyasova	2.58530510585305105853051058530510585305	1.33333333333333333333333333333333333333	-1.25197177251971772519717725197177251972	52
696	03-NOV-12	Mike Dunleavy	0.6177370030581039755351681957186544342516	0	-0.6177370030581039755351681957186544342516	58
698	03-NOV-12	Ekpe Udoh	2.95299539170506912442396313364055299539	0	-2.95299539170506912442396313364055299539	46
697	03-NOV-12	Larry Sanders	4.07397622192866578599735799207397622193	0	-4.07397622192866578599735799207397622193	52
530	03-NOV-12	Rajon Rondo	1.07955390334572490706319702602230483271	1.8	0.72044609665427509293680297397769516729	81
534	03-NOV-12	Courtney Lee	0.5248811410459587955625990491283676703632	0	-0.5248811410459587955625990491283676703632	62
531	03-NOV-12	Paul Pierce	0.5511400651465798045602605863192182410436	1.02857142857142857142857142857142857143	0.4774313634248487668683108422522103303864	63
535	03-NOV-12	Brandon Bass	2.61870503597122302158273381294964028777	2.57142857142857142857142857142857142857	-0.0472764645426515930113052415210688592	55
533	03-NOV-12	Kevin Garnett	1.52802989855846235985050720768820074746	0	-1.52802989855846235985050720768820074746	55
537	03-NOV-12	Jeff Green	0.9844197138314785373608903020667726550076	0	-0.9844197138314785373608903020667726550076	43
536	03-NOV-12	Jason Terry	0.2984859408795962509012256669069935111752	0	-0.2984859408795962509012256669069935111752	42
532	03-NOV-12	Jared Sullinger	3.72937161212607910058221240714715920498	1.2	-2.52937161212607910058221240714715920498	48
624	03-NOV-12	Joakim Noah	4.06943049777650265385167120929565342132	4.18604651162790697674418604651162790698	0.11661601385140432289251483721597448566	75
623	03-NOV-12	Luol Deng	1.66179735888746055860698843052471660629	3.34883720930232558139534883720930232558	1.68703985041486502278836040668458571929	74
627	03-NOV-12	Richard Hamilton	0.4031354983202687569988801791713325867848	0	-0.4031354983202687569988801791713325867848	46
625	03-NOV-12	Carlos Boozer	2.33273703041144901610017889087656529517	2.76923076923076923076923076923076923077	0.4364937388193202146690518783542039356	53
626	03-NOV-12	Kirk Hinrich	0.4403897988803649181007671573709309558376	1.5	1.05961020111963508189923284262906904416	41
629	03-NOV-12	Nate Robinson	0.7106097990835389495946422277053225237924	0	-0.7106097990835389495946422277053225237924	51
628	03-NOV-12	Marco Belinelli	0.3324538258575197889182058047493403693932	0	-0.3324538258575197889182058047493403693932	50
681	03-NOV-12	Anderson Varejao	3.99445214979195561719833564493758668516	2	-1.99445214979195561719833564493758668516	66
683	03-NOV-12	Kyrie Irving	0.720690022361835800234266851240549462252	0	-0.720690022361835800234266851240549462252	63
682	03-NOV-12	Alonzo Gee	1.23626373626373626373626373626373626373	0	-1.23626373626373626373626373626373626373	61
685	03-NOV-12	Dion Waiters	0.4998726114649681528662420382165605095532	0	-0.4998726114649681528662420382165605095532	54
684	03-NOV-12	Tristan Thompson	4.24645161290322580645161290322580645161	4.8	0.55354838709677419354838709677419354839	54
686	03-NOV-12	Daniel Gibson	0.261627906976744186046511627906976744186	0	-0.261627906976744186046511627906976744186	42
647	03-NOV-12	James Harden	0.8257814393021565301671916646474436636792	1.75609756097560975609756097560975609756	0.9303161216734532259303693109623124338808	81
649	03-NOV-12	Jeremy Lin	0.5033187402909193616720802146589464764848	0.972972972972972972972972972972972972972	0.4696542326820536113008927583140264964872	77
650	03-NOV-12	Omer Asik	4.09659714599341383095499451152579582876	4.11428571428571428571428571428571428571	0.01768856829230045475929120275991845695	70
646	03-NOV-12	Chandler Parsons	0.8178851963746223564954682779456193353484	0.765957446808510638297872340425531914894	-0.0519277495661117181975959375200874204544	78
648	03-NOV-12	Patrick Patterson	1.96248819322628525165294832006476858724	2.84210526315789473684210526315789473684	0.8796170699316094851891569430931261496	67
651	03-NOV-12	Carlos Delfino	0.4943457189014539579967689822294022617128	0	-0.4943457189014539579967689822294022617128	46
581	03-NOV-12	LeBron James	1.1157623571083561423281275156979552407	0.9230769230769230769230769230769230769216	-0.1926854340314330654050505926210321637784	76
582	03-NOV-12	Dwyane Wade	1.14739475688023496138366148156205808768	1.05882352941176470588235294117647058823	-0.08857122746847025550130854038558749945	69
580	03-NOV-12	Chris Bosh	1.34356659142212189616252821670428893905	2.76923076923076923076923076923076923077	1.42566417780864733460670255252648029172	66
584	03-NOV-12	Shane Battier	0.7644787644787644787644787644787644787632	1.71428571428571428571428571428571428571	0.9498069498069498069498069498069498069468	45
583	03-NOV-12	Mario Chalmers	0.4635814889336016096579476861167002012072	0	-0.4635814889336016096579476861167002012072	54
585	03-NOV-12	Ray Allen	0.5511961722488038277511961722488038277508	1.24137931034482758620689655172413793104	0.6901831380960237584557003794753341032892	56
702	03-NOV-12	Mo Williams	0.5475578406169665809768637532133676092544	0	-0.5475578406169665809768637532133676092544	70
706	03-NOV-12	Marvin Williams	1.4434544208361891706648389307745030843	2.88	1.4365455791638108293351610692254969157	54
704	03-NOV-12	Al Jefferson	2.17314930991217063989962358845671267252	1.02857142857142857142857142857142857143	-1.14457788134074206847105215988528410109	63
703	03-NOV-12	Gordon Hayward	0.807764558547276142767689417658108954288	1	0.192235441452723857232310582341891045712	62
705	03-NOV-12	Paul Millsap	2.28942486085343228200371057513914656772	5.80645161290322580645161290322580645161	3.51702675204979352444790232808665988389	56
707	03-NOV-12	Randy Foye	0.40449438202247191011235955056179775281	0	-0.40449438202247191011235955056179775281	52
708	03-NOV-12	Derrick Favors	3.24235132347885871433482296321760055002	0	-3.24235132347885871433482296321760055002	46
613	03-NOV-12	Greivis Vasquez	0.4389407506191655553438750238140598209196	1	0.5610592493808344446561249761859401790804	73
615	03-NOV-12	Robin Lopez	3.99032329008137233340664174180778535298	1.09090909090909090909090909090909090909	-2.89941419917228142431573265089869444389	69
616	03-NOV-12	Al-Farouq Aminu	2.06145251396648044692737430167597765363	2.66666666666666666666666666666666666667	0.60521415270018621973929236499068901304	61
614	03-NOV-12	Austin Rivers	0.4814814814814814814814814814814814814812	0	-0.4814814814814814814814814814814814814812	63
612	03-NOV-12	Ryan Anderson	2.45722937168811506434519303557910673732	2.57142857142857142857142857142857142857	0.11419919974045636422623553584946469125	73
554	03-NOV-12	Jason Thompson	2.58443579766536964980544747081712062257	0	-2.58443579766536964980544747081712062257	58
552	03-NOV-12	Tyreke Evans	1.08573686290003951007506914263137099961	1.63636363636363636363636363636363636364	0.55062677346359685356129449373226536403	74
555	03-NOV-12	Isaiah Thomas	0.6064318529862174578866768759571209800912	1.56521739130434782608695652173913043478	0.9587855383181303682002796457820094546888	49
553	03-NOV-12	DeMarcus Cousins	2.95511524464213505863323898099474322685	6	3.04488475535786494136676101900525677315	67
556	03-NOV-12	James Johnson	1.41212121212121212121212121212121212121	1.8	0.38787878787878787878787878787878787879	41
557	03-NOV-12	Marcus Thornton	1.14531384350816852966466036113499570077	1.71428571428571428571428571428571428571	0.56897187077754575604962535315071858494	70
559	03-NOV-12	Chuck Hayes	3.20187244002340550029256875365710942071	2.11764705882352941176470588235294117647	-1.08422538119987608852786287130416824424	54
558	03-NOV-12	Aaron Brooks	0.7749796913078797725426482534524776604392	1.02857142857142857142857142857142857143	0.2535917372635487988859231751189509109908	42
637	03-NOV-12	Damian Lillard	0.5527886068899673800620574429151086005244	0.8571428571428571428571428571428571428568	0.3043542502528897627950854142277485423324	80
634	03-NOV-12	Nicolas Batum	1.05910500664599025254762959680992467878	0.7999999999999999999999999999999999999992	-0.2591050066459902525476295968099246787808	82
635	03-NOV-12	LaMarcus Aldridge	2.67640880445702803909032788382500684994	2.57142857142857142857142857142857142857	-0.10498023302845661051889931239643542137	78
636	03-NOV-12	Wesley Matthews	0.4903741373047584453323646930621140573916	0	-0.4903741373047584453323646930621140573916	77
638	03-NOV-12	J.J. Hickson	4.01768793430195830701200252684775742262	2	-2.01768793430195830701200252684775742262	62
735	03-NOV-12	Chris Paul	0.6893617021276595744680851063829787234028	0	-0.6893617021276595744680851063829787234028	67
734	03-NOV-12	Blake Griffin	2.0902239677316633053815943105827406857	1.89473684210526315789473684210526315789	-0.19548712562640014748685746847747752781	71
736	03-NOV-12	Caron Butler	0.629709364908503767491926803013993541444	0	-0.629709364908503767491926803013993541444	57
737	03-NOV-12	DeAndre Jordan	4.29336734693877551020408163265306122449	4.90909090909090909090909090909090909091	0.61572356215213358070500927643784786642	45
739	03-NOV-12	Jamal Crawford	0.4542056074766355140186915887850467289724	0	-0.4542056074766355140186915887850467289724	63
740	03-NOV-12	Matt Barnes	1.33675398325681879557115852011882257629	1.5	0.16324601674318120442884147988117742371	52
723	03-NOV-12	Stephen Curry	0.731168052103864941297454794755334647358	0	-0.731168052103864941297454794755334647358	86
725	03-NOV-12	Klay Thompson	0.5020753777187448115557031379711107421556	3.85714285714285714285714285714285714286	3.3550674794241123313014397191717464007	66
724	03-NOV-12	David Lee	3.14403292181069958847736625514403292181	1.24137931034482758620689655172413793104	-1.90265361146587200227046970341989499077	64
727	03-NOV-12	Harrison Barnes	1.28226733052470317885867483722711604749	0	-1.28226733052470317885867483722711604749	43
728	03-NOV-12	Jarrett Jack	0.3275984643821982084458979098535475614958	2.25	1.9224015356178017915541020901464524385	59
729	03-NOV-12	Carl Landry	3.21610169491525423728813559322033898305	6.75	3.53389830508474576271186440677966101695	56
726	03-NOV-12	Festus Ezeli	4.34129692832764505119453924914675767918	3.85714285714285714285714285714285714286	-0.48415407118478790833739639200390053632	41
803	04-NOV-12	Kyle Lowry	0.846514191237255442270597960870763295672	4.5	3.65348580876274455772940203912923670433	72
805	04-NOV-12	Andrea Bargnani	1.48121645796064400715563506261180679785	1.5	0.01878354203935599284436493738819320215	58
804	04-NOV-12	DeMar DeRozan	0.7410950713248483813103271546937729563508	2.25	1.50890492867515161868967284530622704365	66
807	04-NOV-12	Landry Fields	1.99496221662468513853904282115869017632	0	-1.99496221662468513853904282115869017632	43
810	04-NOV-12	Amir Johnson	3.20232052211747643219724437998549673676	3.13043478260869565217391304347826086957	-0.07188573950878078002333133650723586719	40
808	04-NOV-12	Alan Anderson	0.67601616353696220584739719515093891134	1.16129032258064516129032258064516129032	0.48527415904368295544292538549422237898	44
870	05-NOV-12	Jrue Holiday	0.811619336657272924344244526338608280944	1.02857142857142857142857142857142857143	0.216952091914155647084326902232820290486	75
873	05-NOV-12	Evan Turner	0.715013240985944184151558362191892442452	4	3.28498675901405581584844163780810755755	64
872	05-NOV-12	Thaddeus Young	2.30710242833668066459740733978455358773	4.96551724137931034482758620689655172414	2.65841481304262968023017886711199813641	65
878	05-NOV-12	Lavoy Allen	3.82173638848013453857473197393315114568	4.5	0.67826361151986546142526802606684885432	42
871	05-NOV-12	Dorell Wright	0.9140049140049140049140049140049140049144	1.05882352941176470588235294117647058823	0.1448186154068507009683480271715565833156	67
875	05-NOV-12	Nick Young	0.502215657311669128508124076809453471198	0	-0.502215657311669128508124076809453471198	61
859	05-NOV-12	Carmelo Anthony	1.43973763323312380431811970483738726428	2.4	0.96026236676687619568188029516261273572	69
861	05-NOV-12	Raymond Felton	0.7343816404589885252868678283042923926904	3.13043478260869565217391304347826086957	2.39605314214970712688704521517396847688	53
858	05-NOV-12	Ronnie Brewer	1.89723320158102766798418972332015810277	0	-1.89723320158102766798418972332015810277	59
862	05-NOV-12	Jason Kidd	0.8735632183908045977011494252873563218392	0	-0.8735632183908045977011494252873563218392	43
860	05-NOV-12	Tyson Chandler	4.1461588121368624919302775984506132989	5.14285714285714285714285714285714285714	0.99669833072028036521257954440652955824	49
863	05-NOV-12	J.R. Smith	0.6229542374648180965287188575002606066912	0	-0.6229542374648180965287188575002606066912	69
865	05-NOV-12	Steve Novak	0.3945720250521920668058455114822546972872	0	-0.3945720250521920668058455114822546972872	46
864	05-NOV-12	Pablo Prigioni	1.21148825065274151436031331592689295039	1.44	0.22851174934725848563968668407310704961	40
885	05-NOV-12	Marcin Gortat	2.89696129862417103830545382559635751757	6.66666666666666666666666666666666666667	3.7697053680424956283612128410703091491	62
884	05-NOV-12	Goran Dragić	0.9011857707509881422924901185770750988132	0	-0.9011857707509881422924901185770750988132	64
883	05-NOV-12	Michael Beasley	1.65879017013232514177693761814744801512	0	-1.65879017013232514177693761814744801512	63
882	05-NOV-12	Luis Scola	2.53004291845493562231759656652360515021	2.18181818181818181818181818181818181818	-0.34822473663675380413577838470542333203	65
886	05-NOV-12	Jared Dudley	0.8737864077669902912621359223300970873792	0	-0.8737864077669902912621359223300970873792	48
888	05-NOV-12	Shannon Brown	0.9628528974739970282317979197622585438328	1.71428571428571428571428571428571428571	0.7514328168117172574824877945234557418772	41
887	05-NOV-12	Markieff Morris	1.85250737463126843657817109144542772861	1.38461538461538461538461538461538461539	-0.46789199001588382119355570683004311322	42
911	05-NOV-12	Luke Ridnour	0.60303413400758533501896333754740834387	0	-0.60303413400758533501896333754740834387	51
908	05-NOV-12	Andrei Kirilenko	1.98165137614678899082568807339449541284	3.27272727272727272727272727272727272727	1.29107589658048373644703919933277731443	62
910	05-NOV-12	Nikola Pekovic	3.87612156295224312590448625180897250362	8.30769230769230769230769230769230769231	4.43157074474006456640320605588333518869	55
912	05-NOV-12	Derrick Williams	1.34585635359116022099447513812154696132	2	0.65414364640883977900552486187845303868	44
909	05-NOV-12	Brandon Roy	1.16129032258064516129032258064516129032	0	-1.16129032258064516129032258064516129032	51
916	05-NOV-12	Alexey Shved	0.965815664214625703158805711813067935958	2	1.03418433578537429684119428818693206404	40
915	05-NOV-12	Chase Budinger	1.24681528662420382165605095541401273886	0	-1.24681528662420382165605095541401273886	47
914	05-NOV-12	Dante Cunningham	1.66224489795918367346938775510204081633	5.53846153846153846153846153846153846154	3.87621664050235478806907378335949764521	45
1243	07-NOV-12	Nikola Vu�?ević	3.32222222222222222222222222222222222222	2	-1.32222222222222222222222222222222222222	60
1242	07-NOV-12	Glen Davis	2.15679561793906196508045190003423485108	3.78947368421052631578947368421052631579	1.63267806627146435070902178417629146471	55
1240	07-NOV-12	Arron Afflalo	0.4111982082866741321388577827547592385228	0	-0.4111982082866741321388577827547592385228	62
1239	07-NOV-12	E'Twaun Moore	0.7145509067542481793517064115379123232904	2	1.28544909324575182064829358846208767671	69
1246	07-NOV-12	J.J. Redick	0.2575107296137339055793991416309012875537	0	-0.2575107296137339055793991416309012875537	54
1284	07-NOV-12	Jonas Valan�?iūnas	3.74878261955300287176925958296915969534	7.2	3.45121738044699712823074041703084030466	42
1280	07-NOV-12	DeMar DeRozan	0.7410950713248483813103271546937729563508	0	-0.7410950713248483813103271546937729563508	68
1281	07-NOV-12	Andrea Bargnani	1.48121645796064400715563506261180679785	1.84615384615384615384615384615384615385	0.364937388193202146690518783542039356	64
1282	07-NOV-12	Jose Calderon	0.426696768731480174968251728517002963172	0	-0.426696768731480174968251728517002963172	53
1324	07-NOV-12	Rodney Stuckey	0.693112033195020746887966804979253112032	0	-0.693112033195020746887966804979253112032	73
1322	07-NOV-12	Greg Monroe	3.3661225813425575613447194897848881202	4.5	1.1338774186574424386552805102151118798	75
1325	07-NOV-12	Brandon Knight	0.6868908716540837336993822923816060398084	0	-0.6868908716540837336993822923816060398084	66
1326	07-NOV-12	Tayshaun Prince	0.8788142981691368788142981691368788142988	0	-0.8788142981691368788142981691368788142988	56
1323	07-NOV-12	Jason Maxiell	2.95623176323468111713213839099624843685	1.05882352941176470588235294117647058823	-1.89740823382291641124978544981977784862	57
1329	07-NOV-12	Jonas Jerebko	2.30983537357534824820599409033347403968	2.4	0.09016462642465175179400590966652596032	40
1327	07-NOV-12	Kyle Singler	1.534125636672325976230899830220713073	2.88	1.345874363327674023769100169779286927	44
1264	07-NOV-12	Ty Lawson	0.6358633047484960962498400102393446819408	0	-0.6358633047484960962498400102393446819408	77
1265	07-NOV-12	Andre Iguodala	0.9512580271607537635540583219286240656904	0	-0.9512580271607537635540583219286240656904	74
1263	07-NOV-12	Danilo Gallinari	0.8276492082825822168087697929354445797804	1.75609756097560975609756097560975609756	0.9284483526930275392887911826743115177796	73
1267	07-NOV-12	Kosta Koufos	3.83286908077994428969359331476323119777	3.42857142857142857142857142857142857143	-0.40429765220851571826502188619180262634	51
1266	07-NOV-12	Kenneth Faried	4.27390791027154663518299881936245572609	9.25714285714285714285714285714285714286	4.98323494687131050767414403778040141677	58
1268	07-NOV-12	Andre Miller	0.9235754793410748042128004320820955981632	0	-0.9235754793410748042128004320820955981632	50
1269	07-NOV-12	Corey Brewer	1.01921598770176787086856264411990776326	0	-1.01921598770176787086856264411990776326	42
1408	08-NOV-12	Blake Griffin	2.0902239677316633053815943105827406857	0	-2.0902239677316633053815943105827406857	56
1406	08-NOV-12	Chris Paul	0.6893617021276595744680851063829787234028	0	-0.6893617021276595744680851063829787234028	63
1407	08-NOV-12	DeAndre Jordan	4.29336734693877551020408163265306122449	7.71428571428571428571428571428571428571	3.42091836734693877551020408163265306122	55
1409	08-NOV-12	Caron Butler	0.629709364908503767491926803013993541444	0	-0.629709364908503767491926803013993541444	42
1411	08-NOV-12	Jamal Crawford	0.4542056074766355140186915887850467289724	0	-0.4542056074766355140186915887850467289724	55
1412	08-NOV-12	Matt Barnes	1.33675398325681879557115852011882257629	0	-1.33675398325681879557115852011882257629	54
1592	09-NOV-12	Thabo Sefolosha	1.15637319316688567674113009198423127464	0	-1.15637319316688567674113009198423127464	64
1588	09-NOV-12	Kevin Durant	0.590428392184979386986915217780964330526	0.9473684210526315789473684210526315789468	0.3569400288676521919604532032716672484208	76
1589	09-NOV-12	Serge Ibaka	2.39609830735392560007650377737400784164	2.05714285714285714285714285714285714286	-0.33895545021106845721936092023115069878	72
1590	09-NOV-12	Russell Westbrook	1.73770786516853932584269662921348314607	2.32258064516129032258064516129032258064	0.58487277999275099673794853207683943457	67
1591	09-NOV-12	Kendrick Perkins	2.31447794667331173685522053326688263145	1.24137931034482758620689655172413793104	-1.07309863632848415064832398154274470041	49
1593	09-NOV-12	Kevin Martin	0.5129179331306990881458966565349544072948	0	-0.5129179331306990881458966565349544072948	64
1824	10-NOV-12	Monta Ellis	0.475352112676056338028169014084507042252	0.9473684210526315789473684210526315789468	0.4720163083765752409191994069681245366948	70
1823	10-NOV-12	Brandon Jennings	0.6964746345657781599312123817712811693912	0.8571428571428571428571428571428571428568	0.1606682225770789829259304753715759734656	73
1825	10-NOV-12	Ersan Ilyasova	2.58530510585305105853051058530510585305	1.125	-1.46030510585305105853051058530510585305	54
1832	10-NOV-12	Mike Dunleavy	0.6177370030581039755351681957186544342516	2.57142857142857142857142857142857142857	1.95369156837046745303626037570991699432	47
1828	10-NOV-12	Larry Sanders	4.07397622192866578599735799207397622193	6.92307692307692307692307692307692307692	2.84910070114825729092571893100294685499	57
1831	10-NOV-12	Ekpe Udoh	2.95299539170506912442396313364055299539	4.5	1.54700460829493087557603686635944700461	46
1725	10-NOV-12	A.J. Price	0.5629188384214445271779597915115413253912	0	-0.5629188384214445271779597915115413253912	73
1727	10-NOV-12	Emeka Okafor	3.71772805507745266781411359724612736661	1.09090909090909090909090909090909090909	-2.62681896416836175872320450633703645752	68
1726	10-NOV-12	Bradley Beal	0.8352498219192021980258471557952579627568	1.02857142857142857142857142857142857143	0.1933216066522263734027242727761706086732	69
1729	10-NOV-12	Trevor Ariza	0.9286898839137645107794361525704809286908	0	-0.9286898839137645107794361525704809286908	58
1728	10-NOV-12	Trevor Booker	3.47859922178988326848249027237354085603	1.16129032258064516129032258064516129032	-2.31730889920923810719216769172837956571	58
1706	10-NOV-12	Jrue Holiday	0.811619336657272924344244526338608280944	0	-0.811619336657272924344244526338608280944	77
1707	10-NOV-12	Thaddeus Young	2.30710242833668066459740733978455358773	1.05882352941176470588235294117647058823	-1.2482788989249159587150543986080829995	75
1705	10-NOV-12	Evan Turner	0.715013240985944184151558362191892442452	1.94594594594594594594594594594594594595	1.2309327049600017617943875837540535035	78
1708	10-NOV-12	Dorell Wright	0.9140049140049140049140049140049140049144	4	3.08599508599508599508599508599508599509	63
1709	10-NOV-12	Lavoy Allen	3.82173638848013453857473197393315114568	0	-3.82173638848013453857473197393315114568	44
1711	10-NOV-12	Spencer Hawes	1.85573324259952364749914937053419530452	3.13043478260869565217391304347826086957	1.27470154000917200467476367294406556505	45
1710	10-NOV-12	Nick Young	0.502215657311669128508124076809453471198	0	-0.502215657311669128508124076809453471198	50
1813	10-NOV-12	Rajon Rondo	1.07955390334572490706319702602230483271	0.972972972972972972972972972972972972972	-0.106580930372751934090224053049331859738	79
1814	10-NOV-12	Paul Pierce	0.5511400651465798045602605863192182410436	1.02857142857142857142857142857142857143	0.4774313634248487668683108422522103303864	71
1816	10-NOV-12	Kevin Garnett	1.52802989855846235985050720768820074746	1.16129032258064516129032258064516129032	-0.36673957597781719856018462704303945714	62
1818	10-NOV-12	Courtney Lee	0.5248811410459587955625990491283676703632	0	-0.5248811410459587955625990491283676703632	47
1817	10-NOV-12	Jason Terry	0.2984859408795962509012256669069935111752	0	-0.2984859408795962509012256669069935111752	51
1815	10-NOV-12	Brandon Bass	2.61870503597122302158273381294964028777	2.32258064516129032258064516129032258064	-0.29612439080993269900208865165931770713	54
1819	10-NOV-12	Jeff Green	0.9844197138314785373608903020667726550076	0	-0.9844197138314785373608903020667726550076	43
1746	10-NOV-12	Darren Collison	0.5608724682839973291787224571555753394172	0	-0.5608724682839973291787224571555753394172	69
1749	10-NOV-12	Jae Crowder	1.07307256948811470255313797006665828198	0	-1.07307256948811470255313797006665828198	46
1745	10-NOV-12	O.J. Mayo	0.5239085239085239085239085239085239085256	0	-0.5239085239085239085239085239085239085256	71
