SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FTP	FT_PERCENTAGE	CHANGE_IN_FTP	COMBINED_MINUTES
33745	19-DEC-13	Jimmy Butler	83.280590717299578059071729957805907173	42.85714285714285714285714285714285714286	-40.42344786015672091621458710066305003014	52
33743	19-DEC-13	Joakim Noah	66.81222707423580786026200873362445414847	87.5	20.68777292576419213973799126637554585153	61
33742	19-DEC-13	D.J. Augustin	85.22427440633245382585751978891820580475	100	14.77572559366754617414248021108179419525	67
33744	19-DEC-13	Carlos Boozer	70.98765432098765432098765432098765432099	75	4.01234567901234567901234567901234567901	56
33747	19-DEC-13	Taj Gibson	72.21526908635794743429286608260325406758	75	2.78473091364205256570713391739674593242	60
34101	21-DEC-13	Evan Turner	79.88668555240793201133144475920679886686	100	20.11331444759206798866855524079320113314	80
34100	21-DEC-13	Spencer Hawes	76.98412698412698412698412698412698412698	100	23.01587301587301587301587301587301587302	76
34099	21-DEC-13	Thaddeus Young	61.94563662374821173104434907010014306152	100	38.05436337625178826895565092989985693848	74
34102	21-DEC-13	Michael Carter-Williams	70.20057306590257879656160458452722063037	80	9.79942693409742120343839541547277936963	68
34104	21-DEC-13	James Anderson	73.78640776699029126213592233009708737864	100	26.21359223300970873786407766990291262136	51
34105	21-DEC-13	Tony Wroten	64.0625	50	-14.0625	44
34012	21-DEC-13	Gordon Hayward	82.4037184594953519256308100929614873838	100	17.5962815405046480743691899070385126162	66
34013	21-DEC-13	Derrick Favors	66.63660955816050495942290351668169522092	100	33.36339044183949504057709648331830477908	57
34015	21-DEC-13	Trey Burke	79.93197278911564625850340136054421768707	100	20.06802721088435374149659863945578231293	46
34017	21-DEC-13	Alec Burks	75.90027700831024930747922437673130193906	75	-0.90027700831024930747922437673130193906	58
34110	21-DEC-13	Khris Middleton	88.0462724935732647814910025706940874036	100	11.9537275064267352185089974293059125964	86
34112	21-DEC-13	Brandon Knight	80.09367681498829039812646370023419203747	100	19.90632318501170960187353629976580796253	68
34111	21-DEC-13	Giannis Antetokounmpo	74.86945169712793733681462140992167101828	100	25.13054830287206266318537859007832898172	58
34077	21-DEC-13	Kyrie Irving	87.31942215088282504012841091492776886035	100	12.68057784911717495987158908507223113965	77
34080	21-DEC-13	C.J. Miles	80.73770491803278688524590163934426229508	100	19.26229508196721311475409836065573770492	52
34078	21-DEC-13	Andrew Bynum	71.875	50	-21.875	51
34082	21-DEC-13	Jarrett Jack	84.95726495726495726495726495726495726496	100	15.04273504273504273504273504273504273504	69
34023	21-DEC-13	Kemba Walker	82.92375551354757403906742281033396345306	50	-32.92375551354757403906742281033396345306	69
34025	21-DEC-13	Gerald Henderson	81.34969325153374233128834355828220858896	100	18.65030674846625766871165644171779141104	65
34024	21-DEC-13	Al Jefferson	72.89719626168224299065420560747663551402	33.33333333333333333333333333333333333333	-39.56386292834890965732087227414330218069	64
34028	21-DEC-13	Ramon Sessions	78.86255924170616113744075829383886255924	80	1.13744075829383886255924170616113744076	41
34065	21-DEC-13	Josh Smith	51.57750342935528120713305898491083676269	42.85714285714285714285714285714285714286	-8.72036057221242406427591612776797961983	70
34064	21-DEC-13	Brandon Jennings	79.41176470588235294117647058823529411765	80	0.58823529411764705882352941176470588235	69
34066	21-DEC-13	Andre Drummond	41.61849710982658959537572254335260115607	50	8.38150289017341040462427745664739884393	63
