SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FTR	FT_RATE	CHANGE_IN_FTR	COMBINED_MINUTES
22888	30-MAR-13	Patrick Beverley	17.34980348119034250421111734980348119034	28.57142857142857142857142857142857142857	11.22162509023822892436031122162509023823	42
22885	30-MAR-13	James Anderson	14.52750352609308885754583921015514809591	50	35.47249647390691114245416078984485190409	47
22896	30-MAR-13	Tayshaun Prince	13.55481727574750830564784053156146179402	0	-13.55481727574750830564784053156146179402	67
22893	30-MAR-13	Marc Gasol	35.26164186269803168506961113778204512722	50	14.73835813730196831493038886221795487278	74
22894	30-MAR-13	Mike Conley	30.26967528893780957622454595487066593286	0	-30.26967528893780957622454595487066593286	70
22895	30-MAR-13	Zach Randolph	25.12044046799724707501720578114246386786	36.36363636363636363636363636363636363636	11.2431958956391165613464305824938997685	63
22897	30-MAR-13	Tony Allen	25.90034533793783917118894918598914652195	80	54.09965466206216082881105081401085347805	48
22898	30-MAR-13	Jerryd Bayless	20.45454545454545454545454545454545454545	120	99.54545454545454545454545454545454545455	54
22916	30-MAR-13	Kevin Durant	40.95940959409594095940959409594095940959	52.63157894736842105263157894736842105263	11.67216935327248009322198485142746164304	79
22918	30-MAR-13	Serge Ibaka	17.40523224773091297383876134543513080619	37.5	20.09476775226908702616123865456486919381	67
22917	30-MAR-13	Russell Westbrook	39.05572755417956656346749226006191950464	77.77777777777777777777777777777777777778	38.72205022359821121431028551771585827314	69
22920	30-MAR-13	Thabo Sefolosha	17.85714285714285714285714285714285714286	0	-17.85714285714285714285714285714285714286	45
22919	30-MAR-13	Kendrick Perkins	31.89269746646795827123695976154992548435	0	-31.89269746646795827123695976154992548435	44
22921	30-MAR-13	Kevin Martin	33.93501805054151624548736462093862815884	41.66666666666666666666666666666666666667	7.73164861612515042117930204572803850783	51
22922	30-MAR-13	Nick Collison	29.31726907630522088353413654618473895582	0	-29.31726907630522088353413654618473895582	43
22909	30-MAR-13	Andrei Kirilenko	50.86042065009560229445506692160611854685	200	149.139579349904397705544933078393881453	60
22905	30-MAR-13	Ricky Rubio	44.47535771065182829888712241653418124006	100	55.52464228934817170111287758346581875994	70
22908	30-MAR-13	Luke Ridnour	16.51090342679127725856697819314641744548	0	-16.51090342679127725856697819314641744548	61
22907	30-MAR-13	Derrick Williams	39.19786096256684491978609625668449197861	75	35.80213903743315508021390374331550802139	63
22911	30-MAR-13	Jose Barea	15.65600882028665931642778390297684674752	0	-15.65600882028665931642778390297684674752	40
22910	30-MAR-13	Chase Budinger	21.88728702490170380078636959370904325033	0	-21.88728702490170380078636959370904325033	43
22906	30-MAR-13	Greg Stiemsma	27.10622710622710622710622710622710622711	28.57142857142857142857142857142857142857	1.46520146520146520146520146520146520146	52
22869	30-MAR-13	Blake Griffin	40.42458100558659217877094972067039106145	18.18181818181818181818181818181818181818	-22.24276282376841036058913153885220924327	66
22868	30-MAR-13	Chris Paul	31.7554240631163708086785009861932938856	20	-11.7554240631163708086785009861932938856	66
22870	30-MAR-13	DeAndre Jordan	76.42241379310344827586206896551724137931	0	-76.42241379310344827586206896551724137931	46
22873	30-MAR-13	Jamal Crawford	26.88422688422688422688422688422688422688	14.28571428571428571428571428571428571429	-12.59851259851259851259851259851259851259	58
22876	30-MAR-13	Matt Barnes	17.75869859918662449164030727519204699503	40	22.24130140081337550835969272480795300497	46
22935	30-MAR-13	Deron Williams	28.82051282051282051282051282051282051282	50	21.17948717948717948717948717948717948718	71
22939	30-MAR-13	Gerald Wallace	40.76923076923076923076923076923076923077	0	-40.76923076923076923076923076923076923077	59
22937	30-MAR-13	Reggie Evans	85.92233009708737864077669902912621359223	0	-85.92233009708737864077669902912621359223	60
22936	30-MAR-13	Brook Lopez	32.71747498075442648190916089299461123941	37.5	4.78252501924557351809083910700538876059	55
22938	30-MAR-13	Keith Bogans	6.54205607476635514018691588785046728972	0	-6.54205607476635514018691588785046728972	45
22940	30-MAR-13	MarShon Brooks	32.03125	20	-12.03125	59
22942	30-MAR-13	Andray Blatche	32.15010141987829614604462474645030425963	0	-32.15010141987829614604462474645030425963	41
22941	30-MAR-13	C.J. Watson	26.24113475177304964539007092198581560284	30.76923076923076923076923076923076923077	4.52809601745771958537915984724495362793	44
22945	30-MAR-13	Gordon Hayward	38.96507115135834411384217335058214747736	16.66666666666666666666666666666666666667	-22.29840448469167744717550668391548081069	78
22946	30-MAR-13	Al Jefferson	17.91794585542841194529723695227463019816	17.64705882352941176470588235294117647059	-0.27088703189900018059135459933345372757	71
22944	30-MAR-13	Paul Millsap	38.09402146142054164537557485947879407256	80	41.90597853857945835462442514052120592744	72
22948	30-MAR-13	Mo Williams	17.91689152725310307609282245008094981112	60	42.08310847274689692390717754991905018888	59
22947	30-MAR-13	Randy Foye	17.73422562141491395793499043977055449331	0	-17.73422562141491395793499043977055449331	60
22949	30-MAR-13	Derrick Favors	35.36352040816326530612244897959183673469	20	-15.36352040816326530612244897959183673469	50
22994	30-MAR-13	Nicolas Batum	23.001443001443001443001443001443001443	20	-3.001443001443001443001443001443001443	77
22996	30-MAR-13	Damian Lillard	30.92631922888416925338996895932037248816	63.63636363636363636363636363636363636364	32.71004440747946711024639467704326387548	71
22995	30-MAR-13	Wesley Matthews	22.12506624271330153683094859565447800742	45.45454545454545454545454545454545454545	23.32947921183215300862359685889097653803	70
22997	30-MAR-13	J.J. Hickson	43.5133457479826194909993792675356921167	87.5	43.9866542520173805090006207324643078833	64
22993	30-MAR-13	Meyers Leonard	16.80517082179132040627885503231763619575	17.64705882352941176470588235294117647059	0.84188800173809135842702732062354027484	73
23092	31-MAR-13	Jimmy Butler	49.45226917057902973395931142410015649452	128.571428571428571428571428571428571429	79.11915940084954169461211714732841493448	83
23091	31-MAR-13	Luol Deng	26.71885636487406398910823689584751531654	94.44444444444444444444444444444444444444	67.7255880795703804553362075485969291279	83
23094	31-MAR-13	Carlos Boozer	21.20418848167539267015706806282722513089	18.18181818181818181818181818181818181818	-3.02237029985721085197524988100904331271	59
23093	31-MAR-13	Kirk Hinrich	18.01140994295028524857375713121434392828	20	1.98859005704971475142624286878565607172	69
23095	31-MAR-13	Nazr Mohammed	22.04724409448818897637795275590551181102	0	-22.04724409448818897637795275590551181102	41
23097	31-MAR-13	Nate Robinson	20.3597710547833197056418642681929681112	0	-20.3597710547833197056418642681929681112	61
23096	31-MAR-13	Taj Gibson	29.02288412640755539411551035234289865601	133.333333333333333333333333333333333333	104.310449206925777939217822980990434677	50
23140	01-APR-13	Wayne Ellington	10.78431372549019607843137254901960784314	8.33333333333333333333333333333333333333	-2.45098039215686274509803921568627450981	67
23142	01-APR-13	Tristan Thompson	43.98762157382847038019451812555260831123	50	6.01237842617152961980548187444739168877	52
23143	01-APR-13	Tyler Zeller	31.08591885441527446300715990453460620525	66.66666666666666666666666666666666666667	35.58074781225139220365950676213206046142	44
23141	01-APR-13	Alonzo Gee	28.57142857142857142857142857142857142857	0	-28.57142857142857142857142857142857142857	56
23145	01-APR-13	Marreese Speights	26.61510464058234758871701546860782529572	13.33333333333333333333333333333333333333	-13.28177130724901425538368213527449196239	46
23144	01-APR-13	Luke Walton	10.68702290076335877862595419847328244275	0	-10.68702290076335877862595419847328244275	43
23139	01-APR-13	Shaun Livingston	24.98557414887478361223312175418349682631	30	5.01442585112521638776687824581650317369	54
23133	01-APR-13	Jonas Valan�?iūnas	40.5542544886807181889149102263856362217	14.28571428571428571428571428571428571429	-26.26854020296643247462919594067135050741	74
23130	01-APR-13	DeMar DeRozan	42.81695094074204325655002637594513803411	11.76470588235294117647058823529411764706	-31.05224505838910208007943814065102038705	75
23134	01-APR-13	Kyle Lowry	34.10335794236723029292688735413193617528	0	-34.10335794236723029292688735413193617528	62
23131	01-APR-13	Rudy Gay	29.23658709524935003545261167572677853935	22.22222222222222222222222222222222222222	-7.01436487302712781323038945350455631713	67
23132	01-APR-13	Amir Johnson	27.12511938872970391595033428844317096466	40	12.87488061127029608404966571155682903534	63
23136	01-APR-13	Alan Anderson	23.13725490196078431372549019607843137255	0	-23.13725490196078431372549019607843137255	41
23218	01-APR-13	Tony Parker	26.44653135413511057255377158436837322024	36.84210526315789473684210526315789473684	10.3955739090227841642883336787895215166	70
23220	01-APR-13	Danny Green	10.89341692789968652037617554858934169279	0	-10.89341692789968652037617554858934169279	64
23221	01-APR-13	Tiago Splitter	42.87011807447774750227066303360581289737	25	-17.87011807447774750227066303360581289737	53
23219	01-APR-13	Boris Diaw	17.04063068526379624014554275318374772589	0	-17.04063068526379624014554275318374772589	51
23222	01-APR-13	Gary Neal	20.48022598870056497175141242937853107345	0	-20.48022598870056497175141242937853107345	45
23217	01-APR-13	Stephen Jackson	18.40277777777777777777777777777777777778	20	1.59722222222222222222222222222222222222	50
23123	01-APR-13	Brandon Knight	26.99115044247787610619469026548672566372	0	-26.99115044247787610619469026548672566372	66
23121	01-APR-13	Jose Calderon	9.41422594142259414225941422594142259414	25	15.58577405857740585774058577405857740586	77
23122	01-APR-13	Greg Monroe	36.25486922648859209794101279910962715637	22.22222222222222222222222222222222222222	-14.03264700426636987571879057688740493415	70
23125	01-APR-13	Kyle Singler	20.9892200380469245402663284717818642993	40	19.0107799619530754597336715282181357007	46
23124	01-APR-13	Andre Drummond	43.78515185601799775028121484814398200225	40	-3.78515185601799775028121484814398200225	43
23126	01-APR-13	Rodney Stuckey	33.57632933104631217838765008576329331046	20	-13.57632933104631217838765008576329331046	57
23127	01-APR-13	Jonas Jerebko	22.43829468960359012715033657442034405385	50	27.56170531039640987284966342557965594615	46
23180	01-APR-13	Jeff Green	29.44630872483221476510067114093959731544	0	-29.44630872483221476510067114093959731544	73
23182	01-APR-13	Avery Bradley	12.17647058823529411764705882352941176471	14.28571428571428571428571428571428571429	2.10924369747899159663865546218487394958	54
23181	01-APR-13	Brandon Bass	34.08845738942826321467098166127292340885	30.76923076923076923076923076923076923077	-3.31922662019749398390175089204215417808	55
23183	01-APR-13	Courtney Lee	17.94500723589001447178002894356005788712	0	-17.94500723589001447178002894356005788712	53
23185	01-APR-13	Jordan Crawford	19.18465227817745803357314148681055155875	0	-19.18465227817745803357314148681055155875	53
23186	01-APR-13	Jason Terry	12.10013908205841446453407510431154381085	50	37.89986091794158553546592489568845618915	47
23187	01-APR-13	Terrence Williams	22.80701754385964912280701754385964912281	20	-2.80701754385964912280701754385964912281	41
23404	03-APR-13	John Wall	32.49380677126341866226259289843104872007	58.82352941176470588235294117647058823529	26.32972264050128722009034827803953951522	70
23405	03-APR-13	Nenê	44.39592430858806404657933042212518195051	16.66666666666666666666666666666666666667	-27.72925764192139737991266375545851528384	60
23403	03-APR-13	Emeka Okafor	27.76801405975395430579964850615114235501	12.5	-15.26801405975395430579964850615114235501	56
23406	03-APR-13	Martell Webster	31.6702819956616052060737527114967462039	50	18.3297180043383947939262472885032537961	48
23408	03-APR-13	Trevor Ariza	17.07095209217707701637355973317161916313	0	-17.07095209217707701637355973317161916313	66
