SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_THREE_ATT_PER36	THREE_ATT_PER36	CHANGE_IN_THPAP36	COMBINED_MINUTES
37250	11-JAN-14	Ekpe Udoh	0.0331797235023041474654377880184331797235	0	-0.0331797235023041474654377880184331797235	43
37285	11-JAN-14	Victor Oladipo	4.33140290745774731119253043375487531025	3.375	-0.95640290745774731119253043375487531025	69
37284	11-JAN-14	Tobias Harris	3.92057089668011169717654359292584548557	0.972972972972972972972972972972972972972	-2.9475979237071387242035706199528725126	72
37287	11-JAN-14	Jameer Nelson	5.84875280454005543090933086973736307246	8.30769230769230769230769230769230769231	2.45893950315225226139836143795494461985	58
37286	11-JAN-14	Glen Davis	0.1971927422115713796644984594317014720986	0	-0.1971927422115713796644984594317014720986	60
37288	11-JAN-14	Moe Harkless	2.82983011805355600345522602936942124964	4.23529411764705882352941176470588235294	1.4054639995935028200741857353364611033	41
37290	11-JAN-14	E'Twaun Moore	3.89147508210766814222476081679280308439	1.44	-2.45147508210766814222476081679280308439	41
37305	11-JAN-14	Jeff Green	3.99872813990461049284578696343402225755	4.36363636363636363636363636363636363636	0.36490822373175314351784940020234137881	70
37306	11-JAN-14	Kris Humphries	1.21868050407709414381022979985174203113	0	-1.21868050407709414381022979985174203113	66
37304	11-JAN-14	Avery Bradley	4.97427922000239263069745184830721378155	2.11764705882352941176470588235294117647	-2.85663216117886321893274596595427260508	69
37307	11-JAN-14	Jordan Crawford	5.64235624123422159887798036465638148667	3.7241379310344827586206896551724137931	-1.91821831019973884025729070948396769357	63
37308	11-JAN-14	Brandon Bass	0.230215827338129496402877697841726618705	0	-0.230215827338129496402877697841726618705	42
37309	11-JAN-14	Jared Sullinger	2.78980124472997390082312788596667335876	5.14285714285714285714285714285714285714	2.35305589812716895631972925689046949838	60
37476	13-JAN-14	Kawhi Leonard	4.14194017197529369020225263412861814218	1.09090909090909090909090909090909090909	-3.05103108106620278111134354321952723309	69
37475	13-JAN-14	Tony Parker	1.30654000730727073438070880526123492875	0	-1.30654000730727073438070880526123492875	66
37477	13-JAN-14	Tim Duncan	0.0884113584036838066001534919416730621642	0	-0.0884113584036838066001534919416730621642	54
37481	13-JAN-14	Boris Diaw	2.25036531904529956161714564052605942523	0	-2.25036531904529956161714564052605942523	43
37480	13-JAN-14	Marco Belinelli	5.73245382585751978891820580474934036939	4.8	-0.93245382585751978891820580474934036939	52
37537	14-JAN-14	Carmelo Anthony	5.49330418147034708936867996720415414048	3.78947368421052631578947368421052631579	-1.70383049725982077357920628299362782469	84
37539	14-JAN-14	Raymond Felton	3.88610284742881427964300892477688057799	1.24137931034482758620689655172413793104	-2.64472353708398669343611237305274264695	73
37538	14-JAN-14	Iman Shumpert	4.5577633198522947072270089678213469316	4.36363636363636363636363636363636363636	-0.19412695621593107086337260418498329524	71
37542	14-JAN-14	Kenyon Martin	0.0429594272076372315035799522673031026253	0	-0.0429594272076372315035799522673031026253	63
37540	14-JAN-14	Andrea Bargnani	2.66618962432915921288014311270125223614	1.63636363636363636363636363636363636364	-1.0298259879655228492437794763376158725	55
37544	14-JAN-14	Amar'e Stoudemire	0.0440906307409675443968156766687078995713	0	-0.0440906307409675443968156766687078995713	41
37543	14-JAN-14	Tim Hardaway Jr.	7.22953240360951599671862182116488925349	8	0.77046759639048400328137817883511074651	42
37642	15-JAN-14	Kemba Walker	5.77913788580921570341872868759290023608	5.86046511627906976744186046511627906977	0.08132723046985406402313177752337883369	83
37643	15-JAN-14	Al Jefferson	0.1455457967377666248431618569636135508156	0	-0.1455457967377666248431618569636135508156	77
37644	15-JAN-14	Gerald Henderson	2.36803076078000549299642955232079099149	1.16129032258064516129032258064516129032	-1.20674043819936033170610697167562970117	67
37645	15-JAN-14	Josh McRoberts	3.1997926924073594195387406063747084737	4.8	1.6002073075926405804612593936252915263	63
37646	15-JAN-14	Michael Kidd-Gilchrist	0.1320228839665542027284729353087868563884	2.11764705882352941176470588235294117647	1.98562417485697520903623294704415432008	47
37648	15-JAN-14	Ramon Sessions	2.22986923606331727460426703372333103923	1.44	-0.78986923606331727460426703372333103923	44
37647	15-JAN-14	Anthony Tolliver	6.62115277000559597090095131505316172356	8.30769230769230769230769230769230769231	1.68653953768671172140674099263914596875	44
37728	15-JAN-14	Rudy Gay	3.29219330855018587360594795539033457249	2.91891891891891891891891891891891891892	-0.37327438963126695468702903647141565357	67
37730	15-JAN-14	DeMarcus Cousins	2.53295592397897290739991912656692276587	0	-2.53295592397897290739991912656692276587	64
37731	15-JAN-14	Marcus Thornton	7.28976784178847807394668959587274290628	3.85714285714285714285714285714285714286	-3.43262498464562093108954673872988576342	56
37727	15-JAN-14	Isaiah Thomas	6.75344563552833078101071975497702909648	4.28571428571428571428571428571428571428	-2.4677313498140450667250054692627433822	69
37729	15-JAN-14	Jason Thompson	0.0560311284046692607003891050583657587549	0	-0.0560311284046692607003891050583657587549	56
37732	15-JAN-14	Derrick Williams	3.28839779005524861878453038674033149171	1.28571428571428571428571428571428571429	-2.00268350434096290449881610102604577742	53
37707	15-JAN-14	Zach Randolph	0.87197231833910034602076124567474048443	0	-0.87197231833910034602076124567474048443	66
37706	15-JAN-14	Mike Conley	4.74876847290640394088669950738916256158	6.17142857142857142857142857142857142857	1.42266009852216748768472906403940886699	72
37708	15-JAN-14	Courtney Lee	3.56767036450079239302694136291600633915	4.15384615384615384615384615384615384615	0.586175789345361453126904790930147507	62
37709	15-JAN-14	Tayshaun Prince	1.23661726242371403661726242371403661726	4.32	3.08338273757628596338273757628596338274	59
37713	15-JAN-14	Ed Davis	0	0	0	43
37711	15-JAN-14	James Johnson	2.92121212121212121212121212121212121212	3.85714285714285714285714285714285714286	0.93593073593073593073593073593073593074	48
37808	15-JAN-14	Luol Deng	3.29835222624751665303260488488956409957	6.46153846153846153846153846153846153846	3.16318623529094488542893357664889743889	77
37809	15-JAN-14	Anderson Varejao	0.1622746185852981969486823855755894590846	0	-0.1622746185852981969486823855755894590846	75
37810	15-JAN-14	Tristan Thompson	0.015483870967741935483870967741935483871	0	-0.015483870967741935483870967741935483871	75
37807	15-JAN-14	Kyrie Irving	5.50101160685762964540517516771376850176	6.3	0.79898839314237035459482483228623149824	70
37812	15-JAN-14	Dion Waiters	4.61808917197452229299363057324840764331	3.6	-1.01808917197452229299363057324840764331	53
37790	15-JAN-14	Jodie Meeks	6.41095890410958904109589041095890410959	3.34883720930232558139534883720930232558	-3.06212169480726345970054157374960178401	84
37789	15-JAN-14	Wes Johnson	4.96036628988410359135784804693089140077	4.09090909090909090909090909090909090909	-0.86945719897501268226693895602180049168	82
37791	15-JAN-14	Kendall Marshall	3.88717496694579109739973556632877919789	5.02325581395348837209302325581395348837	1.13608084700769727469328768948517429048	81
37792	15-JAN-14	Pau Gasol	1.01017328116266070430408049189491335942	0	-1.01017328116266070430408049189491335942	67
37796	15-JAN-14	Nick Young	7.69276218611521418020679468242245199409	3.27272727272727272727272727272727272727	-4.42003491338794145293406740969517926682	44
37793	15-JAN-14	Jordan Hill	0.1103513322329639236029238387172836595142	0	-0.1103513322329639236029238387172836595142	42
37794	15-JAN-14	Ryan Kelly	3.76142131979695431472081218274111675127	4.64516129032258064516129032258064516129	0.88373997052562633044047813983952841002	43
37923	16-JAN-14	Chandler Parsons	5.01607250755287009063444108761329305136	7.53488372093023255813953488372093023256	2.5188112133773624675050937961076371812	88
37925	16-JAN-14	James Harden	7.53961715531863338987157741700993457718	7.2	-0.33961715531863338987157741700993457718	81
37924	16-JAN-14	Terrence Jones	2.1038961038961038961038961038961038961	0.8780487804878048780487804878048780487804	-1.22584732340829901805511561609122584732	82
37927	16-JAN-14	Jeremy Lin	3.8231888151391046462364072871063409123	3	-0.8231888151391046462364072871063409123	63
37926	16-JAN-14	Dwight Howard	0.0927070457354758961681087762669962917182	0	-0.0927070457354758961681087762669962917182	60
37929	16-JAN-14	Donatas Motiejūnas	3.15533699739658663581139716517211455019	6	2.84466300260341336418860283482788544981	42
37945	17-JAN-14	Andrea Bargnani	2.66618962432915921288014311270125223614	2	-0.66618962432915921288014311270125223614	68
37943	17-JAN-14	Carmelo Anthony	5.49330418147034708936867996720415414048	6.3	0.80669581852965291063132003279584585952	71
37946	17-JAN-14	Raymond Felton	3.88610284742881427964300892477688057799	3.375	-0.51110284742881427964300892477688057799	61
37944	17-JAN-14	Tyson Chandler	0.004648160103292446739832149774047772756632	0	-0.004648160103292446739832149774047772756632	63
37947	17-JAN-14	Iman Shumpert	4.5577633198522947072270089678213469316	1.44	-3.1177633198522947072270089678213469316	45
37948	17-JAN-14	J.R. Smith	6.92755133951839883248201813822578963828	7.2	0.27244866048160116751798186177421036172	63
38165	17-JAN-14	Kevin Durant	5.63326761068291808567843699587739738304	7.36363636363636363636363636363636363636	1.73036875295344555068519936775896625332	87
38166	17-JAN-14	Serge Ibaka	2.59233049631825571387587262121067227694	1.02857142857142857142857142857142857143	-1.56375906774682714244730119263924370551	72
38167	17-JAN-14	Reggie Jackson	4.35806410420125143659813561486400204316	3.375	-0.98306410420125143659813561486400204316	67
38169	17-JAN-14	Kendrick Perkins	0.0269125342636431597308746573635684026913	0	-0.0269125342636431597308746573635684026913	50
38168	17-JAN-14	Thabo Sefolosha	3.37976346911957950065703022339027595269	2.4	-0.97976346911957950065703022339027595269	55
38170	17-JAN-14	Jeremy Lamb	5.24230465666929755327545382794001578532	5.53846153846153846153846153846153846154	0.29615688179224090826300771052152267622	48
38196	18-JAN-14	DeAndre Jordan	0.016399416909620991253644314868804664723	0	-0.016399416909620991253644314868804664723	82
38197	18-JAN-14	Blake Griffin	1.44443265046173442309733573930580617769	1.02857142857142857142857142857142857143	-0.41586122189030585166876431073437760626	75
38198	18-JAN-14	Darren Collison	3.32517249054084130870242599599376808369	0	-3.32517249054084130870242599599376808369	66
38199	18-JAN-14	J.J. Redick	7.23010894684714427203697589963684384285	9	1.76989105315285572796302410036315615715	61
38200	18-JAN-14	Jared Dudley	4.50374479889042995839112343966712898752	3.13043478260869565217391304347826086957	-1.37331001628173430621721039618886811795	42
38201	18-JAN-14	Jamal Crawford	6.62803738317757009345794392523364485981	9	2.37196261682242990654205607476635514019	57
38202	18-JAN-14	Matt Barnes	5.8525519848771266540642722117202268431	2.57142857142857142857142857142857142857	-3.28112341344855522549284364029165541453	50
38189	18-JAN-14	Kemba Walker	5.77913788580921570341872868759290023608	4.90909090909090909090909090909090909091	-0.87004697671830661250963777850199114517	65
38186	18-JAN-14	Al Jefferson	0.1455457967377666248431618569636135508156	0	-0.1455457967377666248431618569636135508156	79
38188	18-JAN-14	Josh McRoberts	3.1997926924073594195387406063747084737	3.78947368421052631578947368421052631579	0.58968099180316689625073307783581784209	74
38187	18-JAN-14	Gerald Henderson	2.36803076078000549299642955232079099149	0	-2.36803076078000549299642955232079099149	75
38190	18-JAN-14	Michael Kidd-Gilchrist	0.1320228839665542027284729353087868563884	2.25	2.11797711603344579727152706469121314361	44
38191	18-JAN-14	Ramon Sessions	2.22986923606331727460426703372333103923	1.89473684210526315789473684210526315789	-0.33513239395805411670953019161806788134	59
38192	18-JAN-14	Anthony Tolliver	6.62115277000559597090095131505316172356	5.83783783783783783783783783783783783784	-0.78331493216775813306311347721532388572	54
38175	18-JAN-14	LeBron James	4.15005635163419739172436000644018676542	2.4	-1.75005635163419739172436000644018676542	82
38178	18-JAN-14	Chris Bosh	2.92550790067720090293453724604966139955	5.83783783783783783783783783783783783784	2.91232993716063693490330059178817643829	70
38179	18-JAN-14	Shane Battier	5.86563706563706563706563706563706563706	0	-5.86563706563706563706563706563706563706	50
38177	18-JAN-14	Mario Chalmers	4.25915492957746478873239436619718309859	0.9473684210526315789473684210526315789468	-3.31178650852483320978502594514455151964	66
38181	18-JAN-14	Norris Cole	2.94892167990919409761634506242905788876	3.42857142857142857142857142857142857143	0.47964974866223447381222636614237068267	47
38176	18-JAN-14	Ray Allen	5.71866028708133971291866028708133971292	4.5	-1.21866028708133971291866028708133971292	63
38180	18-JAN-14	Udonis Haslem	0.2990249187432286023835319609967497291441	0	-0.2990249187432286023835319609967497291441	47
38239	18-JAN-14	Thaddeus Young	1.76154829286105532225670987767025744021	6	4.23845170713894467774329012232974255979	62
38240	18-JAN-14	Evan Turner	1.95070279079242208189040537787736809941	1.24137931034482758620689655172413793104	-0.70932348044759449568350882615323016837	58
38238	18-JAN-14	Spencer Hawes	3.56447771350799591697856413746172167404	4.8	1.23552228649200408302143586253827832596	57
38241	18-JAN-14	James Anderson	5.23076923076923076923076923076923076923	4.32	-0.91076923076923076923076923076923076923	50
38237	18-JAN-14	Michael Carter-Williams	2.49245517486241789454997337120539676904	1.09090909090909090909090909090909090909	-1.40154608395332698545906428029630585995	57
38243	18-JAN-14	Hollis Thompson	5.37087623450304685858373607900819499895	1.71428571428571428571428571428571428571	-3.65659052021733257286945036472248071324	42
38242	18-JAN-14	Elliot Williams	3.85987261146496815286624203821656050956	3.13043478260869565217391304347826086957	-0.72943782885627250069232899473829963999	42
38297	18-JAN-14	Kevin Martin	5.30015197568389057750759878419452887538	8.64	3.33984802431610942249240121580547112462	58
38293	18-JAN-14	Kevin Love	6.42694562593401540406943326819174617772	4.96551724137931034482758620689655172414	-1.46142838455470505924184706129519445358	61
38294	18-JAN-14	Nikola Pekovic	0	0	0	54
38296	18-JAN-14	Ricky Rubio	2.7129380053908355795148247978436657682	1.38461538461538461538461538461538461539	-1.32832262077545096413020941322828115281	49
38295	18-JAN-14	Corey Brewer	4.02613374327440430438124519600307455803	0	-4.02613374327440430438124519600307455803	46
38299	18-JAN-14	Jose Barea	5.87579617834394904458598726114649681529	4.5	-1.37579617834394904458598726114649681529	41
38249	18-JAN-14	Jimmy Butler	2.94502172680899300963536746646514264122	4.5	1.55497827319100699036463253353485735878	71
38250	18-JAN-14	Joakim Noah	0.0464782671065844211734327929995696456749	0	-0.0464782671065844211734327929995696456749	64
38253	18-JAN-14	Mike Dunleavy	4.89908256880733944954128440366972477064	6	1.10091743119266055045871559633027522936	50
38252	18-JAN-14	Carlos Boozer	0.0214669051878354203935599284436493738819	0	-0.0214669051878354203935599284436493738819	58
38251	18-JAN-14	Kirk Hinrich	3.82915198009537632179141613103877254821	2.4	-1.42915198009537632179141613103877254821	58
38256	18-JAN-14	Taj Gibson	0.1718572402818822459649920436462832461923	0	-0.1718572402818822459649920436462832461923	51
38254	18-JAN-14	Tony Snell	4.93849958779884583676834295136026380874	8.4	3.46150041220115416323165704863973619126	56
38255	18-JAN-14	D.J. Augustin	5.46564885496183206106870229007633587786	5.14285714285714285714285714285714285714	-0.32279171210468920392584514721919302072	48
38230	18-JAN-14	Nenê	0.1113784805775180474389824682021313166036	0	-0.1113784805775180474389824682021313166036	70
38231	18-JAN-14	Marcin Gortat	0.0249430862120162328021379788181728199545	0	-0.0249430862120162328021379788181728199545	70
38229	18-JAN-14	John Wall	3.31263097732901505048580682034673271099	1.94594594594594594594594594594594594595	-1.36668503138306910453986087440078676504	71
38228	18-JAN-14	Trevor Ariza	6.48424543946932006633499170812603648425	3.6	-2.88424543946932006633499170812603648425	73
38232	18-JAN-14	Bradley Beal	5.60130253383535158237508904039890098708	8.4	2.79869746616464841762491095960109901292	53
38233	18-JAN-14	Martell Webster	5.54330708661417322834645669291338582677	6.20689655172413793103448275862068965517	0.6635894651099647026880260657073038284	65
38282	18-JAN-14	Trey Burke	5.55834829443447037701974865350089766607	8	2.44165170556552962298025134649910233393	64
38283	18-JAN-14	Alec Burks	3.20835006021678040947410678442392613408	3	-0.20835006021678040947410678442392613408	52
38284	18-JAN-14	Richard Jefferson	4.43165467625899280575539568345323741007	3.27272727272727272727272727272727272727	-1.1589274035317200784826684107259646828	49
38285	18-JAN-14	Marvin Williams	5.07059629883481836874571624400274160384	6	0.92940370116518163125428375599725839616	40
38281	18-JAN-14	Derrick Favors	0.2433826057064283258851839119972499140598	0	-0.2433826057064283258851839119972499140598	49
38286	18-JAN-14	Brandon Rush	4.56389452332657200811359026369168356998	5.14285714285714285714285714285714285714	0.57896261953057084902926687916545928716	51
38287	18-JAN-14	Jeremy Evans	0.3618090452261306532663316582914572864316	0	-0.3618090452261306532663316582914572864316	48
38288	18-JAN-14	Diante Garrett	3.24	6.54545454545454545454545454545454545454	3.30545454545454545454545454545454545454	40
38222	18-JAN-14	Brandon Jennings	5.89165950128976784178847807394668959587	9	3.10834049871023215821152192605331040413	64
38224	18-JAN-14	Andre Drummond	0.0797342192691029900332225913621262458472	0	-0.0797342192691029900332225913621262458472	59
38220	18-JAN-14	Kentavious Caldwell-Pope	5.59624853458382180539273153575615474795	5.26829268292682926829268292682926829268	-0.32795585165699253710004860892688645527	68
38221	18-JAN-14	Josh Smith	3.4847560975609756097560975609756097561	3.08571428571428571428571428571428571429	-0.39904181184668989547038327526132404181	59
38223	18-JAN-14	Greg Monroe	0.0428061831153388822829964328180737217598	0	-0.0428061831153388822829964328180737217598	47
38226	18-JAN-14	Kyle Singler	3.87504244482173174872665534804753820034	4.90909090909090909090909090909090909091	1.03404846426917734218243556104337089057	54
38225	18-JAN-14	Rodney Stuckey	2.52746887966804979253112033195020746888	1.16129032258064516129032258064516129032	-1.36617855708740463124079775130504617856	52
38227	18-JAN-14	Will Bynum	2.39070282235749861649142224681793027117	0	-2.39070282235749861649142224681793027117	40
38328	18-JAN-14	LaMarcus Aldridge	0.6904740158918622705269887660973604895416	0	-0.6904740158918622705269887660973604895416	70
38327	18-JAN-14	Nicolas Batum	5.25405405405405405405405405405405405405	6.54545454545454545454545454545454545454	1.29140049140049140049140049140049140049	70
38329	18-JAN-14	Damian Lillard	7.32659718354682154507120693770387461214	6.96774193548387096774193548387096774194	-0.3588552480629505773292714538329068702	68
38331	18-JAN-14	Robin Lopez	0.0633384649219265449747085990763140532219	0	-0.0633384649219265449747085990763140532219	60
38330	18-JAN-14	Wesley Matthews	6.91754449691245913548855793679622230294	9	2.08245550308754086451144206320377769706	62
38332	18-JAN-14	Mo Williams	5.06683804627249357326478149100257069409	1.89473684210526315789473684210526315789	-3.1721012041672304153700446488973075362	45
38340	18-JAN-14	Monta Ellis	3.35563380281690140845070422535211267606	0	-3.35563380281690140845070422535211267606	62
38339	18-JAN-14	Shawn Marion	1.82507421785795843799954327472025576616	3	1.17492578214204156200045672527974423384	60
38341	18-JAN-14	Dirk Nowitzki	4.75471698113207547169811320754716981132	8.18181818181818181818181818181818181818	3.42710120068610634648370497427101200686	57
38345	18-JAN-14	Shane Larkin	2.48021108179419525065963060686015831134	1.56521739130434782608695652173913043478	-0.91499369048984742457267408512102787656	50
38347	18-JAN-14	Vince Carter	6.5145842403134523291249455811928602525	2	-4.5145842403134523291249455811928602525	40
38307	18-JAN-14	Klay Thompson	7.5998671758260003320604349991698489125	6.81081081081081081081081081081081081081	-0.78905636501518952124962418835903810169	78
38306	18-JAN-14	Stephen Curry	9.2892278687119718913360185105835975662	8.52631578947368421052631578947368421052	-0.76291207923828768080970272110991335568	76
38309	18-JAN-14	David Lee	0.0438957475994513031550068587105624142661	0	-0.0438957475994513031550068587105624142661	67
38308	18-JAN-14	Andre Iguodala	3.24792083377197599747341825455311085377	1	-2.24792083377197599747341825455311085377	66
38310	18-JAN-14	Andrew Bogut	0.0144781821837924793886989744620953146994	0	-0.0144781821837924793886989744620953146994	56
38312	18-JAN-14	Draymond Green	3.91214739252628291870511085666701363589	0	-3.91214739252628291870511085666701363589	42
38410	19-JAN-14	Brandon Knight	5.35676046671242278654770075497597803706	4.5	-0.85676046671242278654770075497597803706	66
38412	19-JAN-14	Larry Sanders	0.0475561426684280052840158520475561426684	0	-0.0475561426684280052840158520475561426684	52
38414	19-JAN-14	Luke Ridnour	3.12895069532237673830594184576485461441	0	-3.12895069532237673830594184576485461441	41
38413	19-JAN-14	Ersan Ilyasova	4.86176836861768368617683686176836861768	1.89473684210526315789473684210526315789	-2.96703152651242052828210001966310545979	42
38411	19-JAN-14	Giannis Antetokounmpo	1.68101153504880212954747116237799467613	7.2	5.51898846495119787045252883762200532387	51
38418	19-JAN-14	O.J. Mayo	5.23908523908523908523908523908523908524	3.78947368421052631578947368421052631579	-1.44961155487471276944961155487471276945	49
38416	19-JAN-14	John Henson	0.0500521376433785192909280500521376433785	0	-0.0500521376433785192909280500521376433785	53
38415	19-JAN-14	Khris Middleton	4.44740532959326788218793828892005610098	2.76923076923076923076923076923076923077	-1.67817456036249865141870751968928687021	54
38598	20-JAN-14	Jodie Meeks	6.41095890410958904109589041095890410959	3.27272727272727272727272727272727272727	-3.13823163138231631382316313823163138232	85
38599	20-JAN-14	Kendall Marshall	3.88717496694579109739973556632877919789	3.6	-0.28717496694579109739973556632877919789	77
38601	20-JAN-14	Ryan Kelly	3.76142131979695431472081218274111675127	4.11428571428571428571428571428571428571	0.35286439448875997099347353154459753444	72
38600	20-JAN-14	Pau Gasol	1.01017328116266070430408049189491335942	0.972972972972972972972972972972972972972	-0.037200308189687731331107518921940386448	73
38603	20-JAN-14	Nick Young	7.69276218611521418020679468242245199409	5.02325581395348837209302325581395348837	-2.66950637216172580811377142660849850572	74
38493	20-JAN-14	DeMar DeRozan	2.04493038353122063722559152643717434014	2.76923076923076923076923076923076923077	0.72430038569954859354363924279359489063	81
38494	20-JAN-14	Kyle Lowry	6.60016533480297602645356847616423257096	8.52631578947368421052631578947368421052	1.92615045467070818407274731330945163956	73
38495	20-JAN-14	Terrence Ross	6.61513425549227013832384052074857607811	5.14285714285714285714285714285714285714	-1.47227711263512728118098337789143322097	54
38497	20-JAN-14	Amir Johnson	0.8179840464104423495286439448875997099364	0	-0.8179840464104423495286439448875997099364	46
38499	20-JAN-14	Patrick Patterson	4.35244906220483065713129132370800161922	4.15384615384615384615384615384615384615	-0.19860290835867681097744516986184777307	55
38498	20-JAN-14	Chuck Hayes	0	0	0	49
38500	20-JAN-14	Greivis Vasquez	4.8352067060392455705848733092017527148	10.5	5.6647932939607544294151266907982472852	45
38666	21-JAN-14	Joe Johnson	4.86244019138755980861244019138755980861	6	1.13755980861244019138755980861244019139	60
38667	21-JAN-14	Paul Pierce	5.54657980456026058631921824104234527687	6	0.45342019543973941368078175895765472313	50
38669	21-JAN-14	Alan Anderson	5.22842880912764440218683147135726170668	6.54545454545454545454545454545454545454	1.31702573632690105235862307409728374786	45
38668	21-JAN-14	Shaun Livingston	0.1283613133264002377061357896300698261774	0	-0.1283613133264002377061357896300698261774	45
38672	21-JAN-14	Andray Blatche	0.6743295019157088122605363984674329501928	3	2.32567049808429118773946360153256704981	51
38671	21-JAN-14	Deron Williams	4.87733266981836277681015177904951480468	5.14285714285714285714285714285714285714	0.26552447303878008033270536380762805246	55
38674	21-JAN-14	Andrei Kirilenko	1.37064220183486238532110091743119266055	0	-1.37064220183486238532110091743119266055	45
38673	21-JAN-14	Jason Terry	6.04758471521268925739005046863734679164	1.63636363636363636363636363636363636364	-4.411221078849052893753686832273710428	43
38675	21-JAN-14	Mirza Teletović	9.16838166510757717492984097287184284378	13.71428571428571428571428571428571428572	4.54590404917813711078444474141387144194	41
38709	21-JAN-14	Anthony Davis	1.11319340329835082458770614692653673163	0	-1.11319340329835082458770614692653673163	77
38711	21-JAN-14	Eric Gordon	7.14400291651476485599708348523514400292	2.66666666666666666666666666666666666667	-4.47733624984809818933041681856847733625	62
38710	21-JAN-14	Brian Roberts	4.15103902686264571718195641155600608211	2.4	-1.75103902686264571718195641155600608211	58
38712	21-JAN-14	Al-Farouq Aminu	3.29329608938547486033519553072625698324	1.44	-1.85329608938547486033519553072625698324	50
38715	21-JAN-14	Tyreke Evans	3.41367048597392335045436586329514026076	2.76923076923076923076923076923076923077	-0.64443971674315411968513509406437102999	52
38716	21-JAN-14	Austin Rivers	3.96825396825396825396825396825396825397	3	-0.96825396825396825396825396825396825397	44
38714	21-JAN-14	Jeff Withey	0.3093192333113020489094514210178453403833	0	-0.3093192333113020489094514210178453403833	42
38688	21-JAN-14	LeBron James	4.15005635163419739172436000644018676542	3.69230769230769230769230769230769230769	-0.45774865932650508403205231413249445773	78
38691	21-JAN-14	Ray Allen	5.71866028708133971291866028708133971292	4.36363636363636363636363636363636363636	-1.35502392344497607655502392344497607656	69
38689	21-JAN-14	Chris Bosh	2.92550790067720090293453724604966139955	3.1764705882352941176470588235294117647	0.25096268755809321471252157747975036515	68
38690	21-JAN-14	Mario Chalmers	4.25915492957746478873239436619718309859	1.05882352941176470588235294117647058823	-3.20033140016570008285004142502071251036	61
38692	21-JAN-14	Shane Battier	5.86563706563706563706563706563706563706	3.42857142857142857142857142857142857143	-2.43706563706563706563706563706563706563	42
38693	21-JAN-14	Norris Cole	2.94892167990919409761634506242905788876	3.7241379310344827586206896551724137931	0.77521625112528866100434459274335590434	58
38694	21-JAN-14	Chris Andersen	0.5299554946935980828483396097226977062664	0	-0.5299554946935980828483396097226977062664	42
38719	21-JAN-14	LaMarcus Aldridge	0.6904740158918622705269887660973604895416	0	-0.6904740158918622705269887660973604895416	74
38722	21-JAN-14	Damian Lillard	7.32659718354682154507120693770387461214	5.14285714285714285714285714285714285714	-2.183740040689678687928349794846731755	71
38720	21-JAN-14	Nicolas Batum	5.25405405405405405405405405405405405405	2.05714285714285714285714285714285714286	-3.19691119691119691119691119691119691119	69
38721	21-JAN-14	Wesley Matthews	6.91754449691245913548855793679622230294	8.22857142857142857142857142857142857143	1.31102693165896943594001349177520626849	69
38723	21-JAN-14	Robin Lopez	0.0633384649219265449747085990763140532219	0	-0.0633384649219265449747085990763140532219	61
38724	21-JAN-14	Mo Williams	5.06683804627249357326478149100257069409	2.76923076923076923076923076923076923077	-2.29760727704172434249555072177180146332	52
38810	22-JAN-14	Tobias Harris	3.92057089668011169717654359292584548557	2.11764705882352941176470588235294117647	-1.8029238378565822854118377105729043091	67
38814	22-JAN-14	Arron Afflalo	3.97491601343784994400895856662933930571	1.2	-2.77491601343784994400895856662933930571	61
38811	22-JAN-14	Victor Oladipo	4.33140290745774731119253043375487531025	2.11764705882352941176470588235294117647	-2.21375584863421789942782455140193413378	65
38813	22-JAN-14	Jameer Nelson	5.84875280454005543090933086973736307246	2.4	-3.44875280454005543090933086973736307246	58
38812	22-JAN-14	Glen Davis	0.1971927422115713796644984594317014720986	0	-0.1971927422115713796644984594317014720986	55
38815	22-JAN-14	Moe Harkless	2.82983011805355600345522602936942124964	1.63636363636363636363636363636363636364	-1.193466481689919639818862393005784886	46
38816	22-JAN-14	Kyle O'Quinn	0.6166852057842046718576195773081201334832	0	-0.6166852057842046718576195773081201334832	45
38842	22-JAN-14	Jeff Green	3.99872813990461049284578696343402225755	12.52173913043478260869565217391304347826	8.52301099053017211584986521047902122071	83
38844	22-JAN-14	Kris Humphries	1.21868050407709414381022979985174203113	1.02857142857142857142857142857142857143	-0.1901090755056655723816583712803134597	64
38846	22-JAN-14	Jared Sullinger	2.78980124472997390082312788596667335876	3.1764705882352941176470588235294117647	0.38666934350532021682393093756273840594	63
38843	22-JAN-14	Gerald Wallace	2.22972972972972972972972972972972972973	0.9	-1.32972972972972972972972972972972972973	67
38847	22-JAN-14	Chris Johnson	4.89225771521386031402273957769355711965	7.2	2.30774228478613968597726042230644288035	55
38845	22-JAN-14	Phil Pressey	3.275	6.17142857142857142857142857142857142857	2.89642857142857142857142857142857142857	57
38848	22-JAN-14	Brandon Bass	0.230215827338129496402877697841726618705	0	-0.230215827338129496402877697841726618705	40
38884	22-JAN-14	Rudy Gay	3.29219330855018587360594795539033457249	0	-3.29219330855018587360594795539033457249	48
38880	22-JAN-14	Isaiah Thomas	6.75344563552833078101071975497702909648	8.30769230769230769230769230769230769231	1.55424667216397691129697255271527859583	78
38881	22-JAN-14	Jason Thompson	0.0560311284046692607003891050583657587549	0	-0.0560311284046692607003891050583657587549	58
