SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FT_ATT_PER36	FT_ATT_PER36	CHANGE_IN_FTAP36	COMBINED_MINUTES
26492	02-NOV-13	Bismack Biyombo	3.86290672451193058568329718004338394794	2.76923076923076923076923076923076923077	-1.09367595528116135491406641081261471717	63
26493	02-NOV-13	Michael Kidd-Gilchrist	3.74944990465013935748863136276954672143	4.23529411764705882352941176470588235294	0.48584421299691946604078040193633563151	54
26494	02-NOV-13	Josh McRoberts	1.78180875874578906452448820938066856699	4.8	3.01819124125421093547551179061933143301	44
26491	02-NOV-13	Gerald Henderson	4.02911288107662730019225487503433122768	2.66666666666666666666666666666666666667	-1.36244621440996063352558820836766456101	55
26496	02-NOV-13	Jeffery Taylor	2.27896995708154506437768240343347639485	10.08	7.80103004291845493562231759656652360515	47
26495	02-NOV-13	Ramon Sessions	6.5347556779077770130763936682725395733	16.94117647058823529411764705882352941177	10.40642079268045828104125339055098983847	54
26502	02-NOV-13	Anthony Davis	7.12443778110944527736131934032983508246	7.78378378378378378378378378378378378378	0.65934600267433850642246444345394870132	75
26503	02-NOV-13	Jrue Holiday	3.0279644482982874485150661174940385866	2.25	-0.7779644482982874485150661174940385866	66
26506	02-NOV-13	Eric Gordon	3.60043747721472839956252278527160043748	0	-3.60043747721472839956252278527160043748	49
26504	02-NOV-13	Jason Smith	2.43633860977288368891947694425326909842	2.66666666666666666666666666666666666667	0.23032805689378297774718972241339756825	53
26508	02-NOV-13	Anthony Morrow	1.86579869804707060590886329494241362043	0	-1.86579869804707060590886329494241362043	40
26507	02-NOV-13	Tyreke Evans	4.68905570920584749111023310944290794153	3.48387096774193548387096774193548387097	-1.20518474146391200723926536750742407056	48
26479	02-NOV-13	Evan Turner	2.58871460582603381544102668567936443267	6.46153846153846153846153846153846153846	3.87282385571242772302051177585909710579	74
26482	02-NOV-13	James Anderson	1.50915750915750915750915750915750915751	2.4	0.89084249084249084249084249084249084249	64
26481	02-NOV-13	Spencer Hawes	2.31507315413405920381082000680503572644	0	-2.31507315413405920381082000680503572644	63
26483	02-NOV-13	Thaddeus Young	2.29724301624977177286835859046923498266	0	-2.29724301624977177286835859046923498266	61
26480	02-NOV-13	Michael Carter-Williams	4.46085567193325048819456772590094088408	4.86486486486486486486486486486486486486	0.40400919293161437667029713896392398078	69
26484	02-NOV-13	Tony Wroten	6.84259652100127280441238862961391599491	3.13043478260869565217391304347826086957	-3.71216173839257715223847558613565512534	42
26535	02-NOV-13	DeMar DeRozan	7.48782779533612368668318100281882634321	8.22857142857142857142857142857142857143	0.74074363323530488474539042575260222822	72
26536	02-NOV-13	Kyle Lowry	4.73518875723339763020115734362083218518	4.23529411764705882352941176470588235294	-0.49989463958633880667174557891494983224	68
26537	02-NOV-13	Amir Johnson	2.47135605511240029006526468455402465555	0	-2.47135605511240029006526468455402465555	66
26534	02-NOV-13	Rudy Gay	4.72989909718534253850238980350504514073	10.28571428571428571428571428571428571429	5.55581518852894317578332448220924057356	67
26539	02-NOV-13	Landry Fields	1.78337531486146095717884130982367758186	7.71428571428571428571428571428571428571	5.93091039942425332853544440446203670385	51
26546	02-NOV-13	Caron Butler	1.63724434876210979547900968783638320775	8.64	7.00275565123789020452099031216361679225	52
26545	02-NOV-13	Gary Neal	3.02784222737819025522041763341067285383	2.76923076923076923076923076923076923077	-0.25861145814742102445118686417990362306	52
26547	02-NOV-13	Ersan Ilyasova	2.99875466998754669987546699875466998755	0	-2.99875466998754669987546699875466998755	47
26549	02-NOV-13	O.J. Mayo	2.5991305991305991305991305991305991306	2.18181818181818181818181818181818181818	-0.41731241731241731241731241731241731242	56
26548	02-NOV-13	Larry Sanders	2.61558784676354029062087186261558784677	0	-2.61558784676354029062087186261558784677	40
26553	02-NOV-13	Zaza Pachulia	3.9242782773308092759110269758637008992	0	-3.9242782773308092759110269758637008992	44
26544	02-NOV-13	Nate Wolters	2.02948829141370338248048568950563746748	2	-0.02948829141370338248048568950563746748	65
26551	02-NOV-13	Khris Middleton	3.27349228611500701262272089761570827489	3.78947368421052631578947368421052631579	0.5159813980955193031667527865948180409	46
26550	02-NOV-13	John Henson	3.70385818561001042752867570385818561001	2.88	-0.82385818561001042752867570385818561001	50
26526	02-NOV-13	Monta Ellis	3.81338028169014084507042253521126760563	9.47368421052631578947368421052631578948	5.66030392883617494440326167531504818385	70
26528	02-NOV-13	Dirk Nowitzki	3.91989037630441657004321703383577527142	9	5.08010962369558342995678296616422472858	62
26527	02-NOV-13	Shawn Marion	1.28248458552180863210778716601963918703	10.58823529411764705882352941176470588235	9.30575070859583842671574224574506669532	59
26525	02-NOV-13	Jose Calderon	0.9143502187103146606462537039650063496548	3.69230769230769230769230769230769230769	2.77795747359737764704605398834268595804	64
26529	02-NOV-13	Samuel Dalembert	2.57367044463818657367044463818657367045	8.30769230769230769230769230769230769231	5.73402186305412111863724766950573402186	48
26530	02-NOV-13	Vince Carter	2.82107096212451023073574227252938615586	6.92307692307692307692307692307692307692	4.10200596095241284618733465054753692106	53
26531	02-NOV-13	DeJuan Blair	3.29337539432176656151419558359621451104	4.90909090909090909090909090909090909091	1.61571551476914252939489532549469457987	40
26554	02-NOV-13	James Harden	9.80470075115095711170341652532105645748	8.37209302325581395348837209302325581395	-1.43260772789514315821504443229780064353	82
26555	02-NOV-13	Chandler Parsons	2.55371601208459214501510574018126888217	5.14285714285714285714285714285714285714	2.58914113077255071212775140267587397497	77
26556	02-NOV-13	Dwight Howard	8.7626699629171817058096415327564894932	9.72972972972972972972972972972972972973	0.96705976681254802392008819697324023653	69
26557	02-NOV-13	Jeremy Lin	4.67730546532975568422539189380031069058	5	0.32269453467024431577460810619968930942	66
26558	02-NOV-13	Omer Asik	4.26783754116355653128430296377607025247	0	-4.26783754116355653128430296377607025247	43
26559	02-NOV-13	Francisco Garcia	0.610526315789473684210526315789473684212	2.76923076923076923076923076923076923077	2.15870445344129554655870445344129554656	51
26560	02-NOV-13	Aaron Brooks	2.47847278635255889520714865962632006499	0	-2.47847278635255889520714865962632006499	44
26514	02-NOV-13	Marc Gasol	4.92402234636871508379888268156424581006	7	2.07597765363128491620111731843575418994	73
26515	02-NOV-13	Zach Randolph	4.01180541420720537349888052106655811113	4.11428571428571428571428571428571428571	0.10248030007850891221540519321915617458	71
26513	02-NOV-13	Mike Conley	4.33497536945812807881773399014778325123	9.47368421052631578947368421052631578948	5.13870884106818771065595022037853253825	74
26516	02-NOV-13	Tony Allen	2.83103654883163571000599161174355901738	0	-2.83103654883163571000599161174355901738	55
26519	02-NOV-13	Mike Miller	0.726911618669314796425024826216484607746	0	-0.726911618669314796425024826216484607746	50
26518	02-NOV-13	Jerryd Bayless	2.37943696450428396572827417380660954712	1.16129032258064516129032258064516129032	-1.2181466419236388044379515931614482568	48
26586	02-NOV-13	Wesley Matthews	2.72974936432982201235016345804576825282	2.18181818181818181818181818181818181818	-0.54793118251164019416834527622758643464	73
26583	02-NOV-13	LaMarcus Aldridge	5.03388437300210064846104667092885194995	1.89473684210526315789473684210526315789	-3.13914753089683749056630982882358879206	74
26584	02-NOV-13	Nicolas Batum	2.54249003101462117855560478511298183429	3	0.45750996898537882144439521488701816571	71
26585	02-NOV-13	Damian Lillard	5.42191105099848834433924735460259368287	8	2.57808894900151165566075264539740631713	70
26582	02-NOV-13	Robin Lopez	2.63646360237519243457224543655157246536	0	-2.63646360237519243457224543655157246536	63
26587	02-NOV-13	Mo Williams	2.56041131105398457583547557840616966581	0	-2.56041131105398457583547557840616966581	50
26562	02-NOV-13	Gordon Hayward	5.65810895428929242329367564182842830307	1.89473684210526315789473684210526315789	-3.76337211218402926539893879972316514518	77
26563	02-NOV-13	Enes Kanter	4.43450648319661286054511775602011114051	2.11764705882352941176470588235294117647	-2.31685942437308344878041187366716996404	72
26564	02-NOV-13	Derrick Favors	4.57476796149879683740116878652457889309	8.72727272727272727272727272727272727273	4.15250476577393043532610394074814837964	70
26568	02-NOV-13	John Lucas	1.09260700389105058365758754863813229572	1.16129032258064516129032258064516129032	0.0686833186895945776327350320070289946	62
26565	02-NOV-13	Richard Jefferson	2.58992805755395683453237410071942446043	8	5.41007194244604316546762589928057553957	49
26567	02-NOV-13	Alec Burks	5.21718185467683661180248896025692492975	4.23529411764705882352941176470588235294	-0.98188773702977778827307719555104257681	61
26595	02-NOV-13	DeMarcus Cousins	9.22199757379700768297614233724221593207	6	-3.22199757379700768297614233724221593207	53
26593	02-NOV-13	Marcus Thornton	2.41444539982803095442820292347377472055	0	-2.41444539982803095442820292347377472055	53
26594	02-NOV-13	John Salmons	1.41664163412436167017122258936617602884	0	-1.41664163412436167017122258936617602884	48
26591	02-NOV-13	Greivis Vasquez	1.92036578395884930462945322918651171652	0	-1.92036578395884930462945322918651171652	44
26596	02-NOV-13	Isaiah Thomas	6.93064974841391380441916429665281120105	10.8	3.86935025158608619558083570334718879895	61
26599	02-NOV-13	Jason Thompson	2.93463035019455252918287937743190661479	3.27272727272727272727272727272727272727	0.33809692253272019808984789529536611248	52
26598	02-NOV-13	Travis Outlaw	2.33684210526315789473684210526315789474	8	5.66315789473684210526315789473684210526	45
26597	02-NOV-13	Ben McLemore	2.39381742070520045081307357913379488005	0	-2.39381742070520045081307357913379488005	43
26571	02-NOV-13	Tony Parker	3.82754841066861527219583485568140299598	5.45454545454545454545454545454545454545	1.62699704387683927325871059886405154947	69
26574	02-NOV-13	Tiago Splitter	4.34911696954184796519068338878935244433	0	-4.34911696954184796519068338878935244433	50
26573	02-NOV-13	Kawhi Leonard	4.46893544871018529732348310524403536393	1.38461538461538461538461538461538461539	-3.08432006409480068193886772062865074854	58
26576	02-NOV-13	Boris Diaw	1.64247442766682903068679980516317584023	1.16129032258064516129032258064516129032	-0.48118410508618386939647722451801454991	53
26578	02-NOV-13	Manu Ginóbili	4.21049429657794676806083650190114068441	0	-4.21049429657794676806083650190114068441	53
26577	02-NOV-13	Marco Belinelli	2.6691292875989445910290237467018469657	0	-2.6691292875989445910290237467018469657	43
26788	04-NOV-13	Brandon Bass	3.63741007194244604316546762589928057554	0	-3.63741007194244604316546762589928057554	60
26786	04-NOV-13	Gerald Wallace	2.86486486486486486486486486486486486487	0	-2.86486486486486486486486486486486486487	64
26785	04-NOV-13	Avery Bradley	1.78298839574111735853571001315946883599	2.25	0.46701160425888264146428998684053116401	66
26784	04-NOV-13	Jeff Green	4.01780604133545310015898251192368839428	10.8	6.78219395866454689984101748807631160572	60
26787	04-NOV-13	Vitor Faverani	2.92913385826771653543307086614173228346	0	-2.92913385826771653543307086614173228346	47
26790	04-NOV-13	Kelly Olynyk	3.16685584562996594778660612939841089671	2.88	-0.28685584562996594778660612939841089671	51
26792	04-NOV-13	Courtney Lee	1.88652931854199683042789223454833597464	0	-1.88652931854199683042789223454833597464	41
26789	04-NOV-13	Jordan Crawford	3.02945301542776998597475455820476858345	2.88	-0.14945301542776998597475455820476858345	47
26741	04-NOV-13	Kevin Love	5.95516726060466720312679618346936429475	1	-4.95516726060466720312679618346936429475	77
26742	04-NOV-13	Nikola Pekovic	5.82460202604920405209840810419681620839	4.11428571428571428571428571428571428571	-1.71031631176348976638412238991110192268	76
26744	04-NOV-13	Ricky Rubio	4.52425876010781671159029649595687331536	5.53846153846153846153846153846153846154	1.01420277835372174994816504250466514618	67
26743	04-NOV-13	Kevin Martin	5.14285714285714285714285714285714285714	4.23529411764705882352941176470588235294	-0.9075630252100840336134453781512605042	70
26740	04-NOV-13	Corey Brewer	3.30668716372021521906225980015372790162	2.84210526315789473684210526315789473684	-0.46458190056232048222015453699583316478	62
26746	04-NOV-13	Derrick Williams	4.8596685082872928176795580110497237569	6.54545454545454545454545454545454545454	1.68578603716725263686589653440482169764	43
26745	04-NOV-13	Jose Barea	2.44203821656050955414012738853503184713	1.63636363636363636363636363636363636364	-0.80567458019687319050376375217139548349	40
26981	05-NOV-13	Chandler Parsons	2.55371601208459214501510574018126888217	1.09090909090909090909090909090909090909	-1.46280692117550123592419664927217797308	69
26979	05-NOV-13	James Harden	9.80470075115095711170341652532105645748	9	-0.80470075115095711170341652532105645748	73
26982	05-NOV-13	Jeremy Lin	4.67730546532975568422539189380031069058	4.96551724137931034482758620689655172414	0.28821177604955466060219431309624103356	59
26980	05-NOV-13	Dwight Howard	8.7626699629171817058096415327564894932	11.36842105263157894736842105263157894737	2.60575108971439724155877951987508945417	64
26983	05-NOV-13	Omer Asik	4.26783754116355653128430296377607025247	3.27272727272727272727272727272727272727	-0.9951102684362838040115756910487975252	46
26985	05-NOV-13	Omri Casspi	3.27602174350714717133078316891483793034	6	2.72397825649285282866921683108516206966	52
26986	05-NOV-13	Francisco Garcia	0.610526315789473684210526315789473684212	0	-0.610526315789473684210526315789473684212	44
27021	06-NOV-13	DeMar DeRozan	7.48782779533612368668318100281882634321	1.89473684210526315789473684210526315789	-5.59309095323086052878844416071356318532	78
27024	06-NOV-13	Kyle Lowry	4.73518875723339763020115734362083218518	0	-4.73518875723339763020115734362083218518	68
27023	06-NOV-13	Rudy Gay	4.72989909718534253850238980350504514073	4.86486486486486486486486486486486486486	0.13496576767952232636247506135981972413	71
27025	06-NOV-13	Jonas Valan�?iūnas	4.67024597328005993257585216631289798976	2.57142857142857142857142857142857142857	-2.09881740185148850400442359488432656119	55
27022	06-NOV-13	Amir Johnson	2.47135605511240029006526468455402465555	0	-2.47135605511240029006526468455402465555	61
27027	06-NOV-13	Landry Fields	1.78337531486146095717884130982367758186	0	-1.78337531486146095717884130982367758186	45
27104	06-NOV-13	Enes Kanter	4.43450648319661286054511775602011114051	4.73684210526315789473684210526315789474	0.30233562206654503419172434924304675423	73
27103	06-NOV-13	Gordon Hayward	5.65810895428929242329367564182842830307	3.6	-2.05810895428929242329367564182842830307	71
27105	06-NOV-13	Derrick Favors	4.57476796149879683740116878652457889309	5.29411764705882352941176470588235294118	0.71934968556002669201059591935777404809	58
27106	06-NOV-13	Richard Jefferson	2.58992805755395683453237410071942446043	4.5	1.91007194244604316546762589928057553957	55
27111	06-NOV-13	John Lucas	1.09260700389105058365758754863813229572	0	-1.09260700389105058365758754863813229572	47
27108	06-NOV-13	Alec Burks	5.21718185467683661180248896025692492975	0	-5.21718185467683661180248896025692492975	50
27054	06-NOV-13	Paul George	5.10773374374759522893420546363986148519	6.46153846153846153846153846153846153846	1.35380471779086630952733299789860005327	80
27056	06-NOV-13	Lance Stephenson	2.54363685490407997838422048095109429884	4.5	1.95636314509592002161577951904890570116	71
27057	06-NOV-13	David West	3.38840349483717235901509134233518665608	2.32258064516129032258064516129032258064	-1.06582284967588203643444618104486407544	65
27055	06-NOV-13	Roy Hibbert	3.64062729004836582148614978748351165176	1.94594594594594594594594594594594594595	-1.69468134410241987554020384153756570581	71
27058	06-NOV-13	C.J. Watson	2.59522649780808572820263029712615684364	5.33333333333333333333333333333333333333	2.73810683552524760513070303620717648969	57
27034	06-NOV-13	Gerald Henderson	4.02911288107662730019225487503433122768	4.23529411764705882352941176470588235294	0.20618123657043152333715688967155112526	70
27033	06-NOV-13	Kemba Walker	4.99536591763574363906618868584418990994	0	-4.99536591763574363906618868584418990994	74
27036	06-NOV-13	Michael Kidd-Gilchrist	3.74944990465013935748863136276954672143	2.48275862068965517241379310344827586207	-1.26669128396048418507483825932127085936	55
27035	06-NOV-13	Josh McRoberts	1.78180875874578906452448820938066856699	4.8	3.01819124125421093547551179061933143301	52
27032	06-NOV-13	Bismack Biyombo	3.86290672451193058568329718004338394794	5.4	1.53709327548806941431670281995661605206	59
27037	06-NOV-13	Jeffery Taylor	2.27896995708154506437768240343347639485	5.14285714285714285714285714285714285714	2.86388718577559779276517473942366646229	46
27195	06-NOV-13	P.J. Tucker	1.98779424585876198779424585876198779424	0	-1.98779424585876198779424585876198779424	64
27194	06-NOV-13	Eric Bledsoe	5.86285714285714285714285714285714285714	3.6	-2.26285714285714285714285714285714285714	62
27193	06-NOV-13	Gerald Green	2.78428621536303051560855840056120659418	0	-2.78428621536303051560855840056120659418	66
27196	06-NOV-13	Miles Plumlee	2.27266028002947678703021370670596904937	2.57142857142857142857142857142857142857	0.2987682913990946415412148647226023792	57
27198	06-NOV-13	Markieff Morris	3.44149459193706981317600786627335299902	2.4	-1.04149459193706981317600786627335299902	59
27199	06-NOV-13	Marcus Morris	2.86635840757866245629863538964700575166	0	-2.86635840757866245629863538964700575166	51
27124	06-NOV-13	Anthony Davis	7.12443778110944527736131934032983508246	8.75675675675675675675675675675675675676	1.6323189756473114793954374164269216743	77
27125	06-NOV-13	Eric Gordon	3.60043747721472839956252278527160043748	6.35294117647058823529411764705882352941	2.75250369925585983573159486178722309193	68
27128	06-NOV-13	Al-Farouq Aminu	2.32960893854748603351955307262569832402	3	0.67039106145251396648044692737430167598	51
27127	06-NOV-13	Jason Smith	2.43633860977288368891947694425326909842	2.48275862068965517241379310344827586207	0.04642001091677148349431615919500676365	55
27126	06-NOV-13	Jrue Holiday	3.0279644482982874485150661174940385866	0	-3.0279644482982874485150661174940385866	56
27131	06-NOV-13	Brian Roberts	2.42676127724277749619868220983274201723	0	-2.42676127724277749619868220983274201723	46
27129	06-NOV-13	Tyreke Evans	4.68905570920584749111023310944290794153	2.4	-2.28905570920584749111023310944290794153	51
27130	06-NOV-13	Greg Stiemsma	1.63837638376383763837638376383763837638	0	-1.63837638376383763837638376383763837638	40
27214	06-NOV-13	Monta Ellis	3.81338028169014084507042253521126760563	3.69230769230769230769230769230769230769	-0.12107258938244853737811484290357529794	70
27215	06-NOV-13	Dirk Nowitzki	3.91989037630441657004321703383577527142	4.23529411764705882352941176470588235294	0.31540374134264225348619473087010708152	62
27216	06-NOV-13	Shawn Marion	1.28248458552180863210778716601963918703	1.09090909090909090909090909090909090909	-0.19157549461271772301687807511054827794	60
27218	06-NOV-13	Samuel Dalembert	2.57367044463818657367044463818657367045	0	-2.57367044463818657367044463818657367045	47
27217	06-NOV-13	Jose Calderon	0.9143502187103146606462537039650063496548	2.25	1.33564978128968533935374629603499365035	54
27219	06-NOV-13	Jae Crowder	2.86152685196830587347503458684442208527	4.32	1.45847314803169412652496541315557791473	49
27205	06-NOV-13	Tim Duncan	4.74658480429777436684574059861857252494	5.14285714285714285714285714285714285714	0.3962723385593684902971165442385703322	62
27204	06-NOV-13	Tony Parker	3.82754841066861527219583485568140299598	1.16129032258064516129032258064516129032	-2.66625808808797011090551227503624170566	65
27207	06-NOV-13	Kawhi Leonard	4.46893544871018529732348310524403536393	0	-4.46893544871018529732348310524403536393	61
27203	06-NOV-13	Danny Green	1.15565819861431870669745958429561200924	0	-1.15565819861431870669745958429561200924	60
27209	06-NOV-13	Manu Ginóbili	4.21049429657794676806083650190114068441	0	-4.21049429657794676806083650190114068441	54
27206	06-NOV-13	Boris Diaw	1.64247442766682903068679980516317584023	2.66666666666666666666666666666666666667	1.02419223899983763597986686150349082644	53
27208	06-NOV-13	Marco Belinelli	2.6691292875989445910290237467018469657	2.32258064516129032258064516129032258064	-0.34654864243765426844837858541152438506	42
27237	07-NOV-13	DeAndre Jordan	5.81523323615160349854227405247813411079	4.28571428571428571428571428571428571428	-1.52951895043731778425655976676384839651	86
27238	07-NOV-13	Blake Griffin	6.91264197006687188196582103810635813608	4.73684210526315789473684210526315789474	-2.17579986480371398722897893284320024134	78
27239	07-NOV-13	Chris Paul	4.69787234042553191489361702127659574468	4.86486486486486486486486486486486486486	0.16699252443933294997124784358826912018	72
27240	07-NOV-13	J.J. Redick	3.44668207329151535160118851105975569495	6.96774193548387096774193548387096774194	3.52105986219235561614074697281121204699	63
27241	07-NOV-13	Jared Dudley	1.73259361997226074895977808599167822469	0	-1.73259361997226074895977808599167822469	58
27242	07-NOV-13	Jamal Crawford	4.3654205607476635514018691588785046729	0	-4.3654205607476635514018691588785046729	50
27511	08-NOV-13	Ty Lawson	4.67682068347625751951875079994880327659	7.02439024390243902439024390243902439024	2.34756956042618150487149310249022111365	80
27514	08-NOV-13	Kenneth Faried	4.85478158205430932703659976387249114522	1.8	-3.05478158205430932703659976387249114522	46
27513	08-NOV-13	Randy Foye	2.00089887640449438202247191011235955056	7.2	5.19910112359550561797752808988764044944	54
27512	08-NOV-13	Jordan Hamilton	1.93271295633500357909806728704366499642	0	-1.93271295633500357909806728704366499642	48
27470	08-NOV-13	Steve Blake	0.9875539751079502159004318008636017272052	4	3.01244602489204978409956819913639827279	70
27471	08-NOV-13	Pau Gasol	4.50754611514812744550027948574622694243	5.14285714285714285714285714285714285714	0.63531102770901541164257765711091591471	60
27472	08-NOV-13	Nick Young	3.48005908419497784342688330871491875923	2.57142857142857142857142857142857142857	-0.90863051276640641485545473728634733066	50
27473	08-NOV-13	Chris Kaman	2.50267379679144385026737967914438502674	3	0.49732620320855614973262032085561497326	44
27476	08-NOV-13	Wes Johnson	1.33409643725854914866218343110602375161	0	-1.33409643725854914866218343110602375161	49
27469	08-NOV-13	Jodie Meeks	3.33677281622487101939156733677281622487	1.71428571428571428571428571428571428571	-1.62248710193915673367728162248710193916	68
27474	08-NOV-13	Jordan Farmar	1.54552183567727609178386380458919319023	6.26086956521739130434782608695652173913	4.7153477295401152125639622823673285489	43
27567	09-NOV-13	Kyle Lowry	4.73518875723339763020115734362083218518	0	-4.73518875723339763020115734362083218518	52
27564	09-NOV-13	DeMar DeRozan	7.48782779533612368668318100281882634321	10.5	3.01217220466387631331681899718117365679	60
27565	09-NOV-13	Rudy Gay	4.72989909718534253850238980350504514073	0	-4.72989909718534253850238980350504514073	58
27563	09-NOV-13	Amir Johnson	2.47135605511240029006526468455402465555	0	-2.47135605511240029006526468455402465555	61
27566	09-NOV-13	Jonas Valan�?iūnas	4.67024597328005993257585216631289798976	3.13043478260869565217391304347826086957	-1.53981119067136428040193912283463712019	57
27568	09-NOV-13	Tyler Hansbrough	6.83345454545454545454545454545454545454	16.71428571428571428571428571428571428571	9.88083116883116883116883116883116883117	47
27597	09-NOV-13	Paul George	5.10773374374759522893420546363986148519	5	-0.10773374374759522893420546363986148519	75
27599	09-NOV-13	Roy Hibbert	3.64062729004836582148614978748351165176	2.25	-1.39062729004836582148614978748351165176	63
27598	09-NOV-13	David West	3.38840349483717235901509134233518665608	4.36363636363636363636363636363636363636	0.97523286879919127734854502130117698028	62
27596	09-NOV-13	Lance Stephenson	2.54363685490407997838422048095109429884	0.9230769230769230769230769230769230769216	-1.62055993182715690146114355787417122192	68
27600	09-NOV-13	George Hill	2.98081454055873443285089195557051497812	5.80645161290322580645161290322580645161	2.82563707234449137360072094765529147349	50
27601	09-NOV-13	C.J. Watson	2.59522649780808572820263029712615684364	0	-2.59522649780808572820263029712615684364	46
27640	09-NOV-13	Brandon Bass	3.63741007194244604316546762589928057554	0	-3.63741007194244604316546762589928057554	52
27636	09-NOV-13	Jeff Green	4.01780604133545310015898251192368839428	5	0.98219395866454689984101748807631160572	68
27638	09-NOV-13	Jordan Crawford	3.02945301542776998597475455820476858345	0	-3.02945301542776998597475455820476858345	59
27637	09-NOV-13	Avery Bradley	1.78298839574111735853571001315946883599	0	-1.78298839574111735853571001315946883599	59
27639	09-NOV-13	Kelly Olynyk	3.16685584562996594778660612939841089671	0	-3.16685584562996594778660612939841089671	45
27641	09-NOV-13	Gerald Wallace	2.86486486486486486486486486486486486487	0	-2.86486486486486486486486486486486486487	51
27642	09-NOV-13	Jared Sullinger	3.29572375025095362377032724352539650672	3	-0.29572375025095362377032724352539650672	44
27578	09-NOV-13	Jameer Nelson	1.47287844793453873564735383397122871849	2.32258064516129032258064516129032258064	0.84970219722675158693329132731909386215	67
27577	09-NOV-13	Nikola Vu�?ević	2.40740740740740740740740740740740740741	2.11764705882352941176470588235294117647	-0.28976034858387799564270152505446623094	70
27576	09-NOV-13	Arron Afflalo	3.14042553191489361702127659574468085106	3.89189189189189189189189189189189189189	0.75146635997699827487061529614721104083	71
27579	09-NOV-13	Moe Harkless	2.44111718974949611287071695940109415491	0	-2.44111718974949611287071695940109415491	59
27580	09-NOV-13	Jason Maxiell	3.00125052105043768236765318882867861609	0	-3.00125052105043768236765318882867861609	49
27583	09-NOV-13	Victor Oladipo	4.17397470748138517905684907221368632549	3.6	-0.57397470748138517905684907221368632549	43
27581	09-NOV-13	Andrew Nicholson	2.12701421800947867298578199052132701422	6.92307692307692307692307692307692307692	4.7960627050674444039372949325555960627	47
27582	09-NOV-13	E'Twaun Moore	1.27488219334570898186491503641296587177	4.32	3.04511780665429101813508496358703412823	44
27625	09-NOV-13	Tristan Thompson	3.8516129032258064516129032258064516129	6	2.1483870967741935483870967741935483871	83
27626	09-NOV-13	Kyrie Irving	4.77648812693003939942498136513683313811	3.75	-1.02648812693003939942498136513683313811	82
27628	09-NOV-13	Anderson Varejao	3.382801664355062413314840499306518724	3.34883720930232558139534883720930232558	-0.03396445505273683191949166209721639842	75
27627	09-NOV-13	Dion Waiters	3.3477707006369426751592356687898089172	4.90909090909090909090909090909090909091	1.56132020845396641574985524030110017371	76
27630	09-NOV-13	Jarrett Jack	2.9944547134935304990757855822550831793	3.89189189189189189189189189189189189189	0.89743717839836139281610630963680871259	62
27617	09-NOV-13	Evan Turner	2.58871460582603381544102668567936443267	9.95744680851063829787234042553191489362	7.36873220268460448243131373985255046095	84
27619	09-NOV-13	Thaddeus Young	2.29724301624977177286835859046923498266	5.02325581395348837209302325581395348837	2.72601279770371659922466466534471850571	79
27616	09-NOV-13	Michael Carter-Williams	4.46085567193325048819456772590094088408	0	-4.46085567193325048819456772590094088408	83
27620	09-NOV-13	Spencer Hawes	2.31507315413405920381082000680503572644	0	-2.31507315413405920381082000680503572644	74
27618	09-NOV-13	James Anderson	1.50915750915750915750915750915750915751	0	-1.50915750915750915750915750915750915751	76
27623	09-NOV-13	Tony Wroten	6.84259652100127280441238862961391599491	4.5	-2.34259652100127280441238862961391599491	42
27621	09-NOV-13	Lavoy Allen	1.50599117090603321421063695606474668909	0	-1.50599117090603321421063695606474668909	40
27608	09-NOV-13	Brook Lopez	5.60097620500305064063453325198291641245	4.5	-1.10097620500305064063453325198291641245	69
27609	09-NOV-13	Joe Johnson	2.18540669856459330143540669856459330144	2.25	0.06459330143540669856459330143540669856	66
27607	09-NOV-13	Deron Williams	3.77556606120925603383926349838268225927	2.18181818181818181818181818181818181818	-1.59374787939107421565744531656450044109	64
27606	09-NOV-13	Paul Pierce	4.46775244299674267100977198697068403909	2.18181818181818181818181818181818181818	-2.28593426117856085282795380515250222091	60
27610	09-NOV-13	Kevin Garnett	2.45061398825413774693005872931126534971	0	-2.45061398825413774693005872931126534971	51
27611	09-NOV-13	Andray Blatche	4.85823754789272030651340996168582375479	3.78947368421052631578947368421052631579	-1.068763863682193990723936277475297439	46
27553	09-NOV-13	Gordon Hayward	5.65810895428929242329367564182842830307	4	-1.65810895428929242329367564182842830307	73
27554	09-NOV-13	Derrick Favors	4.57476796149879683740116878652457889309	9.29032258064516129032258064516129032258	4.71555461914636445292141185863671142949	65
27555	09-NOV-13	Richard Jefferson	2.58992805755395683453237410071942446043	0	-2.58992805755395683453237410071942446043	53
27552	09-NOV-13	Enes Kanter	4.43450648319661286054511775602011114051	3.78947368421052631578947368421052631579	-0.64503279898608654475564407180958482472	65
27558	09-NOV-13	John Lucas	1.09260700389105058365758754863813229572	0	-1.09260700389105058365758754863813229572	45
27557	09-NOV-13	Alec Burks	5.21718185467683661180248896025692492975	10.28571428571428571428571428571428571429	5.06853243103744910248322532545736078454	57
27701	09-NOV-13	Shawn Marion	1.28248458552180863210778716601963918703	0	-1.28248458552180863210778716601963918703	71
27699	09-NOV-13	Monta Ellis	3.81338028169014084507042253521126760563	6.3	2.48661971830985915492957746478873239437	77
27700	09-NOV-13	Jose Calderon	0.9143502187103146606462537039650063496548	0	-0.9143502187103146606462537039650063496548	69
