SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_POINTS_PER36	POINTS_PER36	CHANGE_IN_PP36	COMBINED_MINUTES
16582	13-FEB-13	Jeremy Lin	16.24855246434119474650473097020194887728	14.8235294117647058823529411764705882353	-1.42502305257648886415178979373136064198	63
16583	13-FEB-13	Omer Asik	10.48518111964873765093304061470911086718	11.07692307692307692307692307692307692308	0.5917419572743392721438824622139660559	59
16584	13-FEB-13	Patrick Patterson	11.15800836594251787882876804749696397247	18	6.84199163405748212117123195250303602753	54
16585	13-FEB-13	Carlos Delfino	15.32471728594507269789983844911147011309	4.69565217391304347826086956521739130435	-10.62906511203202921963896888389407880874	46
16586	13-FEB-13	Marcus Morris	15.34273147626029096650501860832299537612	12.41379310344827586206896551724137931035	-2.92893837281201510443605309108161606577	51
16587	13-FEB-13	Patrick Beverley	12.13974085615876660652780055765130391996	7.2	-4.93974085615876660652780055765130391996	44
16623	14-FEB-13	Chris Paul	19.86747720364741641337386018237082066869	26.18181818181818181818181818181818181818	6.31434097817076540480795799944736114949	64
16624	14-FEB-13	Blake Griffin	22.36577857976860205922938116972720517992	25.5483870967741935483870967741935483871	3.18260851700559148915771560446634320718	63
16625	14-FEB-13	Caron Butler	13.81485468245425188374596340150699677072	15.6	1.78514531754574811625403659849300322928	59
16626	14-FEB-13	DeAndre Jordan	13.02441690962099125364431486880466472303	13.2	0.17558309037900874635568513119533527697	51
16628	14-FEB-13	Jamal Crawford	19.63177570093457943925233644859813084112	10.28571428571428571428571428571428571429	-9.34606141522029372496662216288384512683	56
16629	14-FEB-13	Matt Barnes	12.62381852551984877126654064272211720227	14.66666666666666666666666666666666666667	2.0428481411468178954001260239445494644	46
16840	20-FEB-13	Mike Conley	17.89556650246305418719211822660098522168	14.92682926829268292682926829268292682927	-2.96873723417037126036284993391805839241	71
16841	20-FEB-13	Tony Allen	12.26782504493708807669263031755542240863	12.34285714285714285714285714285714285714	0.07503209792005478045022682530172044851	55
16842	20-FEB-13	Marc Gasol	17.64469273743016759776536312849162011173	5.29411764705882352941176470588235294118	-12.35057509037134406835359842260926717055	61
16843	20-FEB-13	Zach Randolph	18.51292489314064726236515367392631793202	18.54545454545454545454545454545454545455	0.03252965231389819218030087152822752253	60
16844	20-FEB-13	Tayshaun Prince	9.57279860505666957279860505666957279861	12.77419354838709677419354838709677419355	3.20139494333042720139494333042720139494	51
16845	20-FEB-13	Jerryd Bayless	13.21279944046161916418954362650813079209	15.75	2.53720055953838083581045637349186920791	47
16850	20-FEB-13	Rudy Gay	19.57727031332979288369622942113648433351	12	-7.57727031332979288369622942113648433351	76
16851	20-FEB-13	Kyle Lowry	18.04464039680352714246348856434279415817	12	-6.04464039680352714246348856434279415817	68
16852	20-FEB-13	DeMar DeRozan	22.33432988810113607243529512257623643974	7	-15.33432988810113607243529512257623643974	73
16853	20-FEB-13	Amir Johnson	12.38723712835387962291515591007976794779	24	11.61276287164612037708484408992023205221	63
16855	20-FEB-13	Andrea Bargnani	17.02754919499105545617173524150268336315	0	-17.02754919499105545617173524150268336315	48
16856	20-FEB-13	Alan Anderson	12.33087710957927264083670073686712621821	36	23.66912289042072735916329926313287378179	43
16861	20-FEB-13	Greivis Vasquez	14.27243284435130501047818632120403886455	12	-2.27243284435130501047818632120403886455	74
16862	20-FEB-13	Al-Farouq Aminu	11.1829608938547486033519553072625698324	4	-7.1829608938547486033519553072625698324	69
16863	20-FEB-13	Austin Rivers	13.65608465608465608465608465608465608466	12.77419354838709677419354838709677419355	-0.88189110769755931046253626898788189111	51
16864	20-FEB-13	Anthony Davis	24.22038980509745127436281859070464767616	14.89655172413793103448275862068965517241	-9.32383808095952023988005997001499250375	62
16866	20-FEB-13	Ryan Anderson	17.85465556396669190007570022710068130204	9	-8.85465556396669190007570022710068130204	56
16907	20-FEB-13	Greg Monroe	18.02918603394227651064749756783050481029	19.54285714285714285714285714285714285714	1.51367110891486634649535957502663804685	62
16908	20-FEB-13	Brandon Knight	18.31379547014413177762525737817433081675	25.2	6.88620452985586822237474262182566918325	56
16909	20-FEB-13	Jose Calderon	11.92211090729504726964865246225483279244	21.10344827586206896551724137931034482759	9.18133736856702169586858891705551203515	59
16910	20-FEB-13	Kyle Singler	11.05059422750424448217317487266553480475	12.52173913043478260869565217391304347826	1.47114490293053812652247730124750867351	45
16912	20-FEB-13	Rodney Stuckey	16.28813278008298755186721991701244813278	14.4	-1.88813278008298755186721991701244813278	53
16913	20-FEB-13	Charlie Villanueva	17.87479935794542536115569823434991974318	9.69230769230769230769230769230769230769	-8.18249166563773305346339054204222743549	43
16914	20-FEB-13	Will Bynum	17.69120088544548976203652462645268400664	11.07692307692307692307692307692307692308	-6.61427780852241283895960154952960708356	44
16917	20-FEB-13	Kemba Walker	20.28993617207309609163242108944653318178	21.07317073170731707317073170731707317073	0.78323455963422098153831061787053998895	75
16918	20-FEB-13	Gerald Henderson	15.77533644603131007964844822850865146938	13.37142857142857142857142857142857142857	-2.40390787460273865107701965708008004081	72
16919	20-FEB-13	Michael Kidd-Gilchrist	12.33093736247616253483937215784069238668	13.2	0.86906263752383746516062784215930761332	47
16920	20-FEB-13	Byron Mullens	14.98203592814371257485029940119760479042	18.62068965517241379310344827586206896552	3.6386537270287012182531488746644641751	70
16921	20-FEB-13	Bismack Biyombo	8.72537960954446854663774403470715835141	0	-8.72537960954446854663774403470715835141	52
16922	20-FEB-13	Ramon Sessions	16.2470750172057811424638678596008258775	20.25	4.0029249827942188575361321403991741225	61
16966	20-FEB-13	Joe Johnson	15.30502392344497607655502392344497607655	7.57894736842105263157894736842105263158	-7.72607655502392344497607655502392344497	82
16967	20-FEB-13	Deron Williams	16.15028614083105250062204528489674048271	25.09090909090909090909090909090909090909	8.94062295007803840846886380601235042638	78
16968	20-FEB-13	Gerald Wallace	8.40540540540540540540540540540540540541	9.33333333333333333333333333333333333333	0.92792792792792792792792792792792792792	65
16969	20-FEB-13	Brook Lopez	22.54887126296522269676632092739475289811	14.08695652173913043478260869565217391305	-8.46191474122609226198371223174257898506	57
16970	20-FEB-13	Reggie Evans	7.41176470588235294117647058823529411765	5.14285714285714285714285714285714285714	-2.26890756302521008403361344537815126051	40
16971	20-FEB-13	C.J. Watson	12.16950803701899659035557720409157330736	21.10344827586206896551724137931034482759	8.93394023884307237516166417521877152023	49
16972	20-FEB-13	Andray Blatche	18.36015325670498084291187739463601532567	17.28	-1.08015325670498084291187739463601532567	44
16977	20-FEB-13	Brandon Jennings	16.25623387790197764402407566638005159071	26.57142857142857142857142857142857142857	10.31519469352659378454735290504851983786	90
16978	20-FEB-13	Monta Ellis	17.39788732394366197183098591549295774648	12.6	-4.79788732394366197183098591549295774648	89
16979	20-FEB-13	Ersan Ilyasova	16.80199252801992528019925280199252801992	12	-4.80199252801992528019925280199252801992	80
16980	20-FEB-13	Luc Richard Mbah a Moute	10.31881188118811881188118811881188118812	1.24137931034482758620689655172413793104	-9.07743257084329122567429156708774325708	66
16981	20-FEB-13	Larry Sanders	11.95244385733157199471598414795244385733	14.89655172413793103448275862068965517241	2.94410786680635903976677447273721131508	56
16982	20-FEB-13	Mike Dunleavy	12.43425076452599388379204892966360856269	14.4	1.96574923547400611620795107033639143731	45
17005	20-FEB-13	Arron Afflalo	15.21433370660694288913773796192609182531	18	2.78566629339305711086226203807390817469	78
17006	20-FEB-13	Nikola Vu�?ević	18.09259259259259259259259259259259259259	15.15789473684210526315789473684210526316	-2.93469785575048732943469785575048732943	80
17007	20-FEB-13	Jameer Nelson	12.91856935462584136201662927279926092121	6.17142857142857142857142857142857142857	-6.74714078319726993344520070137068949264	65
17008	20-FEB-13	Moe Harkless	11.28822343794989922257414339188021883098	23.22580645161290322580645161290322580645	11.93758301366300400323230822102300697547	62
17009	20-FEB-13	Andrew Nicholson	14.75260663507109004739336492890995260664	11.61290322580645161290322580645161290323	-3.13970340926463843449013912245833970341	63
17010	20-FEB-13	J.J. Redick	19.55100693298118190822053482997689006273	13.33333333333333333333333333333333333333	-6.2176735996478485748872014966435567294	56
17029	20-FEB-13	Avery Bradley	15.78418471108984328268931690393587749731	6.35294117647058823529411764705882352941	-9.4312435346192550473951992568770539679	67
17030	20-FEB-13	Paul Pierce	16.26449511400651465798045602605863192182	28.36363636363636363636363636363636363636	12.09914124962984897838318033757773171454	68
17031	20-FEB-13	Courtney Lee	12.73026941362916006339144215530903328051	23.22580645161290322580645161290322580645	10.49553703798374316241500945759419252594	61
17032	20-FEB-13	Brandon Bass	14.04316546762589928057553956834532374101	7.44827586206896551724137931034482758621	-6.5948896055569337633341602580004961548	58
17033	20-FEB-13	Kevin Garnett	13.60811532301121195942338494394020288307	18	4.39188467698878804057661505605979711693	55
17034	20-FEB-13	Jeff Green	16.42225755166931637519872813990461049284	16.36363636363636363636363636363636363636	-0.05862118803295273883509177626824685648	66
17035	20-FEB-13	Jason Terry	10.94664744051910598413842826243691420331	16.36363636363636363636363636363636363636	5.41698892311725765222520810119944943305	49
17049	20-FEB-13	Goran Dragić	18.6086956521739130434782608695652173913	20	1.3913043478260869565217391304347826087	75
17050	20-FEB-13	Jared Dudley	11.39916782246879334257975034674063800277	15.88235294117647058823529411764705882353	4.48318511870767724565554377090642082076	62
17051	20-FEB-13	P.J. Tucker	9.673931996512641673931996512641673932	6.54545454545454545454545454545454545454	-3.12847745105809621938654196718712847746	50
17052	20-FEB-13	Luis Scola	15.8626609442060085836909871244635193133	18.66666666666666666666666666666666666667	2.80400572246065808297567954220314735337	57
17053	20-FEB-13	Marcin Gortat	14.2211224388795407304760962090468177769	11.52	-2.7011224388795407304760962090468177769	53
17054	20-FEB-13	Jermaine O'Neal	15.66644951140065146579804560260586319218	26.60869565217391304347826086956521739131	10.94224614077326157768021526695935419913	43
17055	20-FEB-13	Wes Johnson	11.69781084561453712977536128201459436257	12	0.30218915438546287022463871798540563743	50
17059	20-FEB-13	Klay Thompson	21.42785987049643035032375892412419060269	22.90909090909090909090909090909090909091	1.48123103859447874058533198496671848822	78
17060	20-FEB-13	Stephen Curry	25.92098723112520353072242694318279201303	17.56097560975609756097560975609756097561	-8.36001162136910596974681718708523103742	79
17061	20-FEB-13	David Lee	17.5089163237311385459533607681755829904	19	1.4910836762688614540466392318244170096	67
17062	20-FEB-13	Andrew Bogut	8.94751658958375226221596621757490448421	8.68965517241379310344827586206896551724	-0.25786141716995915876769035550593896697	44
17063	20-FEB-13	Harrison Barnes	15.34929145921103025660666411336652623516	4.69565217391304347826086956521739130435	-10.65363928529798677834579454814913493081	42
17064	20-FEB-13	Jarrett Jack	13.56974264183136641546992748471491539884	21	7.43025735816863358453007251528508460116	69
17069	21-FEB-13	Dwyane Wade	21.78483628848036549548569563798542369194	16.54054054054054054054054054054054054054	-5.2442957479398249549451550974448831514	72
17070	21-FEB-13	LeBron James	25.5726936081146353244244083078409273869	27.52941176470588235294117647058823529412	1.95671815659124702851676816274730790722	74
17071	21-FEB-13	Chris Bosh	19.34627539503386004514672686230248306998	13.5	-5.84627539503386004514672686230248306998	60
17072	21-FEB-13	Mario Chalmers	12.62293762575452716297786720321931589537	10.66666666666666666666666666666666666667	-1.9562709590878604963112005365526492287	48
17074	21-FEB-13	Ray Allen	14.27368421052631578947368421052631578947	13.65517241379310344827586206896551724138	-0.61851179673321234119782214156079854809	58
17075	21-FEB-13	Shane Battier	8.63166023166023166023166023166023166023	4.69565217391304347826086956521739130435	-3.93600805774718818197079066644284035588	55
17076	21-FEB-13	Norris Cole	10.98524404086265607264472190692395005675	14.4	3.41475595913734392735527809307604994325	40
17118	22-FEB-13	Joakim Noah	10.32333954956247310285468368957108018936	9.23076923076923076923076923076923076923	-1.09257031879324233362391445880184942013	77
17119	22-FEB-13	Luol Deng	14.54808928362743952319738226013789879631	18	3.45191071637256047680261773986210120369	60
17120	22-FEB-13	Carlos Boozer	18.41144901610017889087656529516994633274	13.84615384615384615384615384615384615385	-4.56529516994633273703041144901610017889	59
17121	22-FEB-13	Richard Hamilton	16.68980963045912653975363941769316909294	15	-1.68980963045912653975363941769316909294	47
17122	22-FEB-13	Nate Robinson	17.79062389848431441663729291505111032781	18	0.20937610151568558336270708494888967219	53
17123	22-FEB-13	Marquis Teague	8.74121405750798722044728434504792332268	6	-2.74121405750798722044728434504792332268	43
17124	22-FEB-13	Jimmy Butler	17.91498205176648403551860948422444738334	18.78260869565217391304347826086956521739	0.86762664388568987752486877664511783405	44
17126	22-FEB-13	Taj Gibson	14.05546715162536940213684928392816549216	29.14285714285714285714285714285714285714	15.08738999123177345500600785892897736498	42
17328	22-FEB-13	Tony Parker	17.83558640847643405188162221410303251735	16.2	-1.63558640847643405188162221410303251735	68
17329	22-FEB-13	Tim Duncan	17.66016884113584036838066001534919416731	17.53846153846153846153846153846153846154	-0.12170730267430190684219847688765570577	55
17331	22-FEB-13	Danny Green	12.36304849884526558891454965357967667436	18.94736842105263157894736842105263157895	6.58431992220736599003281876747295490459	66
17332	22-FEB-13	Tiago Splitter	14.47555669311492193498848221141540824162	13.84615384615384615384615384615384615385	-0.62940284696107578114232836526156208777	47
17333	22-FEB-13	Manu Ginóbili	17.11026615969581749049429657794676806084	24	6.88973384030418250950570342205323193916	44
17334	22-FEB-13	Boris Diaw	11.77788602045786653677545056015586945933	4.23529411764705882352941176470588235294	-7.54259190281080771324603879544998710639	40
17380	23-FEB-13	Moe Harkless	11.28822343794989922257414339188021883098	13.37142857142857142857142857142857142857	2.08320513347867220599728517954835259759	81
17381	23-FEB-13	Arron Afflalo	15.21433370660694288913773796192609182531	19.2	3.98566629339305711086226203807390817469	74
17382	23-FEB-13	Nikola Vu�?ević	18.09259259259259259259259259259259259259	7.2	-10.89259259259259259259259259259259259259	55
17383	23-FEB-13	E'Twaun Moore	12.99557332571754962159074682279023275739	15.42857142857142857142857142857142857143	2.43299810285387894983782460578119581404	67
17384	23-FEB-13	Andrew Nicholson	14.75260663507109004739336492890995260664	13.09090909090909090909090909090909090909	-1.66169754416199913830245583800086169755	55
17387	23-FEB-13	DeQuan Jones	10.20731707317073170731707317073170731707	16.2	5.99268292682926829268292682926829268293	50
17390	23-FEB-13	Ty Lawson	15.55100473569691539741456546781006015615	18	2.44899526430308460258543453218993984385	78
17391	23-FEB-13	Andre Iguodala	10.61543320349510474786819665227918728287	15.6	4.98456679650489525213180334772081271713	64
17392	23-FEB-13	Kenneth Faried	16.61865407319952774498229043683589138135	20	3.38134592680047225501770956316410861865	50
17393	23-FEB-13	Kosta Koufos	12.52924791086350974930362116991643454039	13.09090909090909090909090909090909090909	0.5616611800455811597872879209926563687	40
17394	23-FEB-13	Danilo Gallinari	19.07429963459196102314250913520097442144	14.4	-4.67429963459196102314250913520097442144	43
17395	23-FEB-13	Wilson Chandler	16.03910614525139664804469273743016759776	13.65517241379310344827586206896551724138	-2.38393373145829319976883066846465035638	57
17396	23-FEB-13	Corey Brewer	14.13066871637202152190622598001537279016	18	3.86933128362797847809377401998462720984	52
17397	23-FEB-13	Andre Miller	11.62732919254658385093167701863354037267	11.07692307692307692307692307692307692308	-0.55040611562350692785475394171046344959	53
17402	23-FEB-13	Bismack Biyombo	8.72537960954446854663774403470715835141	8.75675675675675675675675675675675675676	0.03137714721228821011901272204959840535	73
17403	23-FEB-13	Kemba Walker	20.28993617207309609163242108944653318178	27	6.71006382792690390836757891055346681822	68
17404	23-FEB-13	Gerald Henderson	15.77533644603131007964844822850865146938	21.375	5.59966355396868992035155177149134853062	59
17405	23-FEB-13	Byron Mullens	14.98203592814371257485029940119760479042	5.14285714285714285714285714285714285714	-9.83917878528656971770744225834046193328	55
17406	23-FEB-13	Michael Kidd-Gilchrist	12.33093736247616253483937215784069238668	20.57142857142857142857142857142857142857	8.24049120895240889373205641358787904189	46
17407	23-FEB-13	Jeffery Taylor	11.14377682403433476394849785407725321888	19.63636363636363636363636363636363636364	8.49258681232930159968786578228638314476	57
17408	23-FEB-13	Ramon Sessions	16.2470750172057811424638678596008258775	14.72727272727272727272727272727272727273	-1.51980228993305386973659513232809860477	45
17413	23-FEB-13	Chandler Parsons	15.90525679758308157099697885196374622356	20.57142857142857142857142857142857142857	4.66617177384548985757444971946482520501	81
17414	23-FEB-13	James Harden	26.94548097891931184880058153622486067361	23.14285714285714285714285714285714285714	-3.80262383606216899165772439336771781647	84
17415	23-FEB-13	Carlos Delfino	15.32471728594507269789983844911147011309	12.34285714285714285714285714285714285714	-2.98186014308792984075698130625432725595	71
17416	23-FEB-13	Omer Asik	10.48518111964873765093304061470911086718	5.14285714285714285714285714285714285714	-5.34232397679159479379018347185196801004	65
17417	23-FEB-13	Jeremy Lin	16.24855246434119474650473097020194887728	6.92307692307692307692307692307692307692	-9.32547554126427166958165404712502580036	62
17422	23-FEB-13	Bradley Beal	19.72361860181133611478579424035819680472	20.43243243243243243243243243243243243243	0.70881383062109631764663819207423562771	75
17423	23-FEB-13	John Wall	19.79005524861878453038674033149171270718	12.34285714285714285714285714285714285714	-7.44719810576164167324388318863456985004	68
17424	23-FEB-13	Emeka Okafor	13.32185886402753872633390705679862306368	18	4.67814113597246127366609294320137693632	61
17425	23-FEB-13	Nenê	17.00378136816775524235132347885871433482	9.29032258064516129032258064516129032258	-7.71345878752259395202874283369742401224	61
17426	23-FEB-13	Martell Webster	13.08136482939632545931758530183727034121	14.4	1.31863517060367454068241469816272965879	65
17427	23-FEB-13	Trevor Ariza	12.96517412935323383084577114427860696517	19.63636363636363636363636363636363636364	6.67118950701040253279059249208502939847	60
17455	23-FEB-13	Paul George	21.50788764909580607926125432858791843016	10.28571428571428571428571428571428571429	-11.22217336338152036497554004287363271587	68
17456	23-FEB-13	David West	15.70293884034948371723590150913423351867	19.2	3.49706115965051628276409849086576648133	56
17457	23-FEB-13	George Hill	14.6617300572197913160552002692696061932	20.4	5.7382699427802086839447997307303938068	58
17458	23-FEB-13	Lance Stephenson	13.36990002701972439881113212645231018643	7.2	-6.16990002701972439881113212645231018643	45
17459	23-FEB-13	Roy Hibbert	12.97962772973765205921149054668034588891	18	5.02037227026234794078850945331965411109	46
17460	23-FEB-13	Ian Mahinmi	10.67422096317280453257790368271954674221	9	-1.67422096317280453257790368271954674221	42
17465	23-FEB-13	Greg Monroe	18.02918603394227651064749756783050481029	12.70588235294117647058823529411764705882	-5.32330368100110004005926227371285775147	56
17466	23-FEB-13	Jose Calderon	11.92211090729504726964865246225483279244	14.18181818181818181818181818181818181818	2.25970727452313454853316571956334902574	59
17467	23-FEB-13	Rodney Stuckey	16.28813278008298755186721991701244813278	12	-4.28813278008298755186721991701244813278	61
17468	23-FEB-13	Kyle Singler	11.05059422750424448217317487266553480475	2.48275862068965517241379310344827586207	-8.56783560681458930975938176921725894268	43
17469	23-FEB-13	Jason Maxiell	9.18382659441433930804501875781575656524	6.26086956521739130434782608695652173913	-2.92295702919694800369719267085923482611	43
17470	23-FEB-13	Khris Middleton	17.24684431977559607293127629733520336606	12.46153846153846153846153846153846153846	-4.7853058582371345344697378357967418276	50
17471	23-FEB-13	Charlie Villanueva	17.87479935794542536115569823434991974318	7.2	-10.67479935794542536115569823434991974318	40
17473	23-FEB-13	Brandon Viacheslav	12.69709543568464730290456431535269709543	0	-12.69709543568464730290456431535269709543	43
17475	23-FEB-13	Devin Harris	14.35415591120289106866288074341765616933	19.38461538461538461538461538461538461539	5.03045947341249354672173464119772844606	52
17476	23-FEB-13	Josh Smith	16.52378048780487804878048780487804878049	13.84615384615384615384615384615384615385	-2.67762664165103189493433395872420262664	75
17477	23-FEB-13	Al Horford	17.01295336787564766839378238341968911917	22.37837837837837837837837837837837837838	5.36542501050273070998459599495868925921	71
17478	23-FEB-13	Jeff Teague	17.64539541898388160995381280045244603638	22.37837837837837837837837837837837837838	4.732982959394496768424565577925932342	70
17480	23-FEB-13	Kyle Korver	12.63846319879127994819771206561623138355	6.54545454545454545454545454545454545454	-6.09300865333673449365225752016168592901	65
17579	24-FEB-13	Alonzo Gee	10.03021978021978021978021978021978021978	8.1	-1.93021978021978021978021978021978021978	64
17580	24-FEB-13	Kyrie Irving	23.33808966031306570120327973591736769247	17	-6.33808966031306570120327973591736769247	66
17581	24-FEB-13	Dion Waiters	16.90394904458598726114649681528662420382	30.19354838709677419354838709677419354839	13.28959934251078693240189028148756934457	57
17582	24-FEB-13	Tristan Thompson	11.52774193548387096774193548387096774194	13.2	1.67225806451612903225806451612903225806	54
17583	24-FEB-13	Tyler Zeller	14.32338970169105073152194565836975109253	16.8	2.47661029830894926847805434163024890747	40
17584	24-FEB-13	C.J. Miles	18.44334975369458128078817733990147783251	32.57142857142857142857142857142857142857	14.12807881773399014778325123152709359606	41
17586	24-FEB-13	Marreese Speights	20.59184123484013230429988974641675854465	22	1.40815876515986769570011025358324145535	41
17589	24-FEB-13	LeBron James	25.5726936081146353244244083078409273869	25.84615384615384615384615384615384615384	0.27346023803921082942174553831291876694	71
17590	24-FEB-13	Dwyane Wade	21.78483628848036549548569563798542369194	22.73684210526315789473684210526315789474	0.9520058167827923992511464672777342028	70
17591	24-FEB-13	Mario Chalmers	12.62293762575452716297786720321931589537	16.45714285714285714285714285714285714286	3.83420523138832997987927565392354124749	62
17592	24-FEB-13	Chris Bosh	19.34627539503386004514672686230248306998	7.875	-11.47127539503386004514672686230248306998	57
17594	24-FEB-13	Shane Battier	8.63166023166023166023166023166023166023	21	12.36833976833976833976833976833976833977	49
17595	24-FEB-13	Ray Allen	14.27368421052631578947368421052631578947	18.85714285714285714285714285714285714286	4.58345864661654135338345864661654135339	47
17622	24-FEB-13	Jrue Holiday	18.19119878603945371775417298937784522003	24.54545454545454545454545454545454545454	6.35425575941509173679128155607670023451	81
17623	24-FEB-13	Evan Turner	13.52658382562640048889794255449174984722	18.43902439024390243902439024390243902439	4.91244056461750195012644768941068917717	77
17625	24-FEB-13	Spencer Hawes	14.23341272541680843824430078257910854032	12.41379310344827586206896551724137931035	-1.81961962196853257617533526533772922997	54
17626	24-FEB-13	Nick Young	18.03249630723781388478581979320531757755	0	-18.03249630723781388478581979320531757755	50
17627	24-FEB-13	Jeremy Pargo	14.58333333333333333333333333333333333333	8.12903225806451612903225806451612903226	-6.45430107526881720430107526881720430107	53
17628	24-FEB-13	Lavoy Allen	9.94408240487702333403405507672903090183	16.36363636363636363636363636363636363636	6.41955395875934030232958128690733273453	54
17629	24-FEB-13	Dorell Wright	14.41769041769041769041769041769041769042	0	-14.41769041769041769041769041769041769042	46
17750	25-FEB-13	Brandon Bass	14.04316546762589928057553956834532374101	12.85714285714285714285714285714285714286	-1.18602261048304213771839671120246659815	72
17751	25-FEB-13	Paul Pierce	16.26449511400651465798045602605863192182	24	7.73550488599348534201954397394136807818	71
17752	25-FEB-13	Avery Bradley	15.78418471108984328268931690393587749731	16.61538461538461538461538461538461538461	0.8311999042947721019260677114487378873	74
17753	25-FEB-13	Kevin Garnett	13.60811532301121195942338494394020288307	13	-0.60811532301121195942338494394020288307	69
17754	25-FEB-13	Courtney Lee	12.73026941362916006339144215530903328051	15.27272727272727272727272727272727272727	2.54245785909811266388128511741823944676	59
17755	25-FEB-13	Jeff Green	16.42225755166931637519872813990461049284	7.71428571428571428571428571428571428571	-8.70797183738360208948444242561889620713	59
17756	25-FEB-13	Jason Terry	10.94664744051910598413842826243691420331	21.91304347826086956521739130434782608695	10.96639603774176358107896304191091188364	42
17769	25-FEB-13	Kobe Bryant	23.63929796247730482146459552148476901352	26.76923076923076923076923076923076923077	3.12993280675346440930463524774600021725	77
17770	25-FEB-13	Dwight Howard	17.89245982694684796044499381953028430161	14.21052631578947368421052631578947368421	-3.6819335111573742762344675037408106174	71
17771	25-FEB-13	Steve Nash	13.47382029734970911441499676793794440853	16.94117647058823529411764705882352941177	3.46735617323852617970265029088558500324	68
17772	25-FEB-13	Metta World Peace	12.62016624503071919045898084568124322371	17.41935483870967741935483870967741935484	4.79918859367895822889585786399617613113	68
17773	25-FEB-13	Earl Clark	11.49684089603676048248133256748994830557	12.52173913043478260869565217391304347826	1.02489823439802212621431960642309517269	52
17774	25-FEB-13	Jodie Meeks	16.05621775484789183419320405621775484789	9	-7.05621775484789183419320405621775484789	59
17775	25-FEB-13	Antawn Jamison	15.2280237937871777924653007270323859881	21	5.7719762062128222075346992729676140119	51
17953	27-FEB-13	Tyreke Evans	19.05017779533781114184116949822204662189	23.53846153846153846153846153846153846154	4.48828374312372731969729204023949183965	69
17954	27-FEB-13	DeMarcus Cousins	25.6680145572179539021431459765467044076	19.5	-6.1680145572179539021431459765467044076	73
17955	27-FEB-13	John Salmons	9.68939621507960348452988885551216581556	34.36363636363636363636363636363636363636	24.6742401485567601518337475081241978208	72
17956	27-FEB-13	Jason Thompson	10.98210116731517509727626459143968871595	13.09090909090909090909090909090909090909	2.10880792359391581181464449946940219314	48
17957	27-FEB-13	Isaiah Thomas	23.35550207831984248523299059286808138263	5.14285714285714285714285714285714285714	-18.21264493546269962809013345001093852549	62
17961	27-FEB-13	Marcus Thornton	17.34995700773860705073086844368013757524	31.30434782608695652173913043478260869565	13.95439081834834947100826199110247112041	63
17964	27-FEB-13	Arron Afflalo	15.21433370660694288913773796192609182531	15.88235294117647058823529411764705882353	0.66801923456952769909755615572096699822	69
17965	27-FEB-13	Moe Harkless	11.28822343794989922257414339188021883098	15.42857142857142857142857142857142857143	4.14034799062152934885442803669120974045	59
17966	27-FEB-13	E'Twaun Moore	12.99557332571754962159074682279023275739	17.21739130434782608695652173913043478261	4.22181797863027646536577491634020202522	56
17967	27-FEB-13	Nikola Vu�?ević	18.09259259259259259259259259259259259259	6.54545454545454545454545454545454545454	-11.54713804713804713804713804713804713805	58
17969	27-FEB-13	Beno Udrih	12.81902097902097902097902097902097902098	15.75	2.93097902097902097902097902097902097902	59
17970	27-FEB-13	Tobias Harris	17.64815389388768228358672044678870617437	26.70967741935483870967741935483870967742	9.06152352546715642609069890805000350305	62
17986	27-FEB-13	Dion Waiters	16.90394904458598726114649681528662420382	23.65714285714285714285714285714285714286	6.75319381255686988171064604185623293904	71
17987	27-FEB-13	Shaun Livingston	11.44020205021542118555935225077997325806	16.36363636363636363636363636363636363636	4.9234343134209424508042841128563903783	66
17988	27-FEB-13	Alonzo Gee	10.03021978021978021978021978021978021978	6.54545454545454545454545454545454545454	-3.48476523476523476523476523476523476524	64
17989	27-FEB-13	Tristan Thompson	11.52774193548387096774193548387096774194	16.25806451612903225806451612903225806452	4.73032258064516129032258064516129032258	58
17990	27-FEB-13	Tyler Zeller	14.32338970169105073152194565836975109253	10.28571428571428571428571428571428571429	-4.03767541597676501723623137265546537824	49
17991	27-FEB-13	Wayne Ellington	13.93152594887683965917893106119287374128	17.33333333333333333333333333333333333333	3.40180738445649367415440227214045959205	54
17992	27-FEB-13	Marreese Speights	20.59184123484013230429988974641675854465	16.5	-4.09184123484013230429988974641675854465	41
17993	27-FEB-13	Luke Walton	7.84390243902439024390243902439024390244	8.57142857142857142857142857142857142857	0.72752613240418118466898954703832752613	45
17995	27-FEB-13	Stephen Curry	25.92098723112520353072242694318279201303	40.5	14.57901276887479646927757305681720798697	85
17996	27-FEB-13	Klay Thompson	21.42785987049643035032375892412419060269	6	-15.42785987049643035032375892412419060269	71
17998	27-FEB-13	Harrison Barnes	15.34929145921103025660666411336652623516	5.68421052631578947368421052631578947368	-9.66508093289524078292245358705073676148	41
18000	27-FEB-13	Jarrett Jack	13.56974264183136641546992748471491539884	13.62162162162162162162162162162162162162	0.05187897979025520615169413690670622278	63
18001	27-FEB-13	Carl Landry	16.75423728813559322033898305084745762712	16.875	0.12076271186440677966101694915254237288	58
18015	27-FEB-13	Monta Ellis	17.39788732394366197183098591549295774648	21.6	4.20211267605633802816901408450704225352	89
