SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_BLOCKS_PER36	BLOCKS_PER36	CHANGE_IN_BP36	COMBINED_MINUTES
13296	24-JAN-13	Marcin Gortat	1.47876868256953380184103731564881718301	1	-0.47876868256953380184103731564881718301	68
13298	24-JAN-13	Goran Dragić	0.2561264822134387351778656126482213438735	0	-0.2561264822134387351778656126482213438735	65
13297	24-JAN-13	Luis Scola	0.4763948497854077253218884120171673819748	1.02857142857142857142857142857142857143	0.5521765787860208461066830165542611894552	64
13299	24-JAN-13	P.J. Tucker	0.3347863993025283347863993025283347863993	0	-0.3347863993025283347863993025283347863993	53
13300	24-JAN-13	Jared Dudley	0.2796116504854368932038834951456310679612	0	-0.2796116504854368932038834951456310679612	47
13303	24-JAN-13	Shannon Brown	0.3476968796433878157503714710252600297177	0	-0.3476968796433878157503714710252600297177	48
13301	24-JAN-13	Markieff Morris	0.8062930186823992133726647000983284169132	1.44	0.6337069813176007866273352999016715830868	51
13302	24-JAN-13	Michael Beasley	1.02079395085066162570888468809073724008	0	-1.02079395085066162570888468809073724008	45
13348	25-JAN-13	Rajon Rondo	0.1784386617100371747211895910780669144981	0	-0.1784386617100371747211895910780669144981	85
13349	25-JAN-13	Paul Pierce	0.4631921824104234527687296416938110749192	0	-0.4631921824104234527687296416938110749192	77
13350	25-JAN-13	Kevin Garnett	0.9994660971703150026695141484249866524296	0	-0.9994660971703150026695141484249866524296	70
13351	25-JAN-13	Avery Bradley	0.258404115324799617179088407704270845795	0	-0.258404115324799617179088407704270845795	60
13353	25-JAN-13	Jeff Green	0.6600953895071542130365659777424483306836	0	-0.6600953895071542130365659777424483306836	55
13354	25-JAN-13	Courtney Lee	0.3651347068145800316957210776545166402536	0	-0.3651347068145800316957210776545166402536	41
13601	26-JAN-13	Ricky Rubio	0.1576819407008086253369272237196765498652	0	-0.1576819407008086253369272237196765498652	60
13603	26-JAN-13	Derrick Williams	0.4176795580110497237569060773480662983428	0	-0.4176795580110497237569060773480662983428	49
13599	26-JAN-13	Luke Ridnour	0.250316055625790139064475347661188369153	0.8780487804878048780487804878048780487804	0.6277327248620147389843051401436896796274	71
13600	26-JAN-13	Andrei Kirilenko	0.9082568807339449541284403669724770642184	1.09090909090909090909090909090909090909	0.1826522101751459549624687239366138448716	62
13602	26-JAN-13	Greg Stiemsma	2.39114391143911439114391143911439114391	3	0.60885608856088560885608856088560885609	43
13605	26-JAN-13	Dante Cunningham	0.7714285714285714285714285714285714285704	0	-0.7714285714285714285714285714285714285704	59
13606	26-JAN-13	Mickael Gelabale	0.1558441558441558441558441558441558441558	0	-0.1558441558441558441558441558441558441558	47
13604	26-JAN-13	Jose Barea	0.0343949044585987261146496815286624203822	0	-0.0343949044585987261146496815286624203822	53
13551	26-JAN-13	Martell Webster	0.251968503937007874015748031496062992126	1.63636363636363636363636363636363636364	1.38439513242662848962061560486757337151	49
13549	26-JAN-13	Bradley Beal	0.3846545232522641701434822428004477460068	0	-0.3846545232522641701434822428004477460068	54
13548	26-JAN-13	Emeka Okafor	1.48709122203098106712564543889845094664	0	-1.48709122203098106712564543889845094664	54
13547	26-JAN-13	Nenê	0.8662770711584737023031969749054657958044	0	-0.8662770711584737023031969749054657958044	52
13550	26-JAN-13	John Wall	0.7578586397409030291484092208039626595536	0	-0.7578586397409030291484092208039626595536	48
13553	26-JAN-13	A.J. Price	0.0804169769173492181682799702159344750559	0	-0.0804169769173492181682799702159344750559	45
13555	26-JAN-13	Jordan Crawford	0.1388499298737727910238429172510518934081	0	-0.1388499298737727910238429172510518934081	42
13552	26-JAN-13	Trevor Ariza	0.2918739635157545605306799336650082918739	0	-0.2918739635157545605306799336650082918739	44
13675	26-JAN-13	Monta Ellis	0.4119718309859154929577464788732394366184	0.9473684210526315789473684210526315789468	0.5353965900667160859896219421793921423284	80
13677	26-JAN-13	Ersan Ilyasova	0.5130759651307596513075965130759651307596	0	-0.5130759651307596513075965130759651307596	74
13678	26-JAN-13	Larry Sanders	3.05944517833553500660501981505944517834	3.6	0.54055482166446499339498018494055482166	64
13676	26-JAN-13	Brandon Jennings	0.1599312123817712811693895098882201203783	0	-0.1599312123817712811693895098882201203783	70
13679	26-JAN-13	Luc Richard Mbah a Moute	0.4811881188118811881188118811881188118824	0	-0.4811881188118811881188118811881188118824	47
13682	26-JAN-13	Mike Dunleavy	0.5932721712538226299694189602446483180444	0	-0.5932721712538226299694189602446483180444	46
13680	26-JAN-13	Beno Udrih	0.1006993006993006993006993006993006993007	0	-0.1006993006993006993006993006993006993007	43
13558	26-JAN-13	Kyrie Irving	0.3335108082206367798956447662655734213609	0	-0.3335108082206367798956447662655734213609	72
13560	26-JAN-13	Tyler Zeller	1.22439673190195705871176135284058521756	0	-1.22439673190195705871176135284058521756	59
13562	26-JAN-13	Alonzo Gee	0.4368131868131868131868131868131868131856	0	-0.4368131868131868131868131868131868131856	56
13559	26-JAN-13	Tristan Thompson	0.8709677419354838709677419354838709677424	3.27272727272727272727272727272727272727	2.40175953079178885630498533724340175953	61
13561	26-JAN-13	Dion Waiters	0.3485350318471337579617834394904458598726	0	-0.3485350318471337579617834394904458598726	56
13563	26-JAN-13	Marreese Speights	1.27805953693495038588754134509371554576	1.33333333333333333333333333333333333333	0.05527379639838294744579198823961778757	45
13564	26-JAN-13	Shaun Livingston	0.6632001188530678948150349130886941019176	0	-0.6632001188530678948150349130886941019176	41
13622	26-JAN-13	Reggie Evans	0.1588235294117647058823529411764705882353	0	-0.1588235294117647058823529411764705882353	57
13620	26-JAN-13	Joe Johnson	0.1614832535885167464114832535885167464115	1.94594594594594594594594594594594594595	1.78446269235742919953446269235742919954	69
13619	26-JAN-13	Deron Williams	0.2328937546653396367255536203035580990296	1.75609756097560975609756097560975609756	1.52320380631027011937200735530619799853	70
13621	26-JAN-13	Brook Lopez	2.01635143380109823062843197071384990848	5.45454545454545454545454545454545454545	3.43819402074435631482611348383160463697	60
13623	26-JAN-13	Gerald Wallace	0.6351351351351351351351351351351351351336	0	-0.6351351351351351351351351351351351351336	46
13625	26-JAN-13	C.J. Watson	0.2542620555284948855333658061373599610326	0	-0.2542620555284948855333658061373599610326	44
13624	26-JAN-13	Keith Bogans	0.0694310511089681774349083895853423336548	1.63636363636363636363636363636363636364	1.56693258525466818620145524677829402999	44
13632	26-JAN-13	Jeremy Lin	0.5541590170879819234571388222002542013856	1.02857142857142857142857142857142857143	0.4744124114834466479714326063711743700444	72
13633	26-JAN-13	James Harden	0.535013326871819723770293191180033922948	1.05882352941176470588235294117647058823	0.523810202539944982112059749996436665282	70
13631	26-JAN-13	Chandler Parsons	0.4002416918429003021148036253776435045312	0.9	0.4997583081570996978851963746223564954688	75
13635	26-JAN-13	Patrick Patterson	0.7189313183106193496154365132910538388868	0	-0.7189313183106193496154365132910538388868	57
13634	26-JAN-13	Omer Asik	1.14599341383095499451152579582875960483	0	-1.14599341383095499451152579582875960483	57
13636	26-JAN-13	Carlos Delfino	0.2326332794830371567043618739903069466882	0	-0.2326332794830371567043618739903069466882	53
13652	26-JAN-13	Tony Parker	0.1227621483375959079283887468030690537084	0	-0.1227621483375959079283887468030690537084	63
13655	26-JAN-13	Boris Diaw	0.4909887968826108134437408670238675109584	0	-0.4909887968826108134437408670238675109584	56
13653	26-JAN-13	Tiago Splitter	1.0412080880470949577681085231635525979	0	-1.0412080880470949577681085231635525979	59
13654	26-JAN-13	Kawhi Leonard	0.9112268378345646118444955795082959912808	0	-0.9112268378345646118444955795082959912808	58
13656	26-JAN-13	Danny Green	1.27205542725173210161662817551963048499	0	-1.27205542725173210161662817551963048499	43
13661	26-JAN-13	Gary Neal	0.0313225058004640371229698375870069605569	0	-0.0313225058004640371229698375870069605569	42
13665	26-JAN-13	Stephen Curry	0.2221270031707944125460622161282029308424	0	-0.2221270031707944125460622161282029308424	74
13664	26-JAN-13	David Lee	0.620027434842249657064471879286694101508	0	-0.620027434842249657064471879286694101508	74
13663	26-JAN-13	Klay Thompson	0.588743151253528142121866179644695334552	0	-0.588743151253528142121866179644695334552	72
13668	26-JAN-13	Jarrett Jack	0.1996303142329020332717190388170055452865	1.02857142857142857142857142857142857143	0.8289411143385265381568523897544230261435	62
13669	26-JAN-13	Carl Landry	0.5974576271186440677966101694915254237292	0	-0.5974576271186440677966101694915254237292	58
13536	26-JAN-13	Jimmy Butler	0.5373134328358208955223880597014925373144	0	-0.5373134328358208955223880597014925373144	89
13539	26-JAN-13	Kirk Hinrich	0.4030686294837238233464648558988181629708	0	-0.4030686294837238233464648558988181629708	61
13537	26-JAN-13	Joakim Noah	1.68354611963850236694878783531774494334	1.67441860465116279069767441860465116279	-0.00912751498733957625111341671309378055	82
13538	26-JAN-13	Carlos Boozer	0.3792486583184257602862254025044722719128	0	-0.3792486583184257602862254025044722719128	58
13541	26-JAN-13	Nate Robinson	0.1903419104688050757842791681353542474445	0	-0.1903419104688050757842791681353542474445	49
13542	26-JAN-13	Taj Gibson	1.46487838145032962036826551488974766993	5.14285714285714285714285714285714285714	3.67797876140681323677459162796739518721	47
13689	26-JAN-13	Jason Thompson	1.01556420233463035019455252918287937743	0	-1.01556420233463035019455252918287937743	53
13686	26-JAN-13	Tyreke Evans	0.421967601738443303042275780323982615566	0	-0.421967601738443303042275780323982615566	54
13687	26-JAN-13	DeMarcus Cousins	1.41932875050545895673271330367974120501	1.63636363636363636363636363636363636364	0.21703488585817740690365033268389515863	54
13685	26-JAN-13	John Salmons	0.4650045058576148993691799339140883148088	0	-0.4650045058576148993691799339140883148088	51
13688	26-JAN-13	Isaiah Thomas	0.1181360752570553489389630277838547363815	0	-0.1181360752570553489389630277838547363815	43
13691	26-JAN-13	Thomas Robinson	1.04956268221574344023323615160349854227	0	-1.04956268221574344023323615160349854227	40
13721	26-JAN-13	Paul Millsap	1.33951762523191094619666048237476808905	1.89473684210526315789473684210526315789	0.55521921687335221169807635973049506884	69
13722	26-JAN-13	Al Jefferson	1.27478042659974905897114178168130489335	0.972972972972972972972972972972972972972	-0.301807453626776085998168808708331920378	66
13723	26-JAN-13	Randy Foye	0.4638202247191011235955056179775280898864	0	-0.4638202247191011235955056179775280898864	55
13725	26-JAN-13	Jamaal Tinsley	0.3643724696356275303643724696356275303636	0	-0.3643724696356275303643724696356275303636	45
13724	26-JAN-13	Marvin Williams	0.8348183687457162440027416038382453735452	1.38461538461538461538461538461538461539	0.5497970158696683713818737807771392418448	48
13729	26-JAN-13	Derrick Favors	1.83568236507390855964248882777586799587	0	-1.83568236507390855964248882777586799587	43
13727	26-JAN-13	Gordon Hayward	0.4170319348778960551033187226048841577952	1.2	0.7829680651221039448966812773951158422048	53
13726	26-JAN-13	Earl Watson	0.439024390243902439024390243902439024392	0	-0.439024390243902439024390243902439024392	52
13838	27-JAN-13	Carmelo Anthony	0.5444110412681060399016124624214266192944	0	-0.5444110412681060399016124624214266192944	83
13839	27-JAN-13	Raymond Felton	0.377390565235869103272418189545261368466	0	-0.377390565235869103272418189545261368466	67
13840	27-JAN-13	Tyson Chandler	1.2317624273724983860555196901226597805	2	0.7682375726275016139444803098773402195	61
13844	27-JAN-13	Amar'e Stoudemire	1.2235150030618493570116350275566442131	1.24137931034482758620689655172413793104	0.01786430728297822919526152416749371794	56
13843	27-JAN-13	J.R. Smith	0.2889607005107891170645262170332534139477	0	-0.2889607005107891170645262170332534139477	64
13851	27-JAN-13	P.J. Tucker	0.3347863993025283347863993025283347863993	0	-0.3347863993025283347863993025283347863993	71
13853	27-JAN-13	Jared Dudley	0.2796116504854368932038834951456310679612	0	-0.2796116504854368932038834951456310679612	62
13850	27-JAN-13	Goran Dragić	0.2561264822134387351778656126482213438735	2.05714285714285714285714285714285714286	1.80101637492941840767927724449463579899	69
13854	27-JAN-13	Luis Scola	0.4763948497854077253218884120171673819748	0	-0.4763948497854077253218884120171673819748	57
13852	27-JAN-13	Marcin Gortat	1.47876868256953380184103731564881718301	2.32258064516129032258064516129032258064	0.84381196259175652073960784564150539763	61
13856	27-JAN-13	Michael Beasley	1.02079395085066162570888468809073724008	1.8	0.77920604914933837429111531190926275992	43
13855	27-JAN-13	Markieff Morris	0.8062930186823992133726647000983284169132	0	-0.8062930186823992133726647000983284169132	48
13887	27-JAN-13	Blake Griffin	0.5426175565226621377773060184693769238936	0	-0.5426175565226621377773060184693769238936	66
13886	27-JAN-13	Eric Bledsoe	0.6428571428571428571428571428571428571444	1.02857142857142857142857142857142857143	0.3857142857142857142857142857142857142856	69
13890	27-JAN-13	DeAndre Jordan	2.18768221574344023323615160349854227405	0	-2.18768221574344023323615160349854227405	46
13888	27-JAN-13	Caron Butler	0.2131324004305705059203444564047362755651	0	-0.2131324004305705059203444564047362755651	43
13892	27-JAN-13	Jamal Crawford	0.227102803738317757009345794392523364486	0	-0.227102803738317757009345794392523364486	59
13893	27-JAN-13	Matt Barnes	0.874966243586281393464758304077774777208	1.44	0.565033756413718606535241695922225222792	57
13891	27-JAN-13	Lamar Odom	1.30120481927710843373493975903614457831	0	-1.30120481927710843373493975903614457831	48
13877	27-JAN-13	Nicolas Batum	0.6826761187416925121843154630039875941512	0	-0.6826761187416925121843154630039875941512	76
13874	27-JAN-13	LaMarcus Aldridge	1.12119828294821444880811032971047584254	0.9230769230769230769230769230769230769216	-0.1981213598712913718850334066335527656184	79
13876	27-JAN-13	Wesley Matthews	0.2288412640755539411551035234289865601162	0	-0.2288412640755539411551035234289865601162	75
13875	27-JAN-13	Damian Lillard	0.2778263982814861961969926008433447370515	0.972972972972972972972972972972972972972	0.6951465746914867767759803721296282359205	74
13878	27-JAN-13	J.J. Hickson	0.91724573594440934933670246367656348705	1.16129032258064516129032258064516129032	0.24404458663623581195362011696859780327	61
13897	28-JAN-13	Marc Gasol	1.60558659217877094972067039106145251397	1.67441860465116279069767441860465116279	0.06883201247239184097700402754319864882	83
13900	28-JAN-13	Zach Randolph	0.2967636881742316303684103399145125178099	0	-0.2967636881742316303684103399145125178099	66
13899	28-JAN-13	Rudy Gay	0.8067976633032395114179500796601168348376	0.9	0.0932023366967604885820499203398831651624	74
13901	28-JAN-13	Tony Allen	0.598562013181545835829838226482923906532	0	-0.598562013181545835829838226482923906532	52
13898	28-JAN-13	Jerryd Bayless	0.258087078160517573002273124672145479979	0.8780487804878048780487804878048780487804	0.6199617023272873050465073631327325688014	78
13903	28-JAN-13	Darrell Arthur	1.25520581113801452784503631961259079903	0	-1.25520581113801452784503631961259079903	41
13902	28-JAN-13	Chris Johnson	0.8576069301570113697888467785598267460744	0	-0.8576069301570113697888467785598267460744	42
13959	28-JAN-13	J.J. Redick	0.142621327170683393859359524595576097722	0	-0.142621327170683393859359524595576097722	78
13960	28-JAN-13	Nikola Vu�?ević	1.08148148148148148148148148148148148148	1.89473684210526315789473684210526315789	0.81325536062378167641325536062378167641	78
13957	28-JAN-13	Glen Davis	0.7024991441287230400547757617254364943528	0	-0.7024991441287230400547757617254364943528	77
13958	28-JAN-13	Jameer Nelson	0.1282829615942985350402533984426554045136	0	-0.1282829615942985350402533984426554045136	75
13961	28-JAN-13	Moe Harkless	1.02620213072271811114310394471638353009	0	-1.02620213072271811114310394471638353009	47
14044	29-JAN-13	David Lee	0.620027434842249657064471879286694101508	0	-0.620027434842249657064471879286694101508	83
14043	29-JAN-13	Klay Thompson	0.588743151253528142121866179644695334552	2.51162790697674418604651162790697674419	1.92288475572321604392464544826228140964	78
14045	29-JAN-13	Jarrett Jack	0.1996303142329020332717190388170055452865	1	0.8003696857670979667282809611829944547135	61
14247	30-JAN-13	Monta Ellis	0.4119718309859154929577464788732394366184	0	-0.4119718309859154929577464788732394366184	72
14245	30-JAN-13	Brandon Jennings	0.1599312123817712811693895098882201203783	0	-0.1599312123817712811693895098882201203783	70
14246	30-JAN-13	Ersan Ilyasova	0.5130759651307596513075965130759651307596	0.9230769230769230769230769230769230769216	0.410000957946163425615480410000957946162	60
14249	30-JAN-13	Luc Richard Mbah a Moute	0.4811881188118811881188118811881188118824	0	-0.4811881188118811881188118811881188118824	41
14251	30-JAN-13	Beno Udrih	0.1006993006993006993006993006993006993007	0	-0.1006993006993006993006993006993006993007	48
14250	30-JAN-13	Mike Dunleavy	0.5932721712538226299694189602446483180444	1.38461538461538461538461538461538461539	0.7913432133615619854151964243707362973456	51
14248	30-JAN-13	Samuel Dalembert	2.40104620749782040104620749782040104621	6	3.59895379250217959895379250217959895379	45
14130	30-JAN-13	Kyle Singler	0.4645161290322580645161290322580645161288	2.4	1.93548387096774193548387096774193548387	58
14129	30-JAN-13	Greg Monroe	0.7705112960760998810939357907253269916764	2.18181818181818181818181818181818181818	1.4113068857420819370878823910928548265	57
14131	30-JAN-13	Brandon Knight	0.2470830473575840768702814001372683596431	0	-0.2470830473575840768702814001372683596431	51
14133	30-JAN-13	Andre Drummond	1.8918755662941709453337360314104500151	4.5	2.6081244337058290546662639685895499849	52
14128	30-JAN-13	Rodney Stuckey	0.2091286307053941908713692946058091286307	0	-0.2091286307053941908713692946058091286307	61
14134	30-JAN-13	Will Bynum	0.2191477587161040398450470392916436081904	0	-0.2191477587161040398450470392916436081904	40
14320	30-JAN-13	Robin Lopez	1.84473279085111062238838794809764680009	3.78947368421052631578947368421052631579	1.9447408933594156934010857361128795157	71
14319	30-JAN-13	Greivis Vasquez	0.1303105353400647742427128976947990093351	0	-0.1303105353400647742427128976947990093351	72
14323	30-JAN-13	Anthony Davis	2.55022488755622188905547226386806596702	3.27272727272727272727272727272727272727	0.72250238517105083821725500885920676025	44
14322	30-JAN-13	Al-Farouq Aminu	0.9343575418994413407821229050279329608924	0	-0.9343575418994413407821229050279329608924	46
14324	30-JAN-13	Ryan Anderson	0.3588190764572293716881150643451930355791	0	-0.3588190764572293716881150643451930355791	54
14363	30-JAN-13	Dwight Howard	1.96909765142150803461063040791100123609	1.24137931034482758620689655172413793104	-0.72771834107668044840373385618686330505	66
14360	30-JAN-13	Steve Nash	0.1396250808015513897866839043309631544926	0	-0.1396250808015513897866839043309631544926	68
14362	30-JAN-13	Earl Clark	1.15795519816197587593337162550258472142	0	-1.15795519816197587593337162550258472142	65
14359	30-JAN-13	Kobe Bryant	0.2541859995965301593705870486181157958443	0	-0.2541859995965301593705870486181157958443	73
14361	30-JAN-13	Metta World Peace	0.6114925912540657752078062883989880737268	1.09090909090909090909090909090909090909	0.4794164996550251338831028025101028353632	56
14364	30-JAN-13	Pau Gasol	1.83521520402459474566797093348239239799	0.972972972972972972972972972972972972972	-0.862242231051621772694997960509419425018	58
14580	01-FEB-13	Jerryd Bayless	0.258087078160517573002273124672145479979	0	-0.258087078160517573002273124672145479979	76
14582	01-FEB-13	Mike Conley	0.2522167487684729064039408866995073891626	0	-0.2522167487684729064039408866995073891626	72
14579	01-FEB-13	Zach Randolph	0.2967636881742316303684103399145125178099	1	0.7032363118257683696315896600854874821901	73
14578	01-FEB-13	Marc Gasol	1.60558659217877094972067039106145251397	1.94594594594594594594594594594594594595	0.34035935376717499622527555488449343198	74
14581	01-FEB-13	Tony Allen	0.598562013181545835829838226482923906532	1.02857142857142857142857142857142857143	0.430009415389882735598733202088504664898	65
14584	01-FEB-13	Darrell Arthur	1.25520581113801452784503631961259079903	2.11764705882352941176470588235294117647	0.86244124768551488391966956274035037744	41
14608	01-FEB-13	O.J. Mayo	0.3061803061803061803061803061803061803062	0	-0.3061803061803061803061803061803061803062	77
14611	01-FEB-13	Shawn Marion	0.6823475679378853619547841973053208495088	4.8	4.11765243206211463804521580269467915049	65
14609	01-FEB-13	Darren Collison	0.1882929000667705319385711106165145782328	2.32258064516129032258064516129032258064	2.13428774509451979064207405067380800241	61
14610	01-FEB-13	Elton Brand	2.06143344709897610921501706484641638225	4.8	2.73856655290102389078498293515358361775	49
14613	01-FEB-13	Vince Carter	0.6948193295602960383108402263822377013496	0	-0.6948193295602960383108402263822377013496	55
14615	01-FEB-13	Brandan Wright	2.18784530386740331491712707182320441989	1.89473684210526315789473684210526315789	-0.293108461762140157022390229717941262	42
14614	01-FEB-13	Jae Crowder	0.461828700792353163124135328889447868194	1.38461538461538461538461538461538461539	0.922786683823031452260480055725936747196	41
14786	02-FEB-13	Monta Ellis	0.4119718309859154929577464788732394366184	0	-0.4119718309859154929577464788732394366184	81
14789	02-FEB-13	Brandon Jennings	0.1599312123817712811693895098882201203783	0	-0.1599312123817712811693895098882201203783	70
14788	02-FEB-13	Ersan Ilyasova	0.5130759651307596513075965130759651307596	2.11764705882352941176470588235294117647	1.60457109369276976045710936927697604571	69
14787	02-FEB-13	Larry Sanders	3.05944517833553500660501981505944517834	6.17142857142857142857142857142857142857	3.11198339309303642196640875636912625023	65
14791	02-FEB-13	Mike Dunleavy	0.5932721712538226299694189602446483180444	1.5	0.9067278287461773700305810397553516819556	42
14700	02-FEB-13	Carmelo Anthony	0.5444110412681060399016124624214266192944	0	-0.5444110412681060399016124624214266192944	71
14701	02-FEB-13	Raymond Felton	0.377390565235869103272418189545261368466	1.38461538461538461538461538461538461539	1.00722481937951551211219719507012324692	63
14699	02-FEB-13	Tyson Chandler	1.2317624273724983860555196901226597805	0	-1.2317624273724983860555196901226597805	65
14703	02-FEB-13	Jason Kidd	0.4827586206896551724137931034482758620696	0	-0.4827586206896551724137931034482758620696	40
14704	02-FEB-13	J.R. Smith	0.2889607005107891170645262170332534139477	0	-0.2889607005107891170645262170332534139477	58
14706	02-FEB-13	Amar'e Stoudemire	1.2235150030618493570116350275566442131	0	-1.2235150030618493570116350275566442131	45
14669	02-FEB-13	Luol Deng	0.3491877994624284211756456702115227299287	1.56521739130434782608695652173913043478	1.21602959184191940491131085152760770485	94
14671	02-FEB-13	Taj Gibson	1.46487838145032962036826551488974766993	2.4	0.93512161854967037963173448511025233007	93
14672	02-FEB-13	Nate Robinson	0.1903419104688050757842791681353542474445	0	-0.1903419104688050757842791681353542474445	82
14673	02-FEB-13	Richard Hamilton	0.1612541993281075027995520716685330347145	0	-0.1612541993281075027995520716685330347145	40
14670	02-FEB-13	Jimmy Butler	0.5373134328358208955223880597014925373144	0	-0.5373134328358208955223880597014925373144	86
14674	02-FEB-13	Marco Belinelli	0.1424802110817941952506596306068601583114	0	-0.1424802110817941952506596306068601583114	59
14724	02-FEB-13	Kyrie Irving	0.3335108082206367798956447662655734213609	1.02857142857142857142857142857142857143	0.6950606203507917915329266623058551500691	65
14723	02-FEB-13	Tristan Thompson	0.8709677419354838709677419354838709677424	0	-0.8709677419354838709677419354838709677424	67
14725	02-FEB-13	Dion Waiters	0.3485350318471337579617834394904458598726	0	-0.3485350318471337579617834394904458598726	54
14726	02-FEB-13	Alonzo Gee	0.4368131868131868131868131868131868131856	0	-0.4368131868131868131868131868131868131856	50
14727	02-FEB-13	Tyler Zeller	1.22439673190195705871176135284058521756	0	-1.22439673190195705871176135284058521756	41
14728	02-FEB-13	Marreese Speights	1.27805953693495038588754134509371554576	1.09090909090909090909090909090909090909	-0.18715044602585947679663225418462463667	62
14729	02-FEB-13	Shaun Livingston	0.6632001188530678948150349130886941019176	0	-0.6632001188530678948150349130886941019176	44
14690	02-FEB-13	Tyreke Evans	0.421967601738443303042275780323982615566	1.16129032258064516129032258064516129032	0.739322720842201858248046800321178674754	73
14689	02-FEB-13	DeMarcus Cousins	1.41932875050545895673271330367974120501	0	-1.41932875050545895673271330367974120501	68
14691	02-FEB-13	John Salmons	0.4650045058576148993691799339140883148088	0	-0.4650045058576148993691799339140883148088	57
14688	02-FEB-13	Isaiah Thomas	0.1181360752570553489389630277838547363815	0	-0.1181360752570553489389630277838547363815	69
14696	02-FEB-13	Jason Thompson	1.01556420233463035019455252918287937743	0	-1.01556420233463035019455252918287937743	47
14692	02-FEB-13	Francisco Garcia	1.24210526315789473684210526315789473684	0	-1.24210526315789473684210526315789473684	42
14776	02-FEB-13	J.J. Redick	0.142621327170683393859359524595576097722	0	-0.142621327170683393859359524595576097722	72
14779	02-FEB-13	Andrew Nicholson	0.8303317535545023696682464454976303317524	3.6	2.76966824644549763033175355450236966825	43
14778	02-FEB-13	Nikola Vu�?ević	1.08148148148148148148148148148148148148	2.11764705882352941176470588235294117647	1.03616557734204793028322440087145969499	66
14775	02-FEB-13	Moe Harkless	1.02620213072271811114310394471638353009	0.8571428571428571428571428571428571428568	-0.1690592735798609682859610875735263872332	72
14777	02-FEB-13	E'Twaun Moore	0.3906897044123946879908610595459088961888	0	-0.3906897044123946879908610595459088961888	59
14800	02-FEB-13	Emeka Okafor	1.48709122203098106712564543889845094664	1.8	0.31290877796901893287435456110154905336	55
14798	02-FEB-13	Martell Webster	0.251968503937007874015748031496062992126	0	-0.251968503937007874015748031496062992126	67
14799	02-FEB-13	Nenê	0.8662770711584737023031969749054657958044	1.28571428571428571428571428571428571429	0.4194372145558120119825173108088199184856	61
14797	02-FEB-13	John Wall	0.7578586397409030291484092208039626595536	0	-0.7578586397409030291484092208039626595536	59
14803	02-FEB-13	A.J. Price	0.0804169769173492181682799702159344750559	0	-0.0804169769173492181682799702159344750559	47
14802	02-FEB-13	Trevor Ariza	0.2918739635157545605306799336650082918739	0	-0.2918739635157545605306799336650082918739	49
14804	02-FEB-13	Kevin Seraphin	1.64861751152073732718894009216589861751	0	-1.64861751152073732718894009216589861751	42
14752	02-FEB-13	Greivis Vasquez	0.1303105353400647742427128976947990093351	0	-0.1303105353400647742427128976947990093351	59
14751	02-FEB-13	Anthony Davis	2.55022488755622188905547226386806596702	1.24137931034482758620689655172413793104	-1.30884557721139430284857571214392803598	62
14753	02-FEB-13	Robin Lopez	1.84473279085111062238838794809764680009	0	-1.84473279085111062238838794809764680009	40
14757	02-FEB-13	Ryan Anderson	0.3588190764572293716881150643451930355791	0	-0.3588190764572293716881150643451930355791	56
14759	02-FEB-13	Xavier Henry	0.2098251457119067443796835970024979184013	0	-0.2098251457119067443796835970024979184013	40
14756	02-FEB-13	Austin Rivers	0.2380952380952380952380952380952380952381	1.63636363636363636363636363636363636364	1.3982683982683982683982683982683982684	40
14838	02-FEB-13	Goran Dragić	0.2561264822134387351778656126482213438735	0	-0.2561264822134387351778656126482213438735	70
14840	02-FEB-13	P.J. Tucker	0.3347863993025283347863993025283347863993	0	-0.3347863993025283347863993025283347863993	62
14842	02-FEB-13	Jared Dudley	0.2796116504854368932038834951456310679612	0	-0.2796116504854368932038834951456310679612	60
14839	02-FEB-13	Luis Scola	0.4763948497854077253218884120171673819748	1.2	0.7236051502145922746781115879828326180252	61
14841	02-FEB-13	Marcin Gortat	1.47876868256953380184103731564881718301	0	-1.47876868256953380184103731564881718301	59
14843	02-FEB-13	Michael Beasley	1.02079395085066162570888468809073724008	0	-1.02079395085066162570888468809073724008	61
14845	02-FEB-13	Shannon Brown	0.3476968796433878157503714710252600297177	0	-0.3476968796433878157503714710252600297177	41
14830	02-FEB-13	Damian Lillard	0.2778263982814861961969926008433447370515	0	-0.2778263982814861961969926008433447370515	82
14831	02-FEB-13	Nicolas Batum	0.6826761187416925121843154630039875941512	0.9230769230769230769230769230769230769216	0.2404008043352305647387614600729354827704	77
14829	02-FEB-13	LaMarcus Aldridge	1.12119828294821444880811032971047584254	1.71428571428571428571428571428571428571	0.59308743133749983690617538457523844317	79
14832	02-FEB-13	J.J. Hickson	0.91724573594440934933670246367656348705	1	0.08275426405559065066329753632343651295	63
14834	02-FEB-13	Luke Babbitt	0.3333333333333333333333333333333333333333	1.5	1.16666666666666666666666666666666666667	45
14823	02-FEB-13	Al Jefferson	1.27478042659974905897114178168130489335	1.09090909090909090909090909090909090909	-0.18387133569065814988023269077221398426	70
14820	02-FEB-13	Randy Foye	0.4638202247191011235955056179775280898864	0	-0.4638202247191011235955056179775280898864	73
14821	02-FEB-13	Paul Millsap	1.33951762523191094619666048237476808905	0	-1.33951762523191094619666048237476808905	66
